,Rank,Player,Team,Pos,Value,asof,url
0,1,Kene Nwangwu,Minnesota Vikings,RB,235,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
1,2,Dax Milne,Washington Commanders,WR,219,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
2,3,Isaih Pacheco,Kansas City Chiefs,RB,207,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
3,4,Trestan Ebner,Chicago Bears,RB,198,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
4,5,DeeJay Dallas,Seattle Seahawks,RB,175,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
5,6,Hassan Haskins,Tennessee Titans,RB,174,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
6,7,Brandon Powell,Los Angeles Rams,WR,171,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
7,8,Devin Duvernay,Baltimore Ravens,WR,168,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
8,9,DeAndre Carter,Los Angeles Chargers,WR,152,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
9,10,Eno Benjamin,Arizona Cardinals,RB,151,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
10,11,Jerome Ford,Cleveland Browns,RB,145,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
11,12,Braxton Berrios,New York Jets,WR,143,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
12,13,Raheem Mostert,Miami Dolphins,RB,112,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
13,14,Marcus Jones,New England Patriots,DB,111,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
14,15,Deonte Harty,New Orleans Saints,WR,106,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
15,16,Amari Rodgers,Green Bay Packers,WR,104,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
16,16,Chuba Hubbard,Carolina Panthers,RB,104,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
17,18,KaVontae Turpin,Dallas Cowboys,WR,101,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
18,19,Isaiah Rodgers Sr.,Indianapolis Colts,CB,100,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
19,20,Justin Jackson,Detroit Lions,RB,93,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
20,21,Ray-Ray McCloud,San Francisco 49ers,WR,86,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
21,22,Montrell Washington,Denver Broncos,WR,82,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
22,22,Laviska Shenault Jr.,Carolina Panthers,WR,82,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
23,24,Gary Brightwell,New York Giants,RB,74,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
24,25,Rachaad White,Tampa Bay Buccaneers,RB,71,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
25,26,Jamal Agnew,Jacksonville Jaguars,WR,70,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
26,27,Britain Covey,Philadelphia Eagles,WR,69,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
27,28,Maurice Alexander,Detroit Lions,WR,62,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
28,29,Dwayne Washington,New Orleans Saints,RB,56,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
29,30,Kalif Raymond,Detroit Lions,WR,52,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
30,31,Quez Watkins,Philadelphia Eagles,WR,51,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
31,32,Pierre Strong Jr.,New England Patriots,RB,48,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
32,33,Isaiah McKenzie,Buffalo Bills,WR,46,2022-10-05 16:57:47.363018,/nfl/player-stat/kickoff-return-yards
