,Rank,Player,Team,Pos,Value,asof,url
0,1,Jordyn Brooks,Seattle Seahawks,LB,122,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
1,2,Zaire Franklin,Indianapolis Colts,LB,120,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
2,3,Rashaan Evans,Atlanta Falcons,LB,119,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
3,4,Foyesade Oluokun,Jacksonville Jaguars,LB,113,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
4,5,C.J. Mosley,New York Jets,LB,107,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
5,6,Nick Bolton,Kansas City Chiefs,LB,106,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
6,7,Roquan Smith,Baltimore Ravens,LB,103,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
7,8,T.J. Edwards,Philadelphia Eagles,LB,102,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
8,9,Derwin James Jr.,Los Angeles Chargers,S,100,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
9,10,Bobby Okereke,Indianapolis Colts,LB,99,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
10,11,Drue Tranquill,Los Angeles Chargers,LB,96,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
11,12,Mykal Walker,Atlanta Falcons,LB,93,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
12,12,Jordan Hicks,Minnesota Vikings,LB,93,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
13,14,Jonathan Owens,Houston Texans,DB,92,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
14,15,Quay Walker,Green Bay Packers,LB,91,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
15,16,Bobby Wagner,Los Angeles Rams,LB,90,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
16,16,Budda Baker,Arizona Cardinals,S,90,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
17,18,Shaq Thompson,Carolina Panthers,LB,89,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
18,18,Devin White,Tampa Bay Buccaneers,LB,89,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
19,20,Myles Jack,Pittsburgh Steelers,LB,88,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
20,21,Alex Anzalone,Detroit Lions,LB,86,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
21,22,David Long Jr.,Tennessee Titans,LB,85,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
22,22,Eric Kendricks,Minnesota Vikings,LB,85,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
23,24,Alex Singleton,Denver Broncos,LB,84,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
24,25,Fred Warner,San Francisco 49ers,LB,82,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
25,26,Cody Barton,Seattle Seahawks,LB,81,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
26,26,Richie Grant,Atlanta Falcons,S,81,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
27,28,Eddie Jackson,Chicago Bears,DB,80,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
28,28,Ernest Jones,Los Angeles Rams,LB,80,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
29,30,Christian Kirksey,Houston Texans,LB,79,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
30,30,Dre Greenlaw,San Francisco 49ers,LB,79,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
31,32,Lavonte David,Tampa Bay Buccaneers,LB,78,2022-11-30 02:28:09.386703,/nfl/player-stat/defense-total-tackles
