,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Tennessee,75.88%,80.57%,84.57%,63.12%,83.44%,74.75%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
1,2,Atlanta,73.73%,74.98%,72.92%,67.25%,81.10%,63.80%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
2,3,Baltimore,73.23%,74.00%,87.39%,71.67%,74.89%,76.76%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
3,4,Kansas City,70.98%,64.34%,24.89%,63.68%,78.77%,68.81%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
4,5,Pittsburgh,70.17%,72.42%,72.32%,71.11%,69.71%,60.87%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
5,6,Minnesota,69.78%,73.72%,47.91%,71.00%,68.67%,65.93%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
6,7,San Francisco,69.70%,67.72%,74.89%,79.54%,62.02%,68.35%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
7,8,Jacksonville,69.40%,62.32%,77.26%,60.83%,75.00%,64.56%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
8,9,Las Vegas,68.75%,64.91%,58.31%,69.89%,68.07%,66.46%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
9,10,Arizona,68.70%,67.90%,62.47%,70.94%,64.86%,64.97%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
10,11,LA Rams,68.51%,71.48%,84.21%,61.05%,79.41%,71.47%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
11,12,Miami,67.68%,61.07%,31.52%,72.75%,64.14%,67.46%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
12,13,Washington,65.76%,73.28%,81.40%,74.69%,55.95%,70.94%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
13,14,Buffalo,65.00%,58.90%,43.87%,63.96%,65.68%,61.10%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
14,15,New Orleans,64.93%,70.83%,79.24%,71.69%,59.10%,70.63%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
15,16,NY Jets,64.46%,60.60%,57.73%,64.76%,64.11%,65.22%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
16,17,Detroit,64.35%,70.54%,72.75%,66.89%,58.95%,64.44%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
17,18,Cincinnati,63.34%,61.11%,71.93%,69.55%,59.65%,70.68%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
18,19,New England,62.87%,58.57%,35.54%,49.88%,72.13%,60.51%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
19,20,Cleveland,62.84%,66.67%,84.28%,68.44%,50.94%,64.94%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
20,21,Indianapolis,62.69%,62.88%,65.52%,59.66%,65.39%,68.22%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
21,22,Carolina,62.38%,61.91%,48.06%,65.61%,58.39%,62.80%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
22,23,Seattle,61.96%,69.00%,53.44%,62.91%,61.29%,70.02%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
23,24,NY Giants,60.29%,61.23%,68.59%,50.44%,70.05%,63.64%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
24,25,Tampa Bay,59.99%,52.89%,66.99%,57.26%,63.86%,72.81%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
25,26,Philadelphia,59.41%,51.52%,44.55%,62.64%,56.66%,67.33%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
26,27,LA Chargers,58.69%,47.59%,36.19%,62.29%,55.17%,61.43%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
27,28,Chicago,57.68%,67.90%,79.68%,62.25%,54.63%,60.49%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
28,29,Denver,57.48%,51.39%,37.38%,59.79%,55.48%,65.87%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
29,30,Dallas,56.90%,48.16%,35.31%,53.19%,63.21%,66.92%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
30,31,Green Bay,55.18%,55.83%,53.94%,32.30%,64.04%,66.14%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
31,32,Houston,54.63%,44.25%,60.28%,56.67%,52.44%,63.00%,2022-11-09,/nfl/stat/opponent-passing-yards-pct
