,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Philadelphia,28.57%,25.00%,25.00%,16.67%,37.50%,56.04%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
1,2,Chicago,36.84%,37.50%,60.00%,37.50%,36.36%,42.22%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
2,3,Minnesota,37.50%,35.71%,60.00%,14.29%,55.56%,65.59%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
3,4,Kansas City,40.00%,37.50%,33.33%,80.00%,26.67%,61.22%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
4,5,Carolina,45.45%,33.33%,33.33%,43.75%,50.00%,64.84%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
5,6,LA Rams,47.62%,60.00%,40.00%,45.45%,50.00%,53.47%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
6,7,Cleveland,52.38%,50.00%,66.67%,40.00%,63.64%,48.24%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
7,7,New England,52.38%,43.75%,20.00%,71.43%,42.86%,58.75%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
8,9,Tennessee,54.55%,55.56%,0.00%,60.00%,50.00%,52.22%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
9,10,Seattle,56.52%,63.16%,71.43%,50.00%,61.54%,46.43%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
10,11,Miami,57.89%,64.71%,66.67%,16.67%,76.92%,77.38%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
11,12,LA Chargers,58.33%,57.89%,20.00%,69.23%,45.45%,55.79%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
12,13,Washington,60.00%,57.89%,85.71%,72.73%,50.00%,57.61%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
13,14,San Francisco,61.54%,66.67%,75.00%,83.33%,42.86%,51.61%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
14,15,NY Jets,61.90%,62.50%,50.00%,72.73%,50.00%,53.21%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
15,16,Detroit,66.67%,55.00%,66.67%,72.73%,40.00%,63.00%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
16,17,Arizona,68.18%,64.29%,0.00%,84.62%,44.44%,61.63%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
17,18,Denver,68.42%,80.00%,85.71%,75.00%,63.64%,72.97%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
18,18,Green Bay,68.42%,61.54%,50.00%,55.56%,80.00%,53.75%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
19,20,Tampa Bay,68.75%,64.29%,75.00%,72.73%,60.00%,60.44%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
20,21,New Orleans,70.83%,61.11%,71.43%,60.00%,73.68%,51.28%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
21,22,Dallas,73.68%,92.31%,100.00%,71.43%,80.00%,63.33%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
22,22,Indianapolis,73.68%,64.29%,100.00%,77.78%,70.00%,51.90%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
23,24,Baltimore,75.00%,76.47%,60.00%,75.00%,75.00%,60.00%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
24,25,Buffalo,78.57%,75.00%,60.00%,100.00%,75.00%,50.00%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
25,26,Jacksonville,80.00%,70.00%,50.00%,100.00%,78.57%,61.22%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
26,27,NY Giants,80.95%,87.50%,60.00%,87.50%,60.00%,64.52%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
27,28,Houston,81.82%,87.50%,83.33%,75.00%,90.00%,53.06%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
28,29,Las Vegas,82.35%,75.00%,60.00%,75.00%,88.89%,60.00%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
29,30,Pittsburgh,85.00%,85.71%,80.00%,88.89%,81.82%,55.56%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
30,31,Atlanta,91.67%,88.89%,100.00%,100.00%,84.62%,51.55%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
31,32,Cincinnati,100.00%,100.00%,100.00%,100.00%,100.00%,58.25%,2022-10-05,/nfl/stat/opponent-kickoff-touchback-pct
