,Rank,Player,Team,Pos,Value,asof,url
0,1,Frankie Luvu,Carolina Panthers,LB,4,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
1,1,Myles Garrett,Cleveland Browns,DE,4,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
2,1,Von Miller,Buffalo Bills,LB,4,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
3,1,Micah Parsons,Dallas Cowboys,LB,4,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
4,5,Anthony Walker Jr.,Cleveland Browns,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
5,5,Devin White,Tampa Bay Buccaneers,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
6,5,Nick Bosa,San Francisco 49ers,DL,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
7,5,Josh Allen,Jacksonville Jaguars,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
8,5,Kwity Paye,Indianapolis Colts,DE,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
9,5,T.J. Watt,Pittsburgh Steelers,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
10,5,Shaquil Barrett,Tampa Bay Buccaneers,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
11,5,Talanoa Hufanga,San Francisco 49ers,S,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
12,5,Al Woods,Seattle Seahawks,DT,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
13,5,Jonathan Greenard,Houston Texans,DL,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
14,5,Greg Rousseau,Buffalo Bills,DE,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
15,5,Kevin Givens,San Francisco 49ers,DL,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
16,5,Christian Wilkins,Miami Dolphins,DT,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
17,5,Khalil Mack,Los Angeles Chargers,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
18,5,Alex Highsmith,Pittsburgh Steelers,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
19,5,Josh Sweat,Philadelphia Eagles,DE,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
20,5,Jeremiah Owusu-Koramoah,Cleveland Browns,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
21,5,Rashan Gary,Green Bay Packers,LB,3,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
22,23,Darrell Taylor,Seattle Seahawks,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
23,23,Dorance Armstrong,Dallas Cowboys,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
24,23,Tremaine Edmunds,Buffalo Bills,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
25,23,Julian Love,New York Giants,S,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
26,23,Sam Hubbard,Cincinnati Bengals,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
27,23,Aidan Hutchinson,Detroit Lions,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
28,23,Willie Gay,Kansas City Chiefs,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
29,23,Roy Robertson-Harris,Jacksonville Jaguars,DL,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
30,23,Rashard Lawrence,Arizona Cardinals,DT,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
31,23,Kyle Dugger,New England Patriots,DB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
32,23,Cody Barton,Seattle Seahawks,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
33,23,Danielle Hunter,Minnesota Vikings,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
34,23,Justin Jones,Chicago Bears,DL,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
35,23,Dre Greenlaw,San Francisco 49ers,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
36,23,Osa Odighizuwa,Dallas Cowboys,DT,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
37,23,Brian Burns,Carolina Panthers,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
38,23,E.J. Speed,Indianapolis Colts,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
39,23,Rashad Weaver,Tennessee Titans,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
40,23,Zaven Collins,Arizona Cardinals,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
41,23,Preston Smith,Green Bay Packers,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
42,23,Maxx Crosby,Las Vegas Raiders,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
43,23,Cameron Jordan,New Orleans Saints,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
44,23,Jonathan Allen,Washington Commanders,DT,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
45,23,Chris Jones,Kansas City Chiefs,DT,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
46,23,Jeffery Simmons,Tennessee Titans,DT,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
47,23,Austin Calitro,New York Giants,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
48,23,Melvin Ingram III,Miami Dolphins,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
49,23,Jihad Ward,New York Giants,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
50,23,Justin Houston,Baltimore Ravens,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
51,23,Trevis Gipson,Chicago Bears,DL,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
52,23,Nate Hobbs,Las Vegas Raiders,CB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
53,23,D.J. Wonnum,Minnesota Vikings,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
54,23,Daron Payne,Washington Commanders,DT,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
55,23,Henry Anderson,Carolina Panthers,DE,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
56,23,Bradley Chubb,Denver Broncos,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
57,23,Za'Darius Smith,Minnesota Vikings,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
58,23,Grover Stewart,Indianapolis Colts,DT,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
59,23,Joey Bosa,Los Angeles Chargers,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
60,23,Bobby Wagner,Los Angeles Rams,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
61,23,Matthew Judon,New England Patriots,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
62,23,Mykal Walker,Atlanta Falcons,LB,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
63,23,Derwin James Jr.,Los Angeles Chargers,S,2,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
64,65,Ross Blacklock,Minnesota Vikings,DL,1,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
65,65,Bobby Okereke,Indianapolis Colts,LB,1,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
66,65,Carl Lawson,New York Jets,DL,1,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
67,65,Taron Johnson,Buffalo Bills,CB,1,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
68,65,A.J. Epenesa,Buffalo Bills,DE,1,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
69,65,Ja'Whaun Bentley,New England Patriots,LB,1,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
70,65,Chris Wormley,Pittsburgh Steelers,DL,1,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
71,65,Randy Gregory,Denver Broncos,LB,1,2022-09-22 15:17:11.741205,/nfl/player-stat/defense-tackles-for-loss
