,Rank,Player,Team,Pos,Value,asof,url
0,1,Carson Wentz,Washington Commanders,QB,2,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
1,1,Kyler Murray,Arizona Cardinals,QB,2,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
2,1,Joe Burrow,Cincinnati Bengals,QB,2,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
3,4,Daniel Jones,New York Giants,QB,1,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
4,4,Marcus Mariota,Atlanta Falcons,QB,1,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
5,4,Trevor Lawrence,Jacksonville Jaguars,QB,1,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
6,4,Patrick Mahomes,Kansas City Chiefs,QB,1,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
7,4,Mitch Trubisky,Pittsburgh Steelers,QB,1,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
8,4,Jameis Winston,New Orleans Saints,QB,1,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
9,10,Quandre Diggs,Seattle Seahawks,S,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
10,10,Germaine Pratt,Cincinnati Bengals,LB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
11,10,Taylor Lewan,Tennessee Titans,T,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
12,10,Wyatt Teller,Cleveland Browns,G,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
13,10,Matt Nelson,Detroit Lions,T,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
14,10,Jordyn Brooks,Seattle Seahawks,LB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
15,10,Damien Lewis,Seattle Seahawks,G,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
16,10,Trent Williams,San Francisco 49ers,T,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
17,10,Boston Scott,Philadelphia Eagles,RB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
18,10,Arthur Maulet,Pittsburgh Steelers,CB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
19,10,Isaiahh Loudermilk,Pittsburgh Steelers,DE,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
20,10,Nate Sudfeld,Detroit Lions,QB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
21,10,Josh Woods,Detroit Lions,LB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
22,10,Eddy Pineiro,Carolina Panthers,K,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
23,10,Jaylen Warren,Pittsburgh Steelers,RB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
24,10,Phil Haynes,Seattle Seahawks,G,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
25,10,Rasul Douglas,Green Bay Packers,CB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
26,10,Brittain Brown,Las Vegas Raiders,RB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
27,10,Channing Tindall,Miami Dolphins,LB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
28,10,Bobby Hart,Buffalo Bills,T,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
29,10,Dalton Risner,Denver Broncos,G,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
30,10,Akeem Spence,San Francisco 49ers,DT,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
31,10,Kareem Hunt,Cleveland Browns,RB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
32,10,David Sills V,New York Giants,WR,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
33,10,Erik Harris,Atlanta Falcons,S,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
34,10,Simi Fehoko,Dallas Cowboys,WR,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
35,10,Rodney Hudson,Arizona Cardinals,OL,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
36,10,Folorunso Fatukasi,Jacksonville Jaguars,DT,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
37,10,Josiah Deguara,Green Bay Packers,TE,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
38,10,Patrick Taylor,Green Bay Packers,RB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
39,10,Jalen Reagor,Minnesota Vikings,WR,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
40,10,Joe Jones,Tennessee Titans,LB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
41,10,Blake Hance,San Francisco 49ers,G,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
42,10,Alohi Gilman,Los Angeles Chargers,S,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
43,10,Travon Walker,Jacksonville Jaguars,LB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
44,10,Nik Needham,Miami Dolphins,CB,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
45,10,Raekwon Davis,Miami Dolphins,DT,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
46,10,T.J. Slaton,Green Bay Packers,DL,0,2022-09-27 19:19:29.849983,/nfl/player-stat/passing-2pt-conversions-succeeded
