,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Miami,82.32%,82.32%,84.28%,78.83%,84.28%,69.96%,2022-09-20,/nfl/stat/passing-yards-pct
1,2,LA Chargers,80.03%,80.03%,81.30%,78.59%,81.30%,72.35%,2022-09-20,/nfl/stat/passing-yards-pct
2,3,LA Rams,79.83%,79.83%,80.71%,79.83%,0,74.37%,2022-09-20,/nfl/stat/passing-yards-pct
3,4,Washington,77.99%,77.99%,77.78%,78.21%,77.78%,62.54%,2022-09-20,/nfl/stat/passing-yards-pct
4,5,Las Vegas,77.64%,77.64%,75.31%,75.31%,80.00%,73.82%,2022-09-20,/nfl/stat/passing-yards-pct
5,6,NY Jets,77.49%,77.49%,76.87%,78.16%,76.87%,67.99%,2022-09-20,/nfl/stat/passing-yards-pct
6,7,Seattle,76.12%,76.12%,83.33%,69.96%,83.33%,62.33%,2022-09-20,/nfl/stat/passing-yards-pct
7,8,Buffalo,73.16%,73.16%,75.60%,75.60%,70.70%,66.31%,2022-09-20,/nfl/stat/passing-yards-pct
8,9,Kansas City,72.61%,72.61%,70.85%,70.85%,73.77%,70.78%,2022-09-20,/nfl/stat/passing-yards-pct
9,10,Minnesota,71.47%,71.47%,76.52%,68.10%,76.52%,68.71%,2022-09-20,/nfl/stat/passing-yards-pct
10,11,Baltimore,70.82%,70.82%,67.23%,67.23%,77.01%,61.51%,2022-09-20,/nfl/stat/passing-yards-pct
11,12,Houston,70.54%,70.54%,65.81%,74.25%,65.81%,69.92%,2022-09-20,/nfl/stat/passing-yards-pct
12,13,Dallas,69.36%,69.36%,68.25%,69.36%,0,69.61%,2022-09-20,/nfl/stat/passing-yards-pct
13,14,Jacksonville,69.33%,69.33%,71.00%,71.00%,67.89%,66.19%,2022-09-20,/nfl/stat/passing-yards-pct
14,15,New England,68.78%,68.78%,67.02%,0,68.78%,64.52%,2022-09-20,/nfl/stat/passing-yards-pct
15,16,Indianapolis,68.57%,68.57%,75.23%,0,68.57%,56.96%,2022-09-20,/nfl/stat/passing-yards-pct
16,17,Tennessee,68.32%,68.32%,57.22%,74.09%,57.22%,58.80%,2022-09-20,/nfl/stat/passing-yards-pct
17,18,Denver,67.82%,67.82%,57.43%,57.43%,76.21%,63.96%,2022-09-20,/nfl/stat/passing-yards-pct
18,19,Cincinnati,67.64%,67.64%,64.96%,69.21%,64.96%,72.06%,2022-09-20,/nfl/stat/passing-yards-pct
19,20,Pittsburgh,67.45%,67.45%,62.55%,62.55%,71.91%,70.83%,2022-09-20,/nfl/stat/passing-yards-pct
20,21,Arizona,64.60%,64.60%,65.38%,63.48%,65.38%,67.30%,2022-09-20,/nfl/stat/passing-yards-pct
21,22,New Orleans,63.49%,63.49%,66.88%,66.88%,60.78%,61.54%,2022-09-20,/nfl/stat/passing-yards-pct
22,23,Tampa Bay,63.10%,63.10%,72.31%,0,63.10%,75.96%,2022-09-20,/nfl/stat/passing-yards-pct
23,24,Carolina,62.69%,62.69%,46.91%,79.31%,46.91%,63.75%,2022-09-20,/nfl/stat/passing-yards-pct
24,25,Philadelphia,59.72%,59.72%,66.46%,66.46%,52.53%,56.49%,2022-09-20,/nfl/stat/passing-yards-pct
25,26,Green Bay,58.24%,58.24%,50.97%,50.97%,67.16%,69.64%,2022-09-20,/nfl/stat/passing-yards-pct
26,27,Atlanta,57.02%,57.02%,65.52%,51.68%,65.52%,71.90%,2022-09-20,/nfl/stat/passing-yards-pct
27,28,Detroit,54.13%,54.13%,55.06%,54.13%,0,65.61%,2022-09-20,/nfl/stat/passing-yards-pct
28,29,NY Giants,48.25%,48.25%,61.13%,61.13%,39.59%,65.44%,2022-09-20,/nfl/stat/passing-yards-pct
29,30,San Francisco,48.15%,48.15%,49.33%,49.33%,46.83%,65.51%,2022-09-20,/nfl/stat/passing-yards-pct
30,31,Cleveland,47.24%,47.24%,54.57%,54.57%,38.87%,57.33%,2022-09-20,/nfl/stat/passing-yards-pct
31,32,Chicago,35.42%,35.42%,21.05%,51.47%,21.05%,61.38%,2022-09-20,/nfl/stat/passing-yards-pct
