,Rank,Player,Team,Pos,Value,asof,url
0,1,Devin Duvernay,Baltimore Ravens,WR,64.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
1,2,Deonte Harty,New Orleans Saints,WR,32.5,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
2,3,Jerome Ford,Cleveland Browns,RB,27.8,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
3,4,Eno Benjamin,Arizona Cardinals,RB,27.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
4,4,Laviska Shenault Jr.,Carolina Panthers,WR,27.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
5,6,Chuba Hubbard,Carolina Panthers,RB,25.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
6,6,Isaiah Rodgers Sr.,Indianapolis Colts,CB,25.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
7,8,Pierre Strong Jr.,New England Patriots,RB,24.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
8,9,Braxton Berrios,New York Jets,WR,23.8,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
9,10,Justin Jackson,Detroit Lions,RB,23.3,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
10,11,Hassan Haskins,Tennessee Titans,RB,23.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
11,12,Kene Nwangwu,Minnesota Vikings,RB,22.8,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
12,13,Mac Jones,New England Patriots,QB,22.5,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
13,14,Dax Milne,Washington Commanders,WR,22.3,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
14,15,Trestan Ebner,Chicago Bears,RB,22.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
15,16,DeeJay Dallas,Seattle Seahawks,RB,21.9,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
16,17,DeAndre Carter,Los Angeles Chargers,WR,21.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
17,18,Gary Brightwell,New York Giants,RB,20.5,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
18,19,Isaih Pacheco,Kansas City Chiefs,RB,19.3,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
19,20,KaVontae Turpin,Dallas Cowboys,WR,19.3,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
20,21,Amari Rodgers,Green Bay Packers,WR,19.0,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
21,22,Brandon Powell,Los Angeles Rams,WR,18.8,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
22,23,Dwayne Washington,New Orleans Saints,RB,18.7,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
23,24,Andre Roberts,Carolina Panthers,WR,17.5,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
24,24,Raheem Mostert,Miami Dolphins,RB,17.5,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
25,26,Trenton Cannon,Tennessee Titans,RB,16.5,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
26,27,Montrell Washington,Denver Broncos,WR,16.4,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
27,28,Ray-Ray McCloud,San Francisco 49ers,WR,16.3,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
28,29,Quez Watkins,Philadelphia Eagles,WR,10.2,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
29,30,Gunner Olszewski,Pittsburgh Steelers,WR,9.5,2022-09-26 17:16:08.316313,/nfl/player-stat/kickoff-return-yards-per-return
