,Rank,Player,Team,Pos,Value,asof,url
0,1,Braxton Berrios,New York Jets,WR,17,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
1,2,Jaelon Darden,Tampa Bay Buccaneers,WR,15,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
2,2,Amari Rodgers,Green Bay Packers,WR,15,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
3,4,Ray-Ray McCloud III,San Francisco 49ers,WR,14,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
4,5,KaVontae Turpin,Dallas Cowboys,WR,13,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
5,6,Desmond King II,Houston Texans,DB,12,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
6,6,Dax Milne,Washington Commanders,WR,12,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
7,8,Trent Taylor,Cincinnati Bengals,WR,11,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
8,8,Brandon Powell,Los Angeles Rams,WR,11,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
9,10,Devin Duvernay,Baltimore Ravens,WR,10,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
10,10,Robert Woods,Tennessee Titans,WR,10,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
11,12,Richie James,New York Giants,WR,9,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
12,12,Britain Covey,Philadelphia Eagles,WR,9,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
13,12,Rashid Shaheed,New Orleans Saints,WR,9,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
14,12,Kalif Raymond,Detroit Lions,WR,9,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
15,12,Avery Williams,Atlanta Falcons,RB,9,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
16,17,Jamal Agnew,Jacksonville Jaguars,WR,8,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
17,17,Jalen Reagor,Minnesota Vikings,WR,8,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
18,17,DeAndre Carter,Los Angeles Chargers,WR,8,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
19,20,Deonte Harty,New Orleans Saints,WR,7,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
20,20,Jevon Holland,Miami Dolphins,S,7,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
21,20,DeeJay Dallas,Seattle Seahawks,RB,7,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
22,20,Montrell Washington,Denver Broncos,WR,7,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
23,24,Shi Smith,Carolina Panthers,WR,5,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
24,24,Gunner Olszewski,Pittsburgh Steelers,WR,5,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
25,24,Keelan Cole,Las Vegas Raiders,WR,5,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
26,24,Cedrick Wilson Jr.,Miami Dolphins,WR,5,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
27,24,Keke Coutee,Indianapolis Colts,WR,5,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
28,24,Nyheim Hines,Buffalo Bills,RB,5,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
29,30,Dante Pettis,Chicago Bears,WR,4,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
30,30,Steven Sims,Pittsburgh Steelers,WR,4,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
31,30,Marquez Callaway,New Orleans Saints,WR,4,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
32,30,Skyy Moore,Kansas City Chiefs,WR,4,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
33,30,Chester Rogers,Houston Texans,WR,4,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
34,30,Jamison Crowder,Buffalo Bills,WR,4,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
35,36,Marcus Jones,New England Patriots,DB,3,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
36,36,Donovan Peoples-Jones,Cleveland Browns,WR,3,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
37,36,C.J. Board,Tennessee Titans,WR,3,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
38,36,Greg Dortch,Arizona Cardinals,WR,3,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
39,36,Khalil Shakir,Buffalo Bills,WR,3,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
40,41,Tyler Lockett,Seattle Seahawks,WR,2,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
41,41,Tyreek Hill,Miami Dolphins,WR,2,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
42,41,Christian Kirk,Jacksonville Jaguars,WR,2,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
43,41,Hunter Renfrow,Las Vegas Raiders,WR,2,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
44,41,Kyle Philips,Tennessee Titans,WR,2,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
45,41,Mecole Hardman,Kansas City Chiefs,WR,2,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
46,47,Velus Jones Jr.,Chicago Bears,WR,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
47,47,Kadarius Toney,Kansas City Chiefs,WR,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
48,47,Jaylen Waddle,Miami Dolphins,WR,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
49,47,Isaiah Rodgers Sr.,Indianapolis Colts,CB,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
50,47,Jarvis Landry,New Orleans Saints,WR,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
51,47,Demetric Felton Jr.,Cleveland Browns,RB,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
52,47,Adoree' Jackson,New York Giants,CB,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
53,47,Myles Bryant,New England Patriots,DB,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
54,47,Andre Roberts,Carolina Panthers,WR,1,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
55,56,Justin Herbert,Los Angeles Chargers,QB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
56,56,Cesar Ruiz,New Orleans Saints,C,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
57,56,Jared Bernhardt,Atlanta Falcons,WR,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
58,56,Cody Whitehair,Chicago Bears,OL,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
59,56,Josh Woods,Detroit Lions,LB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
60,56,Alexander Mattison,Minnesota Vikings,RB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
61,56,Devin White,Tampa Bay Buccaneers,LB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
62,56,Matthew Butler,Las Vegas Raiders,DT,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
63,56,Jermaine Johnson II,New York Jets,DE,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
64,56,Tyler Bass,Buffalo Bills,K,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
65,56,Joshuah Bledsoe,New England Patriots,S,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
66,56,Greg Rousseau,Buffalo Bills,DE,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
67,56,Eli Apple,Cincinnati Bengals,CB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
68,56,Corey Linsley,Los Angeles Chargers,C,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
69,56,Bryan Mone,Seattle Seahawks,DT,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
70,56,DeShon Elliott,Detroit Lions,S,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
71,56,Colby Gossett,Atlanta Falcons,OL,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
72,56,Jason Kelce,Philadelphia Eagles,C,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
73,56,Gerald Everett,Los Angeles Chargers,TE,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
74,56,Geron Christian,Kansas City Chiefs,T,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
75,56,Xavien Howard,Miami Dolphins,CB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
76,56,Alex Leatherwood,Chicago Bears,OL,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
77,56,Jamie Gillan,New York Giants,P,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
78,56,D'Anthony Bell,Cleveland Browns,S,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
79,56,Chris Conley,Tennessee Titans,WR,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
80,56,Olisaemeka Udoh,Minnesota Vikings,G,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
81,56,Derrick Brown,Carolina Panthers,DT,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
82,56,Rico Dowdle,Dallas Cowboys,RB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
83,56,Ta'quon Graham,Atlanta Falcons,DL,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
84,56,Jaquan Brisker,Chicago Bears,DB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
85,56,Michael Burton,Kansas City Chiefs,FB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
86,56,Malik Turner,San Francisco 49ers,WR,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
87,56,Kyle Peko,Las Vegas Raiders,DT,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
88,56,Brenden Schooler,New England Patriots,DB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
89,56,Brenden Jaimes,Los Angeles Chargers,G,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
90,56,Deven Thompkins,Tampa Bay Buccaneers,WR,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
91,56,Geoff Swaim,Tennessee Titans,TE,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
92,56,Patrick Peterson,Minnesota Vikings,CB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
93,56,Harrison Phillips,Minnesota Vikings,DL,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
94,56,Shy Tuttle,New Orleans Saints,DT,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
95,56,Ed Oliver,Buffalo Bills,DT,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
96,56,Hamsah Nasirildeen,New York Jets,LB,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
97,56,Christian Barmore,New England Patriots,DL,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
98,56,John Johnson III,Cleveland Browns,S,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
99,56,Marcus Cannon,New England Patriots,OL,0,2022-11-17 04:04:56.493092,/nfl/player-stat/punt-return-faircatches
