,Rank,Player,Team,Pos,Value,asof,url
0,1,Jaylen Watson,Kansas City Chiefs,CB,99,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
1,2,Duron Harmon,Las Vegas Raiders,S,86,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
2,3,Minkah Fitzpatrick,Pittsburgh Steelers,S,78,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
3,4,Andrew Adams,Tennessee Titans,DB,76,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
4,5,Mike Edwards,Tampa Bay Buccaneers,S,68,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
5,6,Jevon Holland,Miami Dolphins,S,64,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
6,7,De'Vondre Campbell,Green Bay Packers,LB,63,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
7,8,Andre Cisco,Jacksonville Jaguars,S,60,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
8,9,Isaiah Simmons,Arizona Cardinals,LB,56,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
9,9,Vonn Bell,Cincinnati Bengals,S,56,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
10,11,Talanoa Hufanga,San Francisco 49ers,S,55,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
11,12,CJ Henderson,Carolina Panthers,CB,54,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
12,12,James Bradberry,Philadelphia Eagles,CB,54,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
13,12,C.J. Gardner-Johnson,Philadelphia Eagles,S,54,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
14,15,Cobie Durant,Los Angeles Rams,DB,51,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
15,16,Harrison Smith,Minnesota Vikings,S,50,2022-11-08 07:24:20.772624,/nfl/player-stat/defense-interception-yards
