,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Carolina,41.18%,33.33%,80.00%,30.43%,63.64%,64.84%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
1,2,Minnesota,42.31%,53.33%,75.00%,23.08%,61.54%,65.59%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
2,3,Chicago,46.43%,64.29%,75.00%,50.00%,43.75%,42.22%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
3,4,Kansas City,46.88%,50.00%,20.00%,64.71%,26.67%,61.22%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
4,5,Cleveland,48.57%,50.00%,28.57%,41.67%,63.64%,48.24%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
5,6,New England,51.85%,36.36%,40.00%,75.00%,42.11%,58.75%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
6,7,Philadelphia,52.38%,72.73%,100.00%,50.00%,54.55%,56.04%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
7,8,Washington,54.84%,61.54%,50.00%,60.00%,50.00%,57.61%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
8,9,NY Jets,57.14%,45.45%,50.00%,62.50%,50.00%,53.21%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
9,10,LA Chargers,57.58%,42.86%,50.00%,64.71%,50.00%,55.79%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
10,11,LA Rams,60.00%,71.43%,66.67%,65.00%,50.00%,53.47%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
11,12,San Francisco,60.87%,64.29%,40.00%,83.33%,52.94%,51.61%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
12,13,Jacksonville,61.54%,41.18%,42.86%,40.00%,66.67%,61.22%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
13,13,Tennessee,61.54%,57.14%,100.00%,60.00%,62.50%,52.22%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
14,15,New Orleans,64.86%,60.00%,83.33%,55.56%,73.68%,51.28%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
15,16,Tampa Bay,66.67%,68.75%,60.00%,71.43%,60.00%,60.44%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
16,16,Seattle,66.67%,82.35%,100.00%,61.54%,70.00%,46.43%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
17,18,Detroit,67.65%,61.90%,71.43%,72.73%,58.33%,63.00%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
18,19,Arizona,68.75%,53.85%,60.00%,83.33%,50.00%,61.63%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
19,19,Green Bay,68.75%,63.16%,83.33%,66.67%,70.59%,53.75%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
20,21,Miami,70.00%,82.35%,75.00%,40.00%,85.00%,77.38%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
21,21,Buffalo,70.00%,54.55%,75.00%,50.00%,75.00%,50.00%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
22,23,Dallas,71.43%,75.00%,50.00%,71.43%,71.43%,63.33%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
23,24,Indianapolis,72.41%,80.00%,40.00%,64.29%,80.00%,51.90%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
24,25,Denver,73.33%,83.33%,83.33%,76.92%,70.59%,72.97%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
25,25,NY Giants,73.33%,57.14%,80.00%,85.71%,44.44%,64.52%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
26,27,Pittsburgh,75.00%,64.71%,40.00%,71.43%,77.78%,55.56%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
27,28,Baltimore,75.86%,71.43%,100.00%,68.75%,84.62%,60.00%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
28,29,Houston,80.00%,85.71%,66.67%,75.00%,84.62%,53.06%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
29,30,Atlanta,80.65%,66.67%,66.67%,92.86%,70.59%,51.55%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
30,31,Las Vegas,81.82%,71.43%,80.00%,75.00%,85.71%,60.00%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
31,32,Cincinnati,83.33%,70.59%,57.14%,100.00%,75.00%,58.25%,2022-10-18,/nfl/stat/opponent-kickoff-touchback-pct
