,Rank,Player,Team,Pos,Value,asof,url
0,1,Tyler Bass,Buffalo Bills,K,21,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
1,2,Justin Tucker,Baltimore Ravens,K,18,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
2,3,Jake Elliott,Philadelphia Eagles,K,16,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
3,3,Greg Zuerlein,New York Jets,K,16,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
4,5,Nick Folk,New England Patriots,K,15,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
5,5,Jason Myers,Seattle Seahawks,K,15,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
6,5,Jason Sanders,Miami Dolphins,K,15,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
7,5,Cade York,Cleveland Browns,K,15,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
8,9,Younghoe Koo,Atlanta Falcons,K,14,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
9,9,Greg Joseph,Minnesota Vikings,K,14,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
10,11,Riley Patterson,Jacksonville Jaguars,K,13,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
11,11,Robbie Gould,San Francisco 49ers,K,13,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
12,13,Evan McPherson,Cincinnati Bengals,K,12,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
13,13,Mason Crosby,Green Bay Packers,K,12,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
14,13,Austin Seibert,Detroit Lions,K,12,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
15,13,Dustin Hopkins,Los Angeles Chargers,K,12,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
16,13,Randy Bullock,Tennessee Titans,K,12,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
17,13,Wil Lutz,New Orleans Saints,K,12,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
18,19,Graham Gano,New York Giants,K,11,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
19,19,Matt Gay,Los Angeles Rams,K,11,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
20,21,Brett Maher,Dallas Cowboys,K,9,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
21,21,Daniel Carlson,Las Vegas Raiders,K,9,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
22,23,Chris Boswell,Pittsburgh Steelers,K,8,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
23,23,Cairo Santos,Chicago Bears,K,8,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
24,23,Ka'imi Fairbairn,Houston Texans,K,8,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
25,23,Ryan Succop,Tampa Bay Buccaneers,K,8,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
26,23,Matthew Wright,Kansas City Chiefs,K,8,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
27,28,Eddy Pineiro,Carolina Panthers,K,7,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
28,28,Matt Ammendola,Kansas City Chiefs,K,7,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
29,28,Joey Slye,Washington Commanders,K,7,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
30,31,Brandon McManus,Denver Broncos,K,6,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
31,31,Chase McLaughlin,Indianapolis Colts,K,6,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
32,31,Harrison Butker,Kansas City Chiefs,K,6,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
33,34,Dominik Eberle,Detroit Lions,K,4,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
34,34,Matt Prater,Arizona Cardinals,K,4,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
35,36,Taylor Bertolet,Carolina Panthers,KR,3,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
36,37,Rodrigo Blankenship,Indianapolis Colts,K,2,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
37,37,Mitch Wishnowsky,San Francisco 49ers,P,2,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
38,37,Justin Reid,Kansas City Chiefs,S,2,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
39,37,Cameron Dicker,Baltimore Ravens,P,2,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
40,41,Myles Gaskin,Miami Dolphins,RB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
41,41,Tyler Lockett,Seattle Seahawks,WR,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
42,41,Ray-Ray McCloud,San Francisco 49ers,WR,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
43,41,Jimmie Ward,San Francisco 49ers,DB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
44,41,Raekwon McMillan,New England Patriots,LB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
45,41,Kendall Fuller,Washington Commanders,CB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
46,41,Rex Burkhead,Houston Texans,RB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
47,41,Grant Haley,Los Angeles Rams,DB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
48,41,Desmond King II,Houston Texans,DB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
49,41,Matthew Slater,New England Patriots,WR,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
50,41,Jaylon Moore,San Francisco 49ers,OL,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
51,41,Tre Avery,Tennessee Titans,CB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
52,41,Kenyon Green,Houston Texans,OL,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
53,41,Jamaal Williams,Detroit Lions,RB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
54,41,John Simpson,Las Vegas Raiders,G,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
55,41,Clyde Edwards-Helaire,Kansas City Chiefs,RB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
56,41,James Mitchell,Detroit Lions,TE,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
57,41,Andre James,Las Vegas Raiders,C,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
58,41,Elijah Hicks,Chicago Bears,DB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
59,41,Trenton Cannon,Tennessee Titans,RB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
60,41,Josh Allen,Buffalo Bills,QB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
61,41,Noah Fant,Seattle Seahawks,TE,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
62,41,Khyiris Tonga,Minnesota Vikings,DL,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
63,41,David Andrews,New England Patriots,C,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
64,41,Patrick Mekari,Baltimore Ravens,G,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
65,41,Leonard Fournette,Tampa Bay Buccaneers,RB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
66,41,Kemoko Turay,San Francisco 49ers,DL,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
67,41,Jordan Poyer,Buffalo Bills,S,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
68,41,Patrick Mahomes,Kansas City Chiefs,QB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
69,41,Duke Riley,Miami Dolphins,LB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
70,41,Andrew DePaola,Minnesota Vikings,LS,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
71,41,Quenton Nelson,Indianapolis Colts,G,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
72,41,Hassan Ridgeway,San Francisco 49ers,DL,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
73,41,Tony Jones Jr.,Seattle Seahawks,RB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
74,41,Tim Jones,Jacksonville Jaguars,WR,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
75,41,Marcus Maye,New Orleans Saints,S,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
76,41,Shaquille Quarterman,Jacksonville Jaguars,LB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
77,41,Russ Yeast,Los Angeles Rams,S,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
78,41,Chad Muma,Jacksonville Jaguars,LB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
79,41,Trevon Diggs,Dallas Cowboys,CB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
80,41,Anthony Chesley,Tampa Bay Buccaneers,CB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
81,41,Jaylen Waddle,Miami Dolphins,WR,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
82,41,Maxx Crosby,Las Vegas Raiders,DE,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
83,41,Jonathon Cooper,Denver Broncos,LB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
84,41,Donovan Jeter,Washington Commanders,LB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
85,41,Ameer Abdullah,Las Vegas Raiders,RB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
86,41,Darnell Savage,Green Bay Packers,S,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
87,41,Robert Woods,Tennessee Titans,WR,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
88,41,Tanner Gentry,Buffalo Bills,WR,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
89,41,Michael Brockers,Detroit Lions,DE,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
90,41,Khari Blasingame,Chicago Bears,FB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
91,41,Dawuane Smoot,Jacksonville Jaguars,DL,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
92,41,Case Keenum,Buffalo Bills,QB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
93,41,Cory Littleton,Carolina Panthers,LB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
94,41,Quintez Cephus,Detroit Lions,WR,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
95,41,Kyle Dugger,New England Patriots,DB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
96,41,Adam Gotsis,Jacksonville Jaguars,DE,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
97,41,Jawaan Taylor,Jacksonville Jaguars,OL,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
98,41,Mack Wilson,New England Patriots,LB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
99,41,A.J. Terrell,Atlanta Falcons,CB,0,2022-10-18 18:05:41.766916,/nfl/player-stat/extra-point-kicks-attempted
