,Rank,Player,Team,Pos,Value,asof,url
0,1,Travis Kelce,Kansas City Chiefs,TE,12,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
1,2,Davante Adams,Las Vegas Raiders,WR,10,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
2,3,Stefon Diggs,Buffalo Bills,WR,9,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
3,4,Christian Kirk,Jacksonville Jaguars,WR,7,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
4,4,A.J. Brown,Philadelphia Eagles,WR,7,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
5,4,Amari Cooper,Cleveland Browns,WR,7,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
6,7,Ja'Marr Chase,Cincinnati Bengals,WR,6,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
7,7,Tyler Lockett,Seattle Seahawks,WR,6,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
8,7,Cooper Kupp,Los Angeles Rams,WR,6,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
9,7,Brandon Aiyuk,San Francisco 49ers,WR,6,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
10,7,Jaylen Waddle,Miami Dolphins,WR,6,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
11,7,Christian Watson,Green Bay Packers,WR,6,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
12,13,Gabe Davis,Buffalo Bills,WR,5,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
13,13,CeeDee Lamb,Dallas Cowboys,WR,5,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
14,13,Austin Ekeler,Los Angeles Chargers,RB,5,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
15,13,Mark Andrews,Baltimore Ravens,TE,5,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
16,13,Cole Kmet,Chicago Bears,TE,5,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
17,13,Allen Lazard,Green Bay Packers,WR,5,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
18,13,Justin Jefferson,Minnesota Vikings,WR,5,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
19,13,Juwan Johnson,New Orleans Saints,TE,5,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
20,21,Tyreek Hill,Miami Dolphins,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
21,21,Mike Gesicki,Miami Dolphins,TE,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
22,21,Drake London,Atlanta Falcons,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
23,21,DJ Moore,Carolina Panthers,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
24,21,DK Metcalf,Seattle Seahawks,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
25,21,George Kittle,San Francisco 49ers,TE,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
26,21,Amon-Ra St. Brown,Detroit Lions,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
27,21,Garrett Wilson,New York Jets,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
28,21,Isaiah McKenzie,Buffalo Bills,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
29,21,Dontrell Hilliard,Tennessee Titans,RB,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
30,21,Zach Ertz,Arizona Cardinals,TE,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
31,21,Jahan Dotson,Washington Commanders,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
32,21,T.J. Hockenson,Minnesota Vikings,TE,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
33,21,Aaron Jones,Green Bay Packers,RB,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
34,21,Tyler Boyd,Cincinnati Bengals,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
35,21,Mecole Hardman,Kansas City Chiefs,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
36,21,Samaje Perine,Cincinnati Bengals,HB,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
37,21,Tee Higgins,Cincinnati Bengals,WR,4,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
38,39,Marquise Brown,Arizona Cardinals,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
39,39,Curtis Samuel,Washington Commanders,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
40,39,Dalton Schultz,Dallas Cowboys,TE,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
41,39,Mike Williams,Los Angeles Chargers,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
42,39,Adam Thielen,Minnesota Vikings,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
43,39,Jelani Woods,Indianapolis Colts,TE,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
44,39,DeAndre Carter,Los Angeles Chargers,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
45,39,Marquise Goodwin,Seattle Seahawks,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
46,39,Jerry Jeudy,Denver Broncos,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
47,39,DeVonta Smith,Philadelphia Eagles,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
48,39,Quez Watkins,Philadelphia Eagles,WR,3,2022-11-30 02:27:31.131660,/nfl/player-stat/receiving-touchdowns
