,Rank,Player,Team,Pos,Value,asof,url
0,1,Sean Chandler,Carolina Panthers,S,6,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
1,2,Kerby Joseph,Detroit Lions,S,5,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
2,2,Andrew Wingard,Jacksonville Jaguars,S,5,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
3,2,Shaquille Quarterman,Jacksonville Jaguars,LB,5,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
4,2,Ben Banogu,Indianapolis Colts,DE,5,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
5,6,Tony Brown,Indianapolis Colts,CB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
6,6,Caleb Johnson,Jacksonville Jaguars,LB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
7,6,Hassan Haskins,Tennessee Titans,RB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
8,6,Nick Cross,Indianapolis Colts,S,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
9,6,Matthias Farley,Las Vegas Raiders,S,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
10,6,J.T. Gray,New Orleans Saints,DB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
11,6,Jon Weeks,Houston Texans,LS,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
12,6,Ezekiel Turner,Arizona Cardinals,LB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
13,6,Chad Muma,Jacksonville Jaguars,LB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
14,6,Demetrius Flannigan-Fowles,San Francisco 49ers,LB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
15,6,Andrew Van Ginkel,Miami Dolphins,LB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
16,6,DeAndre Houston-Carson,Chicago Bears,DB,4,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
17,18,Ameer Abdullah,Las Vegas Raiders,RB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
18,18,Cody Davis,New England Patriots,DB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
19,18,Josh Woods,Detroit Lions,LB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
20,18,Jonas Griffith,Denver Broncos,LB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
21,18,Matthew Slater,New England Patriots,WR,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
22,18,Tre Avery,Tennessee Titans,CB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
23,18,Josh Metellus,Minnesota Vikings,S,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
24,18,Troy Dye,Minnesota Vikings,LB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
25,18,Blake Cashman,Houston Texans,LB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
26,18,Kris Boyd,Minnesota Vikings,CB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
27,18,Jordan Kunaszyk,Cleveland Browns,LB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
28,18,Cam Lewis,Buffalo Bills,CB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
29,18,Connor Heyward,Pittsburgh Steelers,TE,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
30,18,Deon Bush,Kansas City Chiefs,DB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
31,18,Gary Brightwell,New York Giants,RB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
32,18,M.J. Stewart,Houston Texans,DB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
33,18,Chris Claybrooks,Jacksonville Jaguars,CB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
34,18,Elijah Lee,Kansas City Chiefs,LB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
35,18,Dylan Cole,Tennessee Titans,LB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
36,18,David Mayo,Washington Commanders,LB,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
37,18,Giovanni Ricci,Carolina Panthers,TE,3,2022-11-17 04:05:35.465302,/nfl/player-stat/defense-special-teams-assisted-tackles
