,Rank,Player,Team,Pos,Value,asof,url
0,1,Isiah Pacheco,Kansas City Chiefs,RB,19,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
1,2,DeAndre Carter,Los Angeles Chargers,WR,16,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
2,3,Ray-Ray McCloud III,San Francisco 49ers,WR,15,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
3,4,Kene Nwangwu,Minnesota Vikings,RB,14,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
4,4,Hassan Haskins,Tennessee Titans,RB,14,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
5,6,Braxton Berrios,New York Jets,WR,13,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
6,6,Brandon Powell,Los Angeles Rams,WR,13,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
7,8,Dax Milne,Washington Commanders,WR,12,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
8,8,Isaiah Rodgers Sr.,Indianapolis Colts,CB,12,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
9,10,Gary Brightwell,New York Giants,RB,11,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
10,10,Raheem Mostert,Miami Dolphins,RB,11,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
11,12,Raheem Blackshear,Carolina Panthers,RB,10,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
12,12,Chris Evans,Cincinnati Bengals,HB,10,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
13,12,Marcus Jones,New England Patriots,DB,10,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
14,15,Trestan Ebner,Chicago Bears,RB,9,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
15,15,Tremon Smith,Houston Texans,DB,9,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
16,15,Rachaad White,Tampa Bay Buccaneers,RB,9,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
17,15,KaVontae Turpin,Dallas Cowboys,WR,9,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
18,15,Greg Dortch,Arizona Cardinals,WR,9,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
19,15,Jamal Agnew,Jacksonville Jaguars,WR,9,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
20,15,DeeJay Dallas,Seattle Seahawks,RB,9,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
21,22,Devin Duvernay,Baltimore Ravens,WR,8,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
22,22,Avery Williams,Atlanta Falcons,RB,8,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
23,22,Britain Covey,Philadelphia Eagles,WR,8,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
24,22,Antonio Gibson,Washington Commanders,RB,8,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
25,22,Montrell Washington,Denver Broncos,WR,8,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
26,22,Chester Rogers,Houston Texans,WR,8,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
27,28,Eno Benjamin,Arizona Cardinals,RB,7,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
28,28,Ameer Abdullah,Las Vegas Raiders,RB,7,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
29,30,Amari Rodgers,Green Bay Packers,WR,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
30,30,Keisean Nixon,Green Bay Packers,CB,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
31,30,Velus Jones Jr.,Chicago Bears,WR,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
32,30,Isaiah McKenzie,Buffalo Bills,WR,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
33,30,Jerome Ford,Cleveland Browns,RB,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
34,30,Justin Jackson,Detroit Lions,RB,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
35,30,Maurice Alexander,Detroit Lions,WR,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
36,30,Steven Sims,Pittsburgh Steelers,WR,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
37,30,Deonte Harty,New Orleans Saints,WR,6,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
38,39,Dee Eskridge,Seattle Seahawks,WR,5,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
39,39,Quez Watkins,Philadelphia Eagles,WR,5,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
40,39,Chuba Hubbard,Carolina Panthers,RB,5,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
41,42,DJ Turner,Las Vegas Raiders,WR,4,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
42,42,Mac Jones,New England Patriots,QB,4,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
43,42,JaMycal Hasty,Jacksonville Jaguars,RB,4,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
44,42,Chris Claybrooks,Jacksonville Jaguars,CB,4,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
45,46,Laviska Shenault Jr.,Carolina Panthers,WR,3,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
46,46,Dwayne Washington,New Orleans Saints,RB,3,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
47,46,Gunner Olszewski,Pittsburgh Steelers,WR,3,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
48,46,Khalil Herbert,Chicago Bears,RB,3,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
49,46,Taysom Hill,New Orleans Saints,TE,3,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
50,51,Rashid Shaheed,New Orleans Saints,WR,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
51,51,Andre Roberts,Carolina Panthers,WR,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
52,51,Trent Taylor,Cincinnati Bengals,WR,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
53,51,Ty Johnson,New York Jets,RB,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
54,51,Skyy Moore,Kansas City Chiefs,WR,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
55,51,Benny Snell Jr.,Pittsburgh Steelers,RB,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
56,51,Christian Watson,Green Bay Packers,WR,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
57,51,Trenton Cannon,Tennessee Titans,RB,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
58,51,Pierre Strong Jr.,New England Patriots,RB,2,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
59,60,Khalil Shakir,Buffalo Bills,WR,1,2022-11-07 11:23:40.962241,/nfl/player-stat/kickoff-returns
