,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Houston,46.09%,52.21%,88.70%,44.34%,47.56%,37.00%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
1,2,Chicago,45.35%,43.45%,45.25%,45.31%,45.37%,39.51%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
2,3,Green Bay,44.70%,49.26%,41.46%,67.70%,34.49%,33.86%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
3,4,Dallas,43.10%,51.84%,64.69%,46.81%,36.79%,33.09%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
4,5,Denver,42.52%,48.61%,62.62%,40.21%,44.52%,34.13%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
5,6,Tampa Bay,40.56%,45.12%,50.99%,44.12%,36.14%,27.19%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
6,7,NY Giants,39.71%,38.77%,31.41%,49.56%,29.95%,36.36%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
7,8,Philadelphia,38.48%,41.10%,48.00%,37.43%,39.64%,32.67%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
8,9,LA Chargers,38.47%,47.42%,52.72%,37.71%,39.44%,38.57%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
9,10,Indianapolis,37.53%,47.94%,26.52%,40.34%,34.63%,31.78%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
10,11,Cincinnati,37.39%,48.15%,39.09%,31.08%,40.35%,29.32%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
11,12,Seattle,37.30%,31.65%,34.67%,37.09%,37.47%,29.98%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
12,13,Cleveland,37.16%,33.33%,15.72%,31.56%,49.06%,35.06%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
13,14,Detroit,36.76%,36.07%,22.48%,34.33%,41.05%,35.56%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
14,15,Washington,36.00%,43.29%,41.67%,26.91%,44.05%,29.06%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
15,16,New England,35.95%,32.94%,13.18%,48.54%,27.87%,39.49%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
16,17,Carolina,35.31%,29.78%,41.13%,34.39%,36.95%,37.20%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
17,18,New Orleans,35.07%,29.17%,20.77%,28.31%,40.90%,29.37%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
18,19,NY Jets,34.68%,32.81%,44.10%,33.36%,35.89%,34.78%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
19,20,LA Rams,33.82%,45.31%,30.16%,38.95%,22.83%,28.53%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
20,21,Buffalo,31.86%,28.72%,52.26%,36.04%,28.38%,38.90%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
21,22,Jacksonville,31.52%,31.81%,30.51%,45.01%,25.00%,35.44%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
22,23,Arizona,30.39%,33.65%,45.41%,26.94%,35.14%,35.03%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
23,24,San Francisco,30.30%,32.28%,25.11%,20.46%,37.98%,31.65%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
24,25,Pittsburgh,29.83%,27.58%,27.68%,28.89%,30.29%,39.13%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
25,26,Las Vegas,29.61%,30.47%,37.06%,30.11%,29.22%,33.54%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
26,27,Minnesota,28.08%,20.74%,20.80%,29.00%,27.07%,34.07%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
27,28,Miami,27.74%,26.34%,20.87%,27.25%,28.16%,32.54%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
28,29,Baltimore,26.77%,26.00%,12.61%,28.33%,25.11%,23.24%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
29,30,Atlanta,26.19%,21.82%,35.36%,33.93%,18.90%,36.20%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
30,31,Tennessee,25.92%,18.02%,26.71%,36.88%,16.98%,25.25%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
31,32,Kansas City,24.93%,30.12%,22.75%,29.05%,21.23%,31.19%,2022-11-02,/nfl/stat/opponent-rushing-yards-pct
