,Rank,Player,Team,Pos,Value,asof,url
0,1,Daniel Carlson,Las Vegas Raiders,K,16,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
1,1,Ryan Succop,Tampa Bay Buccaneers,K,16,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
2,3,Graham Gano,New York Giants,K,15,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
3,3,Brett Maher,Dallas Cowboys,K,15,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
4,3,Jason Myers,Seattle Seahawks,K,15,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
5,3,Brandon McManus,Denver Broncos,K,15,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
6,7,Justin Tucker,Baltimore Ravens,K,14,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
7,8,Greg Zuerlein,New York Jets,K,13,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
8,8,Cade York,Cleveland Browns,K,13,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
9,10,Chris Boswell,Pittsburgh Steelers,K,12,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
10,10,Eddy Pineiro,Carolina Panthers,K,12,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
11,10,Ka'imi Fairbairn,Houston Texans,K,12,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
12,13,Cairo Santos,Chicago Bears,K,11,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
13,13,Evan McPherson,Cincinnati Bengals,K,11,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
14,13,Younghoe Koo,Atlanta Falcons,K,11,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
15,13,Wil Lutz,New Orleans Saints,K,11,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
16,17,Chase McLaughlin,Indianapolis Colts,K,10,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
17,17,Jason Sanders,Miami Dolphins,K,10,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
18,17,Nick Folk,New England Patriots,K,10,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
19,17,Riley Patterson,Jacksonville Jaguars,K,10,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
20,21,Dustin Hopkins,Los Angeles Chargers,K,9,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
21,21,Greg Joseph,Minnesota Vikings,K,9,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
22,21,Matt Gay,Los Angeles Rams,K,9,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
23,21,Robbie Gould,San Francisco 49ers,K,9,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
24,21,Tyler Bass,Buffalo Bills,K,9,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
25,26,Randy Bullock,Tennessee Titans,K,8,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
26,27,Mason Crosby,Green Bay Packers,K,7,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
27,27,Joey Slye,Washington Commanders,K,7,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
28,29,Jake Elliott,Philadelphia Eagles,K,6,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
29,29,Michael Badgley,Jacksonville Jaguars,K,6,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
30,29,Matt Prater,Arizona Cardinals,K,6,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
31,32,Matt Ammendola,Houston Texans,K,5,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
32,33,Rodrigo Blankenship,Arizona Cardinals,K,4,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
33,34,Harrison Butker,Kansas City Chiefs,K,3,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
34,34,Matthew Wright,Jacksonville Jaguars,K,3,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
35,34,Taylor Bertolet,Carolina Panthers,KR,3,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
36,34,Austin Seibert,Detroit Lions,K,3,2022-10-25 10:53:12.653810,/nfl/player-stat/scoring-field-goals
