,Rank,Player,Team,Pos,Value,asof,url
0,1,Hassan Haskins,Tennessee Titans,RB,11,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
1,2,Andrew Wingard,Jacksonville Jaguars,S,10,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
2,3,Giovanni Ricci,Carolina Panthers,TE,9,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
3,3,Justin Hardee,New York Jets,CB,9,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
4,5,Brenden Schooler,New England Patriots,DB,8,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
5,5,Sam Franklin Jr.,Carolina Panthers,S,8,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
6,5,Jeremy Reaves,Washington Commanders,S,8,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
7,5,Sean Chandler,Carolina Panthers,S,8,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
8,5,Zech McPhearson,Philadelphia Eagles,CB,8,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
9,5,Demetrius Flannigan-Fowles,San Francisco 49ers,LB,8,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
10,5,Josh Metellus,Minnesota Vikings,S,8,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
11,5,M.J. Stewart,Houston Texans,DB,8,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
12,13,Chad Muma,Jacksonville Jaguars,LB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
13,13,Eric Murray,Houston Texans,DB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
14,13,J.T. Gray,New Orleans Saints,DB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
15,13,Isaiah McDuffie,Green Bay Packers,LB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
16,13,Jaylon Jones,Chicago Bears,DB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
17,13,Dare Ogunbowale,Houston Texans,RB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
18,13,Andrew Van Ginkel,Miami Dolphins,LB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
19,13,Cody Davis,New England Patriots,DB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
20,13,Caleb Johnson,Jacksonville Jaguars,LB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
21,13,Dylan Cole,Tennessee Titans,LB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
22,13,Miles Boykin,Pittsburgh Steelers,WR,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
23,13,Shaquille Quarterman,Jacksonville Jaguars,LB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
24,13,DeeJay Dallas,Seattle Seahawks,RB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
25,13,DeAndre Houston-Carson,Chicago Bears,DB,7,2022-11-07 11:24:30.624383,/nfl/player-stat/defense-special-teams-total-tackles
