,Rank,Player,Team,Pos,Value,asof,url
0,1,Britain Covey,Philadelphia Eagles,WR,2,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
1,1,Isaiah Rodgers Sr.,Indianapolis Colts,CB,2,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
2,1,Jalen Reagor,Minnesota Vikings,WR,2,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
3,4,Isaih Pacheco,Kansas City Chiefs,RB,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
4,4,Elijah Lee,Kansas City Chiefs,LB,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
5,4,Taron Johnson,Buffalo Bills,CB,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
6,4,Montrell Washington,Denver Broncos,WR,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
7,4,Ross Dwelley,San Francisco 49ers,TE,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
8,4,James Pierre,Pittsburgh Steelers,CB,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
9,4,Tre Avery,Tennessee Titans,CB,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
10,4,Kylen Granson,Indianapolis Colts,TE,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
11,4,Keith Taylor Jr.,Carolina Panthers,CB,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
12,4,Scott Daly,Detroit Lions,LS,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
13,4,Ray-Ray McCloud,San Francisco 49ers,WR,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
14,4,Jason Pinnock,New York Giants,CB,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
15,4,Gary Brightwell,New York Giants,RB,1,2022-10-11 16:28:12.320881,/nfl/player-stat/defense-special-teams-fumble-recoveries
