,Rank,Player,Team,Pos,Value,asof,url
0,1,Pete Werner,New Orleans Saints,LB,36,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
1,2,Zaire Franklin,Indianapolis Colts,LB,35,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
2,2,Jordyn Brooks,Seattle Seahawks,LB,35,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
3,4,Foyesade Oluokun,Jacksonville Jaguars,LB,34,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
4,5,DeShon Elliott,Detroit Lions,S,33,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
5,6,L'Jarius Sneed,Kansas City Chiefs,CB,32,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
6,6,Mykal Walker,Atlanta Falcons,LB,32,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
7,6,Nick Bolton,Kansas City Chiefs,LB,32,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
8,9,Donovan Wilson,Dallas Cowboys,S,31,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
9,9,Roquan Smith,Chicago Bears,LB,31,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
10,9,Jonathan Owens,Houston Texans,DB,31,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
11,12,T.J. Edwards,Philadelphia Eagles,LB,30,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
12,12,C.J. Mosley,New York Jets,LB,30,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
13,12,Dre Greenlaw,San Francisco 49ers,LB,30,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
14,12,Bobby Okereke,Indianapolis Colts,LB,30,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
15,16,Derwin James Jr.,Los Angeles Chargers,S,29,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
16,16,Alex Anzalone,Detroit Lions,LB,29,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
17,18,Cameron Dantzler,Minnesota Vikings,CB,28,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
18,18,Nate Hobbs,Las Vegas Raiders,CB,28,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
19,18,Jordan Hicks,Minnesota Vikings,LB,28,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
20,18,Kamu Grugier-Hill,Houston Texans,LB,28,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
21,18,Myles Jack,Pittsburgh Steelers,LB,28,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
22,18,Roger McCreary,Tennessee Titans,CB,28,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
23,18,Malcolm Rodriguez,Detroit Lions,LB,28,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
24,25,Antoine Winfield Jr.,Tampa Bay Buccaneers,S,27,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
25,25,Eddie Jackson,Chicago Bears,DB,27,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
26,27,Jalen Thompson,Arizona Cardinals,S,26,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
27,27,Devin White,Tampa Bay Buccaneers,LB,26,2022-10-11 16:27:48.232514,/nfl/player-stat/defense-solo-tackles
