,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Cleveland,54.20%,48.67%,61.25%,53.36%,55.61%,51.34%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
1,2,Philadelphia,53.71%,49.12%,47.03%,56.78%,50.64%,49.60%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
2,3,Cincinnati,53.47%,53.16%,65.58%,58.95%,49.08%,51.17%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
3,4,NY Giants,53.17%,55.33%,55.94%,52.67%,53.67%,47.35%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
4,5,Washington,52.72%,54.76%,51.31%,53.69%,51.51%,51.22%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
5,6,Baltimore,52.51%,55.88%,63.97%,53.10%,51.92%,53.67%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
6,7,New Orleans,51.64%,53.40%,58.08%,56.24%,47.05%,51.04%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
7,8,Kansas City,51.59%,50.18%,59.22%,50.65%,52.52%,51.42%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
8,9,New England,51.52%,49.69%,51.83%,47.81%,54.48%,50.68%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
9,10,Green Bay,51.48%,50.77%,57.83%,53.75%,50.34%,54.38%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
10,11,LA Rams,51.29%,53.27%,47.89%,52.27%,49.65%,49.95%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
11,12,Jacksonville,51.04%,51.29%,54.03%,51.97%,50.30%,45.60%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
12,13,San Francisco,50.69%,50.15%,49.89%,54.18%,48.60%,50.49%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
13,14,Chicago,50.54%,60.04%,57.94%,52.03%,49.34%,50.55%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
14,15,Arizona,50.51%,48.33%,42.47%,47.01%,54.89%,51.44%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
15,16,Denver,49.80%,46.48%,43.22%,53.74%,45.86%,51.34%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
16,17,Atlanta,49.79%,49.47%,53.03%,51.18%,48.05%,46.94%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
17,18,Tennessee,49.65%,50.45%,40.78%,51.06%,48.81%,53.86%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
18,19,LA Chargers,49.63%,49.38%,46.97%,47.83%,51.42%,48.92%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
19,20,Indianapolis,49.62%,48.16%,48.17%,52.35%,47.44%,53.17%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
20,21,Pittsburgh,49.27%,54.19%,57.17%,48.00%,50.03%,48.90%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
21,22,Miami,49.24%,47.96%,42.06%,47.52%,50.61%,50.50%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
22,23,Buffalo,48.77%,47.19%,45.44%,45.35%,50.82%,52.35%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
23,24,Las Vegas,48.66%,46.36%,45.97%,52.06%,46.61%,49.31%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
24,25,NY Jets,48.59%,47.10%,54.56%,49.41%,47.57%,45.87%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
25,26,Minnesota,48.59%,46.21%,48.69%,51.46%,45.72%,48.53%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
26,27,Seattle,48.05%,52.72%,57.53%,47.42%,48.55%,42.15%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
27,28,Houston,47.85%,47.93%,52.97%,46.90%,48.81%,47.06%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
28,29,Detroit,47.51%,45.65%,42.17%,44.74%,52.12%,48.08%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
29,30,Tampa Bay,46.90%,46.38%,52.11%,43.42%,51.26%,50.33%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
30,31,Dallas,46.00%,43.44%,39.89%,44.37%,48.72%,50.20%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
31,32,Carolina,42.51%,44.30%,34.42%,44.08%,40.54%,51.22%,2022-11-09,/nfl/stat/time-of-possession-pct-net-of-ot
