,Rank,Player,Team,Pos,Value,asof,url
0,1,Ryan Wright,Minnesota Vikings,P,55.6%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
1,2,Matt Haack,Indianapolis Colts,P,54.2%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
2,3,Pat O'Donnell,Green Bay Packers,P,53.8%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
3,3,Cameron Johnston,Houston Texans,P,53.8%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
4,5,Mitch Wishnowsky,San Francisco 49ers,P,52.2%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
5,6,Arryn Siposs,Philadelphia Eagles,P,50.0%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
6,6,Corey Bojorquez,Cleveland Browns,P,50.0%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
7,8,Johnny Hekker,Carolina Panthers,P,46.7%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
8,9,Bryan Anger,Dallas Cowboys,P,46.4%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
9,10,Corliss Waitman,Denver Broncos,P,45.5%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
10,11,Jake Bailey,New England Patriots,P,40.9%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
11,12,Ryan Stonehouse,Tennessee Titans,P,40.7%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
12,13,Bradley Pinion,Atlanta Falcons,P,40.0%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
13,14,JK Scott,Los Angeles Chargers,P,39.1%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
14,14,Thomas Morstead,Miami Dolphins,P,39.1%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
15,16,Tommy Townsend,Kansas City Chiefs,P,38.9%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
16,17,Sam Martin,Buffalo Bills,P,36.4%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
17,18,Tress Way,Washington Commanders,P,34.3%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
18,19,Jordan Stout,Baltimore Ravens,P,33.3%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
19,20,Braden Mann,New York Jets,P,32.1%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
20,21,Jamie Gillan,New York Giants,P,32.0%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
21,22,Kevin Huber,Cincinnati Bengals,P,31.8%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
22,23,Jack Fox,Detroit Lions,P,31.3%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
23,24,Michael Dickson,Seattle Seahawks,P,30.0%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
24,25,Jake Camarda,Tampa Bay Buccaneers,P,29.6%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
25,26,AJ Cole,Las Vegas Raiders,P,28.6%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
26,27,Trenton Gill,Chicago Bears,P,28.0%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
27,28,Logan Cooke,Jacksonville Jaguars,P,27.8%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
28,29,Riley Dixon,Los Angeles Rams,P,23.8%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
29,30,Pressley Harvin III,Pittsburgh Steelers,P,23.3%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
30,31,Blake Gillikin,New Orleans Saints,P,22.2%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
31,32,Andy Lee,Arizona Cardinals,P,17.4%,2022-10-18 18:06:17.213811,/nfl/player-stat/punting-inside-twenty-percentage
