,Rank,Player,Team,Pos,Value,asof,url
0,1,T.J. Hockenson,Detroit Lions,TE,81,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
1,2,Rashod Bateman,Baltimore Ravens,WR,75,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
2,2,Robbie Anderson,Carolina Panthers,WR,75,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
3,4,Jerry Jeudy,Denver Broncos,WR,67,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
4,4,Laviska Shenault Jr.,Carolina Panthers,WR,67,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
5,6,Corey Davis,New York Jets,WR,66,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
6,7,Sterling Shepard,New York Giants,WR,65,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
7,8,Justin Jefferson,Minnesota Vikings,WR,64,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
8,8,Tyreek Hill,Miami Dolphins,WR,64,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
9,10,Mack Hollins,Las Vegas Raiders,WR,60,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
10,11,Jaylen Waddle,Miami Dolphins,WR,59,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
11,11,Tee Higgins,Cincinnati Bengals,WR,59,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
12,13,Nico Collins,Houston Texans,WR,58,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
13,14,Deebo Samuel,San Francisco 49ers,WR,57,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
14,15,Tyler Boyd,Cincinnati Bengals,WR,56,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
15,15,Darnell Mooney,Chicago Bears,WR,56,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
16,17,Sammy Watkins,Green Bay Packers,WR,55,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
17,17,KJ Hamler,Denver Broncos,WR,55,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
18,19,A.J. Brown,Philadelphia Eagles,WR,54,2022-10-05 16:57:39.966117,/nfl/player-stat/receiving-longest-yards
