,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Dallas,0.0,0.0,0.0,0.0,0,1.8,2022-09-13,/nfl/stat/penalty-first-downs-per-game
1,1,Las Vegas,0.0,0.0,0.0,0,0.0,2.3,2022-09-13,/nfl/stat/penalty-first-downs-per-game
2,1,Tampa Bay,0.0,0.0,0.0,0,0.0,1.4,2022-09-13,/nfl/stat/penalty-first-downs-per-game
3,1,Arizona,0.0,0.0,0.0,0.0,0,1.5,2022-09-13,/nfl/stat/penalty-first-downs-per-game
4,1,Green Bay,0.0,0.0,0.0,0,0.0,1.8,2022-09-13,/nfl/stat/penalty-first-downs-per-game
5,1,Minnesota,0.0,0.0,0.0,0.0,0,1.6,2022-09-13,/nfl/stat/penalty-first-downs-per-game
6,7,Pittsburgh,1.0,1.0,1.0,0,1.0,1.9,2022-09-13,/nfl/stat/penalty-first-downs-per-game
7,7,New Orleans,1.0,1.0,1.0,0,1.0,1.7,2022-09-13,/nfl/stat/penalty-first-downs-per-game
8,7,San Francisco,1.0,1.0,1.0,0,1.0,1.9,2022-09-13,/nfl/stat/penalty-first-downs-per-game
9,7,Buffalo,1.0,1.0,1.0,0,1.0,1.6,2022-09-13,/nfl/stat/penalty-first-downs-per-game
10,7,LA Chargers,1.0,1.0,1.0,1.0,0,1.9,2022-09-13,/nfl/stat/penalty-first-downs-per-game
11,7,NY Giants,1.0,1.0,1.0,0,1.0,2.2,2022-09-13,/nfl/stat/penalty-first-downs-per-game
12,7,Baltimore,1.0,1.0,1.0,0,1.0,1.5,2022-09-13,/nfl/stat/penalty-first-downs-per-game
13,14,Detroit,2.0,2.0,2.0,2.0,0,1.9,2022-09-13,/nfl/stat/penalty-first-downs-per-game
14,14,Miami,2.0,2.0,2.0,2.0,0,1.9,2022-09-13,/nfl/stat/penalty-first-downs-per-game
15,14,New England,2.0,2.0,2.0,0,2.0,2.1,2022-09-13,/nfl/stat/penalty-first-downs-per-game
16,14,Denver,2.0,2.0,2.0,0,2.0,1.6,2022-09-13,/nfl/stat/penalty-first-downs-per-game
17,14,LA Rams,2.0,2.0,2.0,2.0,0,1.5,2022-09-13,/nfl/stat/penalty-first-downs-per-game
18,14,Philadelphia,2.0,2.0,2.0,0,2.0,1.3,2022-09-13,/nfl/stat/penalty-first-downs-per-game
19,14,Indianapolis,2.0,2.0,2.0,0,2.0,1.9,2022-09-13,/nfl/stat/penalty-first-downs-per-game
20,21,Washington,3.0,3.0,3.0,3.0,0,2.1,2022-09-13,/nfl/stat/penalty-first-downs-per-game
21,21,NY Jets,3.0,3.0,3.0,3.0,0,1.6,2022-09-13,/nfl/stat/penalty-first-downs-per-game
22,21,Carolina,3.0,3.0,3.0,3.0,0,1.8,2022-09-13,/nfl/stat/penalty-first-downs-per-game
23,24,Tennessee,4.0,4.0,4.0,4.0,0,1.9,2022-09-13,/nfl/stat/penalty-first-downs-per-game
24,24,Houston,4.0,4.0,4.0,4.0,0,1.6,2022-09-13,/nfl/stat/penalty-first-downs-per-game
25,24,Kansas City,4.0,4.0,4.0,0,4.0,1.9,2022-09-13,/nfl/stat/penalty-first-downs-per-game
26,27,Atlanta,5.0,5.0,5.0,5.0,0,2.1,2022-09-13,/nfl/stat/penalty-first-downs-per-game
27,27,Chicago,5.0,5.0,5.0,5.0,0,2.0,2022-09-13,/nfl/stat/penalty-first-downs-per-game
28,27,Jacksonville,5.0,5.0,5.0,0,5.0,2.0,2022-09-13,/nfl/stat/penalty-first-downs-per-game
29,27,Cleveland,5.0,5.0,5.0,0,5.0,1.6,2022-09-13,/nfl/stat/penalty-first-downs-per-game
30,27,Cincinnati,5.0,5.0,5.0,5.0,0,1.6,2022-09-13,/nfl/stat/penalty-first-downs-per-game
31,32,Seattle,7.0,7.0,7.0,7.0,0,1.8,2022-09-13,/nfl/stat/penalty-first-downs-per-game
