,Rank,Player,Team,Pos,Value,asof,url
0,1,Jason Myers,Seattle Seahawks,K,63,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
1,2,Daniel Carlson,Las Vegas Raiders,K,61,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
2,2,Justin Tucker,Baltimore Ravens,K,61,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
3,4,Graham Gano,New York Giants,K,58,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
4,5,Brett Maher,Dallas Cowboys,K,56,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
5,5,Ryan Succop,Tampa Bay Buccaneers,K,56,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
6,7,Greg Zuerlein,New York Jets,K,55,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
7,8,Cade York,Cleveland Browns,K,54,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
8,9,Brandon McManus,Denver Broncos,K,50,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
9,10,Younghoe Koo,Atlanta Falcons,K,49,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
10,10,Evan McPherson,Cincinnati Bengals,K,49,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
11,10,Wil Lutz,New Orleans Saints,K,49,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
12,13,Tyler Bass,Buffalo Bills,K,48,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
13,14,Nick Folk,New England Patriots,K,47,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
14,15,Eddy Pineiro,Carolina Panthers,K,46,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
15,15,Ka'imi Fairbairn,Houston Texans,K,46,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
16,17,Chris Boswell,Pittsburgh Steelers,K,45,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
17,17,Jason Sanders,Miami Dolphins,K,45,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
18,19,Riley Patterson,Jacksonville Jaguars,K,43,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
19,20,Cairo Santos,Chicago Bears,K,42,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
20,20,Robbie Gould,San Francisco 49ers,K,42,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
21,22,Dustin Hopkins,Los Angeles Chargers,K,39,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
22,22,Greg Joseph,Minnesota Vikings,K,39,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
23,24,Matt Gay,Los Angeles Rams,K,38,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
24,25,Chase McLaughlin,Indianapolis Colts,K,37,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
25,25,Randy Bullock,Tennessee Titans,K,37,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
26,27,Mason Crosby,Green Bay Packers,K,36,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
27,28,Jake Elliott,Philadelphia Eagles,K,33,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
28,29,Joey Slye,Washington Commanders,K,29,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
29,30,Matt Prater,Arizona Cardinals,K,22,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
30,31,Harrison Butker,Kansas City Chiefs,K,21,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
31,31,Austin Seibert,Detroit Lions,K,21,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
32,33,Matt Ammendola,Houston Texans,K,20,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
33,34,Michael Badgley,Jacksonville Jaguars,K,18,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
34,35,Matthew Wright,Jacksonville Jaguars,K,17,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
35,36,Rodrigo Blankenship,Arizona Cardinals,K,16,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
36,37,Taylor Bertolet,Carolina Panthers,KR,15,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
37,38,Cameron Dicker,Baltimore Ravens,P,8,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
38,39,Dominik Eberle,Green Bay Packers,K,5,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
39,40,Justin Reid,Kansas City Chiefs,S,1,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
40,40,Mitch Wishnowsky,San Francisco 49ers,P,1,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
41,42,Pat O'Donnell,Green Bay Packers,P,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
42,42,Terrell Edmunds,Pittsburgh Steelers,S,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
43,42,Yannick Ngakoue,Indianapolis Colts,DE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
44,42,Andy Dalton,New Orleans Saints,QB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
45,42,BJ Hill,Cincinnati Bengals,DT,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
46,42,Taylor Moton,Carolina Panthers,T,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
47,42,Chris Jackson,Tennessee Titans,DB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
48,42,K'Lavon Chaisson,Jacksonville Jaguars,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
49,42,Darian Kinnard,Kansas City Chiefs,T,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
50,42,Dean Marlowe,Atlanta Falcons,S,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
51,42,Anfernee Jennings,New England Patriots,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
52,42,Quintin Morris,Buffalo Bills,TE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
53,42,Josh Sweat,Philadelphia Eagles,DE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
54,42,Noah Fant,Seattle Seahawks,TE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
55,42,Sam Webb,Las Vegas Raiders,CB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
56,42,Neville Gallimore,Dallas Cowboys,DT,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
57,42,Ian Book,Philadelphia Eagles,QB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
58,42,Jeff Okudah,Detroit Lions,CB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
59,42,Breece Hall,New York Jets,RB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
60,42,Michael Schofield,Chicago Bears,OL,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
61,42,Darnell Savage,Green Bay Packers,S,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
62,42,Tre'quan Smith,New Orleans Saints,WR,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
63,42,Kenny Clark,Green Bay Packers,DL,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
64,42,Kerry Hyder Jr.,San Francisco 49ers,DL,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
65,42,Tre Herndon,Jacksonville Jaguars,CB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
66,42,Chris Harris Jr.,New Orleans Saints,DB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
67,42,Elijah Lee,Kansas City Chiefs,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
68,42,Christian Kuntz,Pittsburgh Steelers,LS,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
69,42,Feleipe Franks,Atlanta Falcons,TE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
70,42,Patrick Queen,Baltimore Ravens,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
71,42,Cole Turner,Washington Commanders,TE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
72,42,Michael Dunn,Cleveland Browns,G,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
73,42,Josh Jacobs,Las Vegas Raiders,RB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
74,42,Darrick Forrest,Washington Commanders,S,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
75,42,Zach Sieler,Miami Dolphins,DT,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
76,42,Robert Hunt,Miami Dolphins,G,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
77,42,Jonathon Cooper,Denver Broncos,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
78,42,Dan Arnold,Jacksonville Jaguars,TE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
79,42,Denzel Ward,Cleveland Browns,CB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
80,42,Tommy Kraemer,Detroit Lions,G,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
81,42,Dennis Daley,Tennessee Titans,G,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
82,42,Alex Wright,Cleveland Browns,DE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
83,42,Connor McGovern,New York Jets,C,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
84,42,Maurice Alexander,Detroit Lions,WR,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
85,42,Nickell Robey-Coleman,Las Vegas Raiders,DB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
86,42,Kolton Miller,Las Vegas Raiders,T,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
87,42,Alex Anzalone,Detroit Lions,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
88,42,Khalil Mack,Los Angeles Chargers,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
89,42,Curtis Bolton,Las Vegas Raiders,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
90,42,Evan Engram,Jacksonville Jaguars,TE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
91,42,Patrick Scales,Chicago Bears,LS,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
92,42,Elgton Jenkins,Green Bay Packers,G,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
93,42,Brandon Copeland,Baltimore Ravens,LB,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
94,42,Roy Lopez,Houston Texans,DL,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
95,42,Jonathan Ford,Green Bay Packers,DL,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
96,42,Luke Tenuta,Green Bay Packers,T,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
97,42,Emmanuel Ogbah,Miami Dolphins,DE,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
98,42,Bravvion Roy,Carolina Panthers,DT,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
99,42,Tee Higgins,Cincinnati Bengals,WR,0,2022-10-25 10:52:25.941236,/nfl/player-stat/kicking-points
