,Rank,Player,Team,Pos,Value,asof,url
0,1,Avery Williams,Atlanta Falcons,RB,56,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
1,2,KaVontae Turpin,Dallas Cowboys,WR,52,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
2,3,Kyle Philips,Tennessee Titans,WR,46,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
3,3,Devin Duvernay,Baltimore Ravens,WR,46,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
4,5,Ray-Ray McCloud III,San Francisco 49ers,WR,35,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
5,6,Marcus Jones,New England Patriots,DB,32,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
6,7,Desmond King II,Houston Texans,DB,31,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
7,8,Montrell Washington,Denver Broncos,WR,30,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
8,9,Dante Pettis,Chicago Bears,WR,27,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
9,10,Jalen Reagor,Minnesota Vikings,WR,25,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
10,11,Jaelon Darden,Tampa Bay Buccaneers,WR,24,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
11,11,Steven Sims,Pittsburgh Steelers,WR,24,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
12,11,Nyheim Hines,Indianapolis Colts,RB,24,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
13,14,Trent Taylor,Cincinnati Bengals,WR,23,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
14,15,Brandon Powell,Los Angeles Rams,WR,22,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
15,15,Richie James,New York Giants,WR,22,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
16,15,Shi Smith,Carolina Panthers,WR,22,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
17,18,Robert Woods,Tennessee Titans,WR,21,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
18,18,Marquez Callaway,New Orleans Saints,WR,21,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
19,20,Jamison Crowder,Buffalo Bills,WR,20,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
20,20,Amari Rodgers,Green Bay Packers,WR,20,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
21,20,Gunner Olszewski,Pittsburgh Steelers,WR,20,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
22,23,Velus Jones Jr.,Chicago Bears,WR,19,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
23,23,Keke Coutee,Indianapolis Colts,WR,19,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
24,23,DeAndre Carter,Los Angeles Chargers,WR,19,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
25,23,Dax Milne,Washington Commanders,WR,19,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
26,23,Braxton Berrios,New York Jets,WR,19,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
27,28,Greg Dortch,Arizona Cardinals,WR,18,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
28,29,Khalil Shakir,Buffalo Bills,WR,17,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
29,30,Mac Jones,New England Patriots,QB,16,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
30,30,Myles Bryant,New England Patriots,DB,16,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
31,32,Jamal Agnew,Jacksonville Jaguars,WR,15,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
32,32,Demetric Felton Jr.,Cleveland Browns,RB,15,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
33,32,Britain Covey,Philadelphia Eagles,WR,15,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
34,32,Skyy Moore,Kansas City Chiefs,WR,15,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
35,36,Jarvis Landry,New Orleans Saints,WR,14,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
36,36,Rashid Shaheed,New Orleans Saints,WR,14,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
37,38,Kalif Raymond,Detroit Lions,WR,13,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
38,38,Cedrick Wilson Jr.,Miami Dolphins,WR,13,2022-11-01 08:06:33.519021,/nfl/player-stat/punt-return-longest-yards
