,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Baltimore,21.52%,21.52%,21.52%,0,21.52%,36.59%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
1,2,LA Chargers,23.21%,23.21%,23.21%,23.21%,0,46.15%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
2,3,Buffalo,27.27%,27.27%,27.27%,0,27.27%,42.60%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
3,4,Tampa Bay,28.13%,28.13%,28.13%,0,28.13%,33.71%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
4,5,Washington,29.03%,29.03%,29.03%,29.03%,0,40.38%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
5,6,Minnesota,29.51%,29.51%,29.51%,29.51%,0,41.23%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
6,7,Seattle,31.25%,31.25%,31.25%,31.25%,0,42.38%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
7,8,Atlanta,33.33%,33.33%,33.33%,33.33%,0,46.59%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
8,9,Kansas City,34.92%,34.92%,34.92%,0,34.92%,39.04%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
9,10,Cincinnati,36.07%,36.07%,36.07%,36.07%,0,37.19%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
10,11,Pittsburgh,36.17%,36.17%,36.17%,0,36.17%,44.03%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
11,12,Cleveland,38.00%,38.00%,38.00%,0,38.00%,41.38%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
12,13,Denver,38.78%,38.78%,38.78%,0,38.78%,42.44%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
13,14,New England,38.98%,38.98%,38.98%,0,38.98%,45.15%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
14,15,NY Jets,39.62%,39.62%,39.62%,39.62%,0,45.85%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
15,16,Jacksonville,40.00%,40.00%,40.00%,0,40.00%,46.16%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
16,17,Miami,40.74%,40.74%,40.74%,40.74%,0,39.32%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
17,18,Arizona,40.91%,40.91%,40.91%,40.91%,0,42.77%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
18,19,Indianapolis,41.18%,41.18%,41.18%,0,41.18%,40.00%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
19,20,Houston,42.22%,42.22%,42.22%,42.22%,0,47.50%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
20,21,Philadelphia,42.42%,42.42%,42.42%,0,42.42%,42.60%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
21,22,LA Rams,43.10%,43.10%,43.10%,43.10%,0,38.04%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
22,23,NY Giants,43.33%,43.33%,43.33%,0,43.33%,43.27%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
23,24,Green Bay,45.90%,45.90%,45.90%,0,45.90%,38.93%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
24,25,Las Vegas,47.69%,47.69%,47.69%,0,47.69%,41.84%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
25,26,Carolina,52.70%,52.70%,52.70%,52.70%,0,46.11%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
26,27,Dallas,53.23%,53.23%,53.23%,53.23%,0,40.79%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
27,28,New Orleans,53.52%,53.52%,53.52%,0,53.52%,40.04%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
28,29,Detroit,54.17%,54.17%,54.17%,54.17%,0,47.44%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
29,30,Tennessee,55.17%,55.17%,55.17%,55.17%,0,35.00%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
30,31,Chicago,55.22%,55.22%,55.22%,55.22%,0,47.87%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
31,32,San Francisco,66.07%,66.07%,66.07%,0,66.07%,41.31%,2022-09-13,/nfl/stat/opponent-rushing-play-pct
