,Rank,Player,Team,Pos,Value,asof,url
0,1,Ryan Stonehouse,Tennessee Titans,P,675,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
1,2,Pressley Harvin III,Pittsburgh Steelers,P,595,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
2,3,Cameron Johnston,Houston Texans,P,586,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
3,4,Jamie Gillan,New York Giants,P,562,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
4,5,Blake Gillikin,New Orleans Saints,P,490,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
5,6,Ryan Wright,Minnesota Vikings,P,478,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
6,7,Trenton Gill,Chicago Bears,P,475,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
7,8,Bryan Anger,Dallas Cowboys,P,471,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
8,9,Johnny Hekker,Carolina Panthers,P,462,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
9,9,Jack Fox,Detroit Lions,P,462,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
10,11,Braden Mann,New York Jets,P,442,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
11,12,Tommy Townsend,Kansas City Chiefs,P,441,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
12,13,JK Scott,Los Angeles Chargers,P,439,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
13,14,Tress Way,Washington Commanders,P,431,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
14,15,Matt Haack,Indianapolis Colts,P,406,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
15,16,Kevin Huber,Cincinnati Bengals,P,394,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
16,17,Andy Lee,Arizona Cardinals,P,391,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
17,18,Jake Camarda,Tampa Bay Buccaneers,P,381,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
18,19,Logan Cooke,Jacksonville Jaguars,P,378,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
19,20,Jordan Stout,Baltimore Ravens,P,372,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
20,21,Michael Dickson,Seattle Seahawks,P,350,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
21,22,Corey Bojorquez,Cleveland Browns,P,343,2022-09-22 15:16:52.963671,/nfl/player-stat/punting-gross-yards
