,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Cleveland,35.94%,35.94%,35.94%,0,35.94%,48.66%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
1,2,Cincinnati,37.56%,37.56%,37.56%,37.56%,0,48.83%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
2,3,Kansas City,42.17%,42.17%,42.17%,0,42.17%,48.58%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
3,4,Atlanta,43.78%,43.78%,43.78%,43.78%,0,53.06%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
4,5,Denver,43.92%,43.92%,43.92%,0,43.92%,48.66%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
5,6,San Francisco,44.22%,44.22%,44.22%,0,44.22%,49.51%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
6,7,Washington,45.08%,45.08%,45.08%,45.08%,0,48.78%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
7,8,Indianapolis,45.36%,45.36%,45.36%,0,45.36%,46.83%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
8,9,Tampa Bay,45.50%,45.50%,45.50%,0,45.50%,49.67%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
9,10,LA Chargers,45.78%,45.78%,45.78%,45.78%,0,51.08%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
10,11,NY Jets,45.83%,45.83%,45.83%,45.83%,0,54.13%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
11,11,Miami,45.83%,45.83%,45.83%,45.83%,0,49.50%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
12,13,Philadelphia,47.39%,47.39%,47.39%,0,47.39%,50.40%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
13,14,Minnesota,47.69%,47.69%,47.69%,47.69%,0,51.47%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
14,15,Buffalo,47.94%,47.94%,47.94%,0,47.94%,47.66%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
15,16,Tennessee,48.17%,48.17%,48.17%,48.17%,0,46.14%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
16,17,NY Giants,51.83%,51.83%,51.83%,0,51.83%,52.65%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
17,18,LA Rams,52.06%,52.06%,52.06%,52.06%,0,50.05%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
18,19,Green Bay,52.31%,52.31%,52.31%,0,52.31%,45.63%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
19,20,Detroit,52.61%,52.61%,52.61%,52.61%,0,51.92%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
20,21,New England,54.17%,54.17%,54.17%,0,54.17%,49.32%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
21,21,Baltimore,54.17%,54.17%,54.17%,0,54.17%,46.33%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
22,23,Las Vegas,54.22%,54.22%,54.22%,0,54.22%,50.69%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
23,24,Dallas,54.50%,54.50%,54.50%,54.50%,0,49.80%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
24,25,Houston,54.64%,54.64%,54.64%,54.64%,0,52.94%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
25,26,Jacksonville,54.92%,54.92%,54.92%,0,54.92%,54.40%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
26,27,Chicago,55.78%,55.78%,55.78%,55.78%,0,49.45%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
27,28,Seattle,56.08%,56.08%,56.08%,56.08%,0,57.85%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
28,29,New Orleans,56.22%,56.22%,56.22%,0,56.22%,48.96%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
29,30,Arizona,57.83%,57.83%,57.83%,57.83%,0,48.56%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
30,31,Pittsburgh,62.44%,62.44%,62.44%,0,62.44%,51.10%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
31,32,Carolina,64.06%,64.06%,64.06%,64.06%,0,48.78%,2022-09-13,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
