,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Cleveland,65.22%,71.43%,75.00%,58.82%,83.33%,46.51%,2022-11-09,/nfl/stat/rushing-touchdown-pct
1,2,NY Giants,62.50%,50.00%,100.00%,57.14%,66.67%,33.33%,2022-11-09,/nfl/stat/rushing-touchdown-pct
2,3,Tennessee,58.82%,80.00%,100.00%,33.33%,72.73%,47.06%,2022-11-09,/nfl/stat/rushing-touchdown-pct
3,4,Philadelphia,55.17%,33.33%,50.00%,53.33%,57.14%,50.00%,2022-11-09,/nfl/stat/rushing-touchdown-pct
4,5,Dallas,50.00%,58.33%,57.14%,50.00%,50.00%,24.24%,2022-11-09,/nfl/stat/rushing-touchdown-pct
5,5,Chicago,50.00%,45.45%,25.00%,40.00%,60.00%,42.42%,2022-11-09,/nfl/stat/rushing-touchdown-pct
6,7,Jacksonville,47.83%,71.43%,66.67%,62.50%,40.00%,46.43%,2022-11-09,/nfl/stat/rushing-touchdown-pct
7,8,NY Jets,47.62%,40.00%,50.00%,60.00%,36.36%,38.89%,2022-11-09,/nfl/stat/rushing-touchdown-pct
8,9,Atlanta,45.83%,37.50%,100.00%,50.00%,40.00%,33.33%,2022-11-09,/nfl/stat/rushing-touchdown-pct
9,10,Denver,45.45%,60.00%,66.67%,66.67%,37.50%,43.24%,2022-11-09,/nfl/stat/rushing-touchdown-pct
10,11,Minnesota,43.48%,40.00%,0.00%,53.33%,25.00%,20.83%,2022-11-09,/nfl/stat/rushing-touchdown-pct
11,12,New England,42.86%,20.00%,0.00%,44.44%,41.67%,45.28%,2022-11-09,/nfl/stat/rushing-touchdown-pct
12,12,LA Rams,42.86%,50.00%,0.00%,36.36%,66.67%,18.75%,2022-11-09,/nfl/stat/rushing-touchdown-pct
13,14,Carolina,40.00%,50.00%,33.33%,36.36%,44.44%,53.13%,2022-11-09,/nfl/stat/rushing-touchdown-pct
14,15,Detroit,39.13%,40.00%,0.00%,35.00%,66.67%,34.29%,2022-11-09,/nfl/stat/rushing-touchdown-pct
15,16,New Orleans,37.50%,12.50%,0.00%,41.67%,33.33%,27.91%,2022-11-09,/nfl/stat/rushing-touchdown-pct
16,17,Seattle,37.04%,45.45%,50.00%,25.00%,42.11%,36.73%,2022-11-09,/nfl/stat/rushing-touchdown-pct
17,18,Pittsburgh,36.36%,0.00%,0.00%,40.00%,33.33%,27.03%,2022-11-09,/nfl/stat/rushing-touchdown-pct
18,19,Cincinnati,35.71%,53.85%,83.33%,50.00%,16.67%,27.87%,2022-11-09,/nfl/stat/rushing-touchdown-pct
19,20,LA Chargers,35.00%,50.00%,50.00%,25.00%,41.67%,31.03%,2022-11-09,/nfl/stat/rushing-touchdown-pct
20,21,Baltimore,34.62%,62.50%,66.67%,40.00%,31.25%,43.90%,2022-11-09,/nfl/stat/rushing-touchdown-pct
21,22,San Francisco,33.33%,12.50%,25.00%,37.50%,30.77%,43.64%,2022-11-09,/nfl/stat/rushing-touchdown-pct
22,23,Las Vegas,31.58%,42.86%,0.00%,50.00%,11.11%,36.84%,2022-11-09,/nfl/stat/rushing-touchdown-pct
23,24,Arizona,29.17%,18.18%,0.00%,30.77%,27.27%,45.28%,2022-11-09,/nfl/stat/rushing-touchdown-pct
24,25,Kansas City,26.67%,40.00%,50.00%,9.09%,36.84%,25.35%,2022-11-09,/nfl/stat/rushing-touchdown-pct
25,26,Indianapolis,25.00%,50.00%,0,22.22%,33.33%,42.31%,2022-11-09,/nfl/stat/rushing-touchdown-pct
26,27,Miami,23.08%,20.00%,20.00%,25.00%,22.22%,30.77%,2022-11-09,/nfl/stat/rushing-touchdown-pct
27,27,Houston,23.08%,0.00%,0.00%,12.50%,40.00%,25.81%,2022-11-09,/nfl/stat/rushing-touchdown-pct
28,27,Buffalo,23.08%,37.50%,100.00%,15.38%,30.77%,33.33%,2022-11-09,/nfl/stat/rushing-touchdown-pct
29,30,Tampa Bay,21.43%,33.33%,0.00%,30.00%,0.00%,31.43%,2022-11-09,/nfl/stat/rushing-touchdown-pct
30,31,Washington,21.05%,16.67%,0.00%,9.09%,37.50%,35.14%,2022-11-09,/nfl/stat/rushing-touchdown-pct
31,32,Green Bay,16.67%,0.00%,0.00%,28.57%,9.09%,25.45%,2022-11-09,/nfl/stat/rushing-touchdown-pct
