,Rank,Player,Team,Pos,Value,asof,url
0,1,Marcus Jones,New England Patriots,DB,17.7,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
1,2,Avery Williams,Atlanta Falcons,RB,17.4,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
2,3,Devin Duvernay,Baltimore Ravens,WR,13.2,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
3,4,KaVontae Turpin,Dallas Cowboys,WR,12.4,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
4,5,Trent Taylor,Cincinnati Bengals,WR,11.8,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
5,6,Nyheim Hines,Buffalo Bills,RB,11.2,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
6,7,Jamison Crowder,Buffalo Bills,WR,11.1,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
7,8,Braxton Berrios,New York Jets,WR,11.0,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
8,9,Jaelon Darden,Tampa Bay Buccaneers,WR,10.6,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
9,10,DeAndre Carter,Los Angeles Chargers,WR,10.6,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
10,11,Ray-Ray McCloud III,San Francisco 49ers,WR,10.5,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
11,12,Rashid Shaheed,New Orleans Saints,WR,9.7,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
12,13,Keke Coutee,Indianapolis Colts,WR,9.3,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
13,14,Montrell Washington,Denver Broncos,WR,9.0,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
14,15,Robert Woods,Tennessee Titans,WR,9.0,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
15,16,Dante Pettis,Chicago Bears,WR,8.1,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
16,17,Brandon Powell,Los Angeles Rams,WR,7.9,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
17,18,Kalif Raymond,Detroit Lions,WR,7.9,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
18,19,Dax Milne,Washington Commanders,WR,7.8,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
19,20,Jamal Agnew,Jacksonville Jaguars,WR,7.1,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
20,21,Richie James,New York Giants,WR,7.1,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
21,22,Shi Smith,Carolina Panthers,WR,7.1,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
22,23,Amari Rodgers,Houston Texans,WR,7.0,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
23,24,Desmond King II,Houston Texans,DB,6.9,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
24,25,Gunner Olszewski,Pittsburgh Steelers,WR,6.9,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
25,26,Britain Covey,Philadelphia Eagles,WR,6.8,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
26,27,Jalen Reagor,Minnesota Vikings,WR,6.8,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
27,28,Keelan Cole,Las Vegas Raiders,WR,6.8,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
28,29,Skyy Moore,Kansas City Chiefs,WR,6.6,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
29,30,Greg Dortch,Arizona Cardinals,WR,6.5,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
30,31,Myles Bryant,New England Patriots,DB,5.8,2022-11-23 18:36:25.956105,/nfl/player-stat/punt-return-yards-per-return
