,Rank,Player,Team,Pos,Value,asof,url
0,1,Tyreek Hill,Miami Dolphins,WR,76,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
1,2,Cooper Kupp,Los Angeles Rams,WR,72,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
2,3,Austin Ekeler,Los Angeles Chargers,RB,60,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
3,3,Stefon Diggs,Buffalo Bills,WR,60,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
4,5,Justin Jefferson,Minnesota Vikings,WR,59,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
5,6,Travis Kelce,Kansas City Chiefs,TE,57,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
6,7,Michael Pittman Jr.,Indianapolis Colts,WR,54,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
7,8,Tyler Lockett,Seattle Seahawks,WR,51,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
8,9,Davante Adams,Las Vegas Raiders,WR,48,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
9,10,Ja'Marr Chase,Cincinnati Bengals,WR,47,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
10,10,Jaylen Waddle,Miami Dolphins,WR,47,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
11,12,Zach Ertz,Arizona Cardinals,TE,46,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
12,13,Curtis Samuel,Washington Commanders,WR,45,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
13,14,Mike Evans,Tampa Bay Buccaneers,WR,44,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
14,14,JuJu Smith-Schuster,Kansas City Chiefs,WR,44,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
15,16,Diontae Johnson,Pittsburgh Steelers,WR,43,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
16,16,A.J. Brown,Philadelphia Eagles,WR,43,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
17,16,Christian McCaffrey,San Francisco 49ers,RB,43,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
18,16,Christian Kirk,Jacksonville Jaguars,WR,43,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
19,16,Marquise Brown,Arizona Cardinals,WR,43,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
20,21,Garrett Wilson,New York Jets,WR,42,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
21,21,DK Metcalf,Seattle Seahawks,WR,42,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
22,21,CeeDee Lamb,Dallas Cowboys,WR,42,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
23,21,Leonard Fournette,Tampa Bay Buccaneers,RB,42,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
24,21,Mark Andrews,Baltimore Ravens,TE,42,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
25,21,Chris Godwin,Tampa Bay Buccaneers,WR,42,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
26,27,Tee Higgins,Cincinnati Bengals,WR,41,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
27,28,Jakobi Meyers,New England Patriots,WR,40,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
28,28,Dallas Goedert,Philadelphia Eagles,TE,40,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
29,28,DeVonta Smith,Philadelphia Eagles,WR,40,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
30,31,Zay Jones,Jacksonville Jaguars,WR,39,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
31,31,Amari Cooper,Cleveland Browns,WR,39,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
32,31,Amon-Ra St. Brown,Detroit Lions,WR,39,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
33,34,Hayden Hurst,Cincinnati Bengals,TE,38,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
34,34,Joe Mixon,Cincinnati Bengals,HB,38,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
35,34,Brandon Aiyuk,San Francisco 49ers,WR,38,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
36,34,Adam Thielen,Minnesota Vikings,WR,38,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
37,34,Robert Tonyan,Green Bay Packers,TE,38,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
38,34,Terry McLaurin,Washington Commanders,WR,38,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
39,40,Chris Olave,New Orleans Saints,WR,37,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
40,40,Mike Williams,Los Angeles Chargers,WR,37,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
41,40,Tyler Boyd,Cincinnati Bengals,WR,37,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
42,43,Tyler Higbee,Los Angeles Rams,TE,36,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
43,44,T.J. Hockenson,Minnesota Vikings,TE,35,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
44,44,Rhamondre Stevenson,New England Patriots,RB,35,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
45,44,DJ Moore,Carolina Panthers,WR,35,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
46,44,Courtland Sutton,Denver Broncos,WR,35,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
47,48,Joshua Palmer,Los Angeles Chargers,WR,34,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
48,48,David Njoku,Cleveland Browns,TE,34,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
49,48,Chase Claypool,Chicago Bears,WR,34,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
50,51,Drake London,Atlanta Falcons,WR,33,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
51,51,Alvin Kamara,New Orleans Saints,RB,33,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
52,51,Evan Engram,Jacksonville Jaguars,TE,33,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
53,51,Tyler Conklin,New York Jets,TE,33,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
54,55,Rondale Moore,Arizona Cardinals,WR,32,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
55,55,Aaron Jones,Green Bay Packers,RB,32,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
56,55,Parris Campbell,Indianapolis Colts,WR,32,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
57,55,Pat Freiermuth,Pittsburgh Steelers,TE,32,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
58,55,Darnell Mooney,Chicago Bears,WR,32,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
59,55,Deebo Samuel,San Francisco 49ers,WR,32,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
60,55,Gerald Everett,Los Angeles Chargers,TE,32,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
61,55,Brandin Cooks,Houston Texans,WR,32,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
62,63,Romeo Doubs,Green Bay Packers,WR,31,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
63,63,Antonio Gibson,Washington Commanders,RB,31,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
64,65,Donovan Peoples-Jones,Cleveland Browns,WR,30,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
65,65,Jerry Jeudy,Denver Broncos,WR,30,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
66,65,Allen Lazard,Green Bay Packers,WR,30,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
67,68,Russell Gage,Tampa Bay Buccaneers,WR,29,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
68,69,Mack Hollins,Las Vegas Raiders,WR,28,2022-11-07 11:23:34.604803,/nfl/player-stat/receiving-receptions
