,Rank,Player,Team,Pos,Value,asof,url
0,1,Jason Myers,Seattle Seahawks,K,7,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
1,1,Eddy Pineiro,Carolina Panthers,K,7,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
2,1,Tyler Bass,Buffalo Bills,K,7,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
3,4,Dustin Hopkins,Los Angeles Chargers,K,6,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
4,4,Wil Lutz,New Orleans Saints,K,6,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
5,6,Nick Folk,New England Patriots,K,5,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
6,6,Graham Gano,New York Giants,K,5,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
7,6,Daniel Carlson,Las Vegas Raiders,K,5,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
8,9,Cade York,Cleveland Browns,K,4,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
9,10,Brandon McManus,Denver Broncos,K,3,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
10,10,Chris Boswell,Pittsburgh Steelers,K,3,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
11,10,Matt Prater,Arizona Cardinals,K,3,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
12,10,Brett Maher,Dallas Cowboys,K,3,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
13,10,Greg Zuerlein,New York Jets,K,3,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
14,10,Jake Elliott,Philadelphia Eagles,K,3,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
15,10,Ryan Succop,Tampa Bay Buccaneers,K,3,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
16,17,Mason Crosby,Green Bay Packers,K,2,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
17,17,Riley Patterson,Jacksonville Jaguars,K,2,2022-10-18 18:05:55.346528,/nfl/player-stat/field-goals-attempted-30-to-39
