,Date,Opponent,Result,Location,W/L,Div,Spread,Total,Money,asof,url
0,09/11,Arizona,W 44-21,Away,1-0,0-0,-6.0,Ov 54.0,-260,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
1,09/15,LA Chargers,W 27-24,Home,2-0,1-0,-4.0,Un 52.5,-195,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
2,09/25,Indianapolis,L 17-20,Away,2-1,1-0,-4.5,Un 51.0,-225,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
3,10/02,Tampa Bay,W 41-31,Away,3-1,1-0,2.0,Ov 47.0,110,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
4,10/10,Las Vegas,W 30-29,Home,4-1,2-0,-7.0,Ov 51.5,-350,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
5,10/16,Buffalo,4:25 pm,Home,,,3.0,54.0,128,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
6,10/23,San Francisco,4:25 pm,Away,,,-1.5,47.5,-116,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
7,11/06,Tennessee,8:20 pm,Home,,,-8.0,0,-250,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
8,11/13,Jacksonville,1:00 pm,Home,,,-13.0,0,-540,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
9,11/20,LA Chargers,4:25 pm,Away,,,-1.0,0,105,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
10,11/27,LA Rams,4:25 pm,Home,,,-2.5,0,-135,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
11,12/04,Cincinnati,4:25 pm,Away,,,-1.5,0,-110,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
12,12/11,Denver,8:20 pm,Away,,,-2.0,0,-110,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
13,12/18,Houston,1:00 pm,Away,,,-10.5,0,-520,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
14,12/24,Seattle,1:00 pm,Home,,,-11.0,0,-625,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
15,01/01,Denver,1:00 pm,Home,,,-4.5,0,-190,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
16,01/08,Las Vegas,12:00 pm,Away,,,-2.0,0,-130,2022-10-11 16:28:46.301675,/nfl/team/kansas-city-chiefs/
