,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,LA Chargers,23.76%,30.88%,40.74%,20.93%,25.86%,37.60%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
1,2,Washington,25.00%,23.53%,46.67%,26.67%,21.88%,29.19%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
2,3,Kansas City,26.21%,25.00%,50.00%,35.90%,20.31%,33.10%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
3,4,San Francisco,26.58%,24.00%,26.67%,17.14%,34.09%,30.24%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
4,5,Philadelphia,27.27%,26.79%,30.43%,18.18%,31.82%,32.28%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
5,6,Baltimore,27.83%,37.50%,35.00%,27.54%,28.26%,23.82%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
6,7,Pittsburgh,28.57%,30.65%,19.05%,35.14%,25.33%,39.47%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
7,7,Indianapolis,28.57%,31.58%,33.33%,30.77%,27.12%,30.24%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
8,9,Miami,29.63%,30.88%,38.10%,29.17%,30.00%,31.45%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
9,10,Buffalo,29.67%,31.67%,8.70%,20.00%,35.71%,35.82%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
10,11,Tennessee,29.81%,22.58%,23.53%,41.86%,21.31%,27.01%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
11,12,Arizona,30.10%,40.00%,50.00%,33.33%,22.58%,32.10%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
12,13,NY Giants,30.61%,34.43%,22.73%,40.35%,17.07%,34.52%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
13,14,New Orleans,31.46%,28.00%,26.67%,17.86%,37.70%,27.63%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
14,15,Las Vegas,32.08%,30.00%,24.14%,40.00%,27.27%,30.79%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
15,16,Dallas,33.33%,33.96%,14.29%,33.33%,33.33%,30.46%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
16,16,Cincinnati,33.33%,32.79%,59.09%,21.21%,40.00%,30.00%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
17,18,LA Rams,33.72%,39.13%,60.00%,34.00%,33.33%,31.07%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
18,19,New England,34.04%,40.00%,35.29%,38.89%,31.03%,37.09%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
19,20,Denver,34.07%,36.84%,21.05%,29.79%,38.64%,31.73%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
20,21,Houston,34.21%,37.70%,27.27%,29.09%,38.98%,35.34%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
21,22,Tampa Bay,34.44%,35.00%,52.63%,35.00%,33.33%,26.70%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
22,23,Atlanta,34.51%,39.44%,26.92%,45.00%,28.77%,37.34%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
23,24,Minnesota,35.29%,32.14%,28.57%,31.03%,40.91%,33.50%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
24,25,Seattle,36.07%,36.36%,53.85%,29.55%,39.74%,31.00%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
25,26,Jacksonville,36.26%,41.07%,46.67%,41.67%,34.33%,35.33%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
26,27,NY Jets,36.63%,35.59%,42.11%,34.62%,38.78%,32.17%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
27,28,Cleveland,37.00%,44.62%,34.62%,31.82%,47.06%,33.03%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
28,29,Detroit,37.01%,35.44%,31.82%,41.33%,30.77%,36.29%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
29,30,Green Bay,38.89%,31.67%,33.33%,67.86%,25.81%,35.82%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
30,31,Carolina,39.22%,34.43%,40.91%,38.10%,44.44%,36.01%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
31,32,Chicago,49.09%,44.78%,34.48%,50.00%,48.68%,36.14%,2022-10-11,/nfl/stat/opponent-rushing-first-down-pct
