,Rank,Player,Team,Pos,Value,asof,url
0,1,Wil Lutz,New Orleans Saints,K,60,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
1,2,Evan McPherson,Cincinnati Bengals,K,59,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
2,2,Chris Boswell,Pittsburgh Steelers,K,59,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
3,4,Cade York,Cleveland Browns,K,58,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
4,5,Greg Zuerlein,New York Jets,K,57,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
5,5,Matt Gay,Los Angeles Rams,K,57,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
6,7,Justin Tucker,Baltimore Ravens,K,56,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
7,7,Greg Joseph,Minnesota Vikings,K,56,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
8,7,Graham Gano,New York Giants,K,56,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
9,7,Jason Myers,Seattle Seahawks,K,56,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
10,11,Brandon McManus,Denver Broncos,K,55,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
11,11,Daniel Carlson,Las Vegas Raiders,K,55,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
12,13,Younghoe Koo,Atlanta Falcons,K,54,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
13,13,Eddy Pineiro,Carolina Panthers,K,54,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
14,13,Brett Maher,Dallas Cowboys,K,54,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
15,13,Harrison Butker,Kansas City Chiefs,K,54,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
16,17,Riley Patterson,Jacksonville Jaguars,K,52,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
17,18,Robbie Gould,San Francisco 49ers,K,51,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
18,18,Chase McLaughlin,Indianapolis Colts,KR,51,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
19,20,Nick Folk,New England Patriots,K,50,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
20,20,Cairo Santos,Chicago Bears,K,50,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
21,22,Jason Sanders,Miami Dolphins,K,49,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
22,22,Matt Prater,Arizona Cardinals,K,49,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
23,22,Tyler Bass,Buffalo Bills,K,49,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
24,22,Dominik Eberle,Green Bay Packers,K,49,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
25,26,Randy Bullock,Tennessee Titans,K,48,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
26,26,Austin Seibert,Detroit Lions,K,48,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
27,28,Ryan Succop,Tampa Bay Buccaneers,K,47,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
28,29,Rodrigo Blankenship,Indianapolis Colts,K,45,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
29,29,Ka'imi Fairbairn,Houston Texans,K,45,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
30,29,Joey Slye,Washington Commanders,K,45,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
31,32,Matthew Wright,Jacksonville Jaguars,K,44,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
32,33,Dustin Hopkins,Los Angeles Chargers,K,43,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
33,34,Mason Crosby,Green Bay Packers,K,40,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
34,34,Michael Badgley,Jacksonville Jaguars,K,40,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
35,36,Jake Elliott,Philadelphia Eagles,K,38,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
36,37,Matt Ammendola,Kansas City Chiefs,K,31,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
37,38,Tom Brady,Tampa Bay Buccaneers,QB,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
38,38,Corliss Waitman,Denver Broncos,P,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
39,38,Josh Sweat,Philadelphia Eagles,DE,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
40,38,Erik Harris,Atlanta Falcons,S,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
41,38,Kyle Pitts,Atlanta Falcons,TE,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
42,38,Sam Martin,Buffalo Bills,P,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
43,38,Jameis Winston,New Orleans Saints,QB,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
44,38,Nick Martin,Washington Commanders,C,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
45,38,Davon Hamilton,Jacksonville Jaguars,DT,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
46,38,Teven Jenkins,Chicago Bears,OL,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
47,38,Elijah Mitchell,San Francisco 49ers,RB,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
48,38,DaQuan Jones,Buffalo Bills,DT,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
49,38,Ben Niemann,Arizona Cardinals,LB,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
50,38,Landon Young,New Orleans Saints,T,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
51,38,Isaiah Thomas,Cleveland Browns,DE,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
52,38,Robert Jones,Miami Dolphins,G,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
53,38,Nick Mullens,Minnesota Vikings,QB,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
54,38,Fletcher Cox,Philadelphia Eagles,DT,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
55,38,Chris Lammons,Kansas City Chiefs,CB,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
56,38,Bravvion Roy,Carolina Panthers,DT,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
57,38,Arron Mosby,Carolina Panthers,LB,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
58,38,Zach Wilson,New York Jets,QB,0,2022-10-05 16:58:12.434632,/nfl/player-stat/field-goals-succeeded-longest-yards
