,Rank,Player,Team,Pos,Value,asof,url
0,1,Vonn Bell,Cincinnati Bengals,S,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
1,1,Dyami Brown,Washington Commanders,WR,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
2,1,Geno Smith,Seattle Seahawks,QB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
3,1,Luke Rhodes,Indianapolis Colts,LS,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
4,1,Xavier McKinney,New York Giants,S,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
5,1,Pat Surtain II,Denver Broncos,CB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
6,1,Tyson Alualu,Pittsburgh Steelers,DE,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
7,1,Chris Evans,Cincinnati Bengals,HB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
8,1,Derrick Barnes,Detroit Lions,LB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
9,1,A.J. Epenesa,Buffalo Bills,DE,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
10,1,Ezekiel Turner,Arizona Cardinals,LB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
11,1,Nick Scott,Los Angeles Rams,S,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
12,1,Jonathan Jones,New England Patriots,DB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
13,1,Kyle Hamilton,Baltimore Ravens,S,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
14,1,Marquez Valdes-Scantling,Kansas City Chiefs,WR,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
15,1,Kyler Gordon,Chicago Bears,DB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
16,1,Josh Harris,Los Angeles Chargers,LS,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
17,1,Deatrich Wise Jr.,New England Patriots,DL,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
18,1,Devin White,Tampa Bay Buccaneers,LB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
19,1,Troy Andersen,Atlanta Falcons,LB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
20,1,Garett Bolles,Denver Broncos,T,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
21,1,Josh Myers,Green Bay Packers,C,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
22,1,JuJu Hughes,Detroit Lions,S,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
23,1,Kyron Johnson,Philadelphia Eagles,LB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
24,1,Andrew Wingard,Jacksonville Jaguars,S,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
25,1,James Smith-Williams,Washington Commanders,DE,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
26,1,Jamaal Williams,Detroit Lions,RB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
27,1,Austin Corbett,Carolina Panthers,G,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
28,1,Michael Hoecht,Los Angeles Rams,DT,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
29,1,Riley Dixon,Los Angeles Rams,P,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
30,1,Austin Hooper,Tennessee Titans,TE,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
31,1,Tyler Linderbaum,Baltimore Ravens,C,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
32,1,David Quessenberry,Buffalo Bills,T,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
33,1,Matt Haack,Indianapolis Colts,P,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
34,1,Trestan Ebner,Chicago Bears,RB,2,2022-09-22 15:14:51.793779,/nfl/player-stat/games-played
