,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,New Orleans,47.18%,39.06%,32.14%,54.12%,41.82%,60.86%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
1,2,Dallas,47.67%,38.33%,40.00%,50.00%,44.87%,57.76%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
2,3,Green Bay,49.21%,49.21%,54.17%,37.88%,55.28%,57.59%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
3,4,Denver,49.69%,45.83%,78.57%,59.65%,44.34%,61.54%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
4,5,Chicago,50.00%,60.00%,48.00%,48.94%,50.89%,52.96%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
5,6,Houston,52.53%,42.37%,42.11%,54.74%,50.49%,57.07%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
6,7,NY Jets,52.57%,49.15%,52.63%,52.22%,52.94%,58.35%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
7,8,Detroit,53.05%,53.85%,31.58%,57.85%,46.74%,56.72%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
8,9,Cleveland,53.59%,50.82%,58.62%,61.39%,43.75%,56.27%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
9,10,Indianapolis,53.72%,59.18%,55.56%,50.00%,56.73%,63.77%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
10,11,Cincinnati,53.94%,50.00%,61.54%,57.63%,51.89%,63.81%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
11,12,Carolina,54.72%,49.30%,55.00%,56.20%,52.75%,54.66%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
12,13,Philadelphia,54.84%,39.39%,36.00%,55.00%,54.65%,58.27%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
13,14,Buffalo,56.11%,46.97%,58.33%,58.75%,54.00%,51.34%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
14,15,Miami,56.65%,46.15%,50.00%,63.27%,50.48%,59.05%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
15,16,Seattle,56.81%,58.18%,57.69%,61.64%,54.29%,60.00%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
16,17,Las Vegas,57.07%,53.13%,50.00%,51.85%,60.91%,58.86%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
17,18,NY Giants,58.20%,64.71%,68.18%,51.96%,65.52%,59.18%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
18,19,Jacksonville,58.45%,65.00%,65.38%,50.75%,62.14%,56.41%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
19,20,LA Chargers,58.66%,41.54%,45.45%,63.75%,54.55%,51.96%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
20,21,Washington,58.99%,60.00%,55.56%,61.29%,56.47%,63.58%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
21,22,Arizona,59.91%,52.86%,66.67%,60.48%,59.14%,57.67%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
22,23,New England,60.38%,57.14%,37.50%,48.53%,69.23%,56.08%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
23,24,Minnesota,61.42%,59.72%,58.62%,63.86%,59.65%,57.29%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
24,25,Tampa Bay,61.49%,65.45%,78.95%,58.33%,65.38%,63.09%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
25,26,San Francisco,61.75%,71.15%,58.33%,73.24%,51.28%,57.56%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
26,27,Atlanta,61.88%,53.33%,22.22%,62.14%,61.67%,55.87%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
27,28,Tennessee,62.92%,66.67%,55.56%,55.13%,69.00%,62.36%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
28,29,LA Rams,63.82%,65.52%,61.11%,59.18%,72.22%,62.62%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
29,30,Baltimore,64.13%,60.78%,76.92%,62.07%,65.98%,68.24%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
30,31,Pittsburgh,64.25%,70.21%,80.00%,61.19%,66.07%,53.95%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
31,32,Kansas City,67.22%,68.63%,82.35%,61.54%,73.03%,58.69%,2022-11-16,/nfl/stat/opponent-passing-first-down-pct
