,Rank,Player,Team,Pos,Value,asof,url
0,1,Tyreek Hill,Miami Dolphins,WR,78,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
1,2,Ja'Marr Chase,Cincinnati Bengals,WR,74,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
2,3,Cooper Kupp,Los Angeles Rams,WR,72,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
3,4,Diontae Johnson,Pittsburgh Steelers,WR,67,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
4,5,CeeDee Lamb,Dallas Cowboys,WR,66,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
5,6,Stefon Diggs,Buffalo Bills,WR,65,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
6,7,Marquise Brown,Arizona Cardinals,WR,64,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
7,8,Justin Jefferson,Minnesota Vikings,WR,63,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
8,8,Davante Adams,Las Vegas Raiders,WR,63,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
9,10,Austin Ekeler,Los Angeles Chargers,RB,61,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
10,10,Michael Pittman Jr.,Indianapolis Colts,WR,61,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
11,12,Travis Kelce,Kansas City Chiefs,TE,60,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
12,13,Mike Williams,Los Angeles Chargers,WR,59,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
13,13,Mark Andrews,Baltimore Ravens,TE,59,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
14,13,Amari Cooper,Cleveland Browns,WR,59,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
15,16,Curtis Samuel,Washington Commanders,WR,58,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
16,16,Courtland Sutton,Denver Broncos,WR,58,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
17,18,Chris Olave,New Orleans Saints,WR,56,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
18,19,Zach Ertz,Arizona Cardinals,TE,55,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
19,20,DJ Moore,Carolina Panthers,WR,54,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
20,20,Jaylen Waddle,Miami Dolphins,WR,54,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
21,20,Christian Kirk,Jacksonville Jaguars,WR,54,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
22,20,Deebo Samuel,San Francisco 49ers,WR,54,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
23,24,Tyler Lockett,Seattle Seahawks,WR,53,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
24,24,A.J. Brown,Philadelphia Eagles,WR,53,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
25,24,Garrett Wilson,New York Jets,WR,53,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
26,27,DK Metcalf,Seattle Seahawks,WR,52,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
27,28,Tyler Higbee,Los Angeles Rams,TE,50,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
28,29,Brandon Aiyuk,San Francisco 49ers,WR,49,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
29,30,JuJu Smith-Schuster,Kansas City Chiefs,WR,48,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
30,30,Mike Evans,Tampa Bay Buccaneers,WR,48,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
31,32,Zay Jones,Jacksonville Jaguars,WR,47,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
32,32,Jerry Jeudy,Denver Broncos,WR,47,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
33,32,Brandin Cooks,Houston Texans,WR,47,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
34,35,Terry McLaurin,Washington Commanders,WR,45,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
35,35,Gerald Everett,Los Angeles Chargers,TE,45,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
36,35,Christian McCaffrey,San Francisco 49ers,RB,45,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
37,38,Tee Higgins,Cincinnati Bengals,WR,44,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
38,38,Chris Godwin,Tampa Bay Buccaneers,WR,44,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
39,38,Drake London,Atlanta Falcons,WR,44,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
40,38,Chase Claypool,Pittsburgh Steelers,WR,44,2022-10-25 10:51:24.712653,/nfl/player-stat/receiving-targeted
