,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Jacksonville,60.01%,68.19%,65.78%,62.86%,58.11%,46.00%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
1,2,Washington,60.01%,60.41%,47.33%,63.51%,57.09%,50.09%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
2,3,NY Giants,57.56%,60.74%,50.00%,57.33%,57.89%,49.11%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
3,4,San Francisco,57.37%,62.74%,65.67%,61.69%,54.48%,54.33%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
4,5,Denver,55.47%,56.93%,64.00%,59.96%,50.98%,51.02%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
5,6,Green Bay,54.60%,57.67%,65.33%,62.91%,47.67%,56.12%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
6,7,Miami,54.49%,68.37%,64.89%,44.42%,64.56%,44.53%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
7,8,Houston,54.02%,54.63%,52.67%,55.67%,52.38%,46.93%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
8,9,Kansas City,53.89%,50.37%,63.89%,52.53%,55.24%,61.24%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
9,10,New Orleans,52.98%,43.93%,50.00%,55.41%,50.07%,48.09%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
10,11,Cincinnati,52.37%,52.04%,58.78%,56.72%,49.46%,55.58%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
11,12,New England,51.99%,56.85%,66.56%,48.76%,55.22%,53.38%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
12,13,Arizona,51.88%,44.37%,34.33%,50.31%,53.19%,50.27%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
13,14,Pittsburgh,51.84%,54.81%,41.22%,50.11%,53.58%,45.19%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
14,15,LA Rams,51.29%,54.85%,50.00%,49.63%,53.78%,42.70%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
15,16,Atlanta,50.78%,55.56%,39.89%,52.46%,48.76%,45.46%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
16,17,Baltimore,48.44%,59.44%,46.67%,43.93%,52.96%,55.42%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
17,18,Chicago,48.31%,45.81%,60.11%,31.87%,62.02%,50.24%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
18,19,Buffalo,47.90%,47.74%,57.33%,38.72%,54.02%,51.39%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
19,20,Cleveland,47.68%,48.89%,42.67%,49.91%,45.44%,45.95%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
20,21,Indianapolis,47.22%,54.96%,55.67%,51.96%,43.28%,54.56%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
21,22,Seattle,46.87%,42.63%,46.56%,41.31%,50.57%,46.73%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
22,23,Detroit,46.60%,52.00%,50.00%,41.04%,52.16%,44.24%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
23,24,Las Vegas,46.08%,37.37%,36.00%,51.31%,42.59%,53.86%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
24,25,Tampa Bay,45.90%,34.30%,53.44%,34.33%,57.47%,51.75%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
25,26,Tennessee,45.72%,38.22%,34.67%,43.67%,47.09%,52.51%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
26,27,Dallas,45.62%,40.04%,51.89%,37.38%,53.87%,45.51%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
27,28,Philadelphia,45.29%,40.85%,44.33%,45.42%,45.16%,53.16%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
28,29,NY Jets,44.41%,44.30%,33.44%,46.44%,42.38%,47.99%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
29,30,LA Chargers,43.10%,34.37%,36.11%,42.60%,43.60%,47.72%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
30,31,Minnesota,41.94%,38.96%,48.11%,40.87%,43.02%,47.97%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
31,32,Carolina,38.00%,44.44%,53.33%,36.59%,39.69%,47.65%,2022-11-23,/nfl/stat/3rd-quarter-time-of-possession-share-pct
