,Rank,Player,Team,Pos,Value,asof,url
0,1,Cordarrelle Patterson,Atlanta Falcons,RB,103,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
1,1,Devin Duvernay,Baltimore Ravens,WR,103,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
2,3,Kene Nwangwu,Minnesota Vikings,RB,97,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
3,4,Dallis Flowers,Indianapolis Colts,CB,89,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
4,4,Steven Sims,Pittsburgh Steelers,WR,89,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
5,6,Raheem Blackshear,Carolina Panthers,RB,66,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
6,7,KaVontae Turpin,Dallas Cowboys,WR,63,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
7,8,Velus Jones Jr.,Chicago Bears,WR,55,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
8,9,Keisean Nixon,Green Bay Packers,CB,53,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
9,10,Kalif Raymond,Detroit Lions,WR,52,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
10,10,Jamal Agnew,Jacksonville Jaguars,WR,52,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
11,12,Khalil Herbert,Chicago Bears,RB,50,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
12,13,Isiah Pacheco,Kansas City Chiefs,RB,48,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
13,13,Jerome Ford,Cleveland Browns,RB,48,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
14,15,Gary Brightwell,New York Giants,RB,47,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
15,15,Maurice Alexander,Detroit Lions,WR,47,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
16,17,Marcus Jones,New England Patriots,DB,46,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
17,18,Antonio Gibson,Washington Commanders,RB,45,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
18,18,Isaiah Rodgers Sr.,Indianapolis Colts,CB,45,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
19,20,Eno Benjamin,Houston Texans,RB,44,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
20,21,Duke Johnson,Buffalo Bills,RB,43,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
21,22,Trayveon Williams,Cincinnati Bengals,HB,42,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
22,22,Braxton Berrios,New York Jets,WR,42,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
23,22,Isaiah McKenzie,Buffalo Bills,WR,42,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
24,25,Justin Jackson,Detroit Lions,RB,39,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
25,25,Ray-Ray McCloud III,San Francisco 49ers,WR,39,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
26,27,Kyle Dugger,New England Patriots,DB,37,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
27,27,Hassan Haskins,Tennessee Titans,RB,37,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
28,29,Laviska Shenault Jr.,Carolina Panthers,WR,36,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
29,29,Chuba Hubbard,Carolina Panthers,RB,36,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
30,31,Brandon Powell,Los Angeles Rams,WR,34,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
31,31,Amari Rodgers,Houston Texans,WR,34,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
32,31,Khalil Shakir,Buffalo Bills,WR,34,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
33,34,Deonte Harty,New Orleans Saints,WR,33,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
34,34,DeAndre Carter,Los Angeles Chargers,WR,33,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
35,34,Dax Milne,Washington Commanders,WR,33,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
36,34,Ameer Abdullah,Las Vegas Raiders,RB,33,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
37,38,Brandon Bolden,Las Vegas Raiders,RB,32,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
38,38,Nyheim Hines,Buffalo Bills,RB,32,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
39,38,Tremon Smith,Houston Texans,DB,32,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
40,41,Greg Dortch,Arizona Cardinals,WR,31,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
41,41,Rashid Shaheed,New Orleans Saints,WR,31,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
42,43,Avery Williams,Atlanta Falcons,RB,30,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
43,43,Trestan Ebner,Chicago Bears,RB,30,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
44,43,Rachaad White,Tampa Bay Buccaneers,RB,30,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
45,43,DeeJay Dallas,Seattle Seahawks,RB,30,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
46,47,JaMycal Hasty,Jacksonville Jaguars,RB,29,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
47,47,Chris Evans,Cincinnati Bengals,HB,29,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
48,47,Russ Yeast,Los Angeles Rams,S,29,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
49,47,Dee Eskridge,Seattle Seahawks,WR,29,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
50,51,Boston Scott,Philadelphia Eagles,RB,28,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
51,51,Chester Rogers,Houston Texans,WR,28,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
52,51,Ty Montgomery,New England Patriots,WR,28,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
53,51,Raheem Mostert,Miami Dolphins,RB,28,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
54,55,D'Ernest Johnson,Cleveland Browns,RB,27,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
55,55,Gunner Olszewski,Pittsburgh Steelers,WR,27,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
56,57,Britain Covey,Philadelphia Eagles,WR,26,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
57,57,Mac Jones,New England Patriots,QB,26,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
58,57,Pierre Strong Jr.,New England Patriots,RB,26,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
59,57,Montrell Washington,Denver Broncos,WR,26,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
60,57,Taysom Hill,New Orleans Saints,TE,26,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
61,62,Jaelon Darden,Tampa Bay Buccaneers,WR,24,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
62,62,Dwayne Washington,New Orleans Saints,RB,24,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
63,64,Skyy Moore,Kansas City Chiefs,WR,23,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
64,65,Chris Claybrooks,Jacksonville Jaguars,CB,22,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
65,65,DJ Turner,Las Vegas Raiders,WR,22,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
66,65,Michael Hoecht,Los Angeles Rams,DT,22,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
67,68,Jalen Virgil,Denver Broncos,WR,21,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
68,69,Michael Burton,Kansas City Chiefs,FB,20,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
69,69,C.J. Board,Tennessee Titans,WR,20,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
70,71,Brandon Zylstra,Carolina Panthers,WR,19,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
71,71,Ty Johnson,New York Jets,RB,19,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
72,71,Jonathan Williams,Washington Commanders,RB,19,2022-11-30 02:27:37.750440,/nfl/player-stat/kickoff-return-longest-yards
