,Rank,Player,Team,Pos,Value,asof,url
0,1,AJ Cole,Las Vegas Raiders,P,0.0%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
1,1,Ryan Wright,Minnesota Vikings,P,0.0%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
2,3,Riley Dixon,Los Angeles Rams,P,2.5%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
3,4,Bradley Pinion,Atlanta Falcons,P,2.6%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
4,5,Pat O'Donnell,Green Bay Packers,P,2.6%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
5,6,JK Scott,Los Angeles Chargers,P,2.7%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
6,7,Thomas Morstead,Miami Dolphins,P,3.2%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
7,7,Kevin Huber,Cincinnati Bengals,P,3.2%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
8,9,Jack Fox,Detroit Lions,P,3.6%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
9,10,Matt Haack,Indianapolis Colts,P,4.5%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
10,11,Pressley Harvin III,Pittsburgh Steelers,P,4.7%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
11,12,Michael Dickson,Seattle Seahawks,P,5.7%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
12,13,Tress Way,Washington Commanders,P,5.8%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
13,14,Johnny Hekker,Carolina Panthers,P,6.0%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
14,15,Cameron Johnston,Houston Texans,P,6.8%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
15,16,Corliss Waitman,Denver Broncos,P,7.4%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
16,17,Trenton Gill,Chicago Bears,P,8.3%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
17,18,Arryn Siposs,Philadelphia Eagles,P,8.8%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
18,19,Braden Mann,New York Jets,P,9.3%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
19,20,Mitch Wishnowsky,San Francisco 49ers,P,9.7%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
20,21,Blake Gillikin,New Orleans Saints,P,9.8%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
21,21,Andy Lee,Arizona Cardinals,P,9.8%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
22,23,Ryan Stonehouse,Tennessee Titans,P,9.8%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
23,24,Tommy Townsend,Kansas City Chiefs,P,11.1%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
24,25,Logan Cooke,Jacksonville Jaguars,P,11.4%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
25,26,Corey Bojorquez,Cleveland Browns,P,11.5%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
26,27,Bryan Anger,Dallas Cowboys,P,12.5%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
27,28,Jake Camarda,Tampa Bay Buccaneers,P,13.0%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
28,29,Jake Bailey,New England Patriots,P,13.5%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
29,30,Jordan Stout,Baltimore Ravens,P,13.8%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
30,31,Jamie Gillan,New York Giants,P,15.4%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
31,32,Sam Martin,Buffalo Bills,P,16.7%,2022-11-17 04:05:21.759001,/nfl/player-stat/punting-touchback-percentage
