,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Houston,35.00%,27.27%,50.00%,41.67%,25.00%,50.94%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
1,2,Chicago,37.04%,42.86%,60.00%,44.44%,33.33%,65.96%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
2,3,Denver,40.00%,25.00%,50.00%,50.00%,37.50%,61.11%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
3,4,Cleveland,43.48%,44.44%,100.00%,56.25%,14.29%,67.44%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
4,5,San Francisco,44.44%,50.00%,50.00%,42.86%,45.45%,58.33%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
5,6,Detroit,44.83%,62.50%,100.00%,45.00%,44.44%,59.62%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
6,7,New Orleans,45.83%,25.00%,33.33%,61.54%,27.27%,57.14%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
7,8,Carolina,46.15%,40.00%,16.67%,50.00%,42.86%,57.78%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
8,9,NY Jets,47.37%,25.00%,0.00%,63.64%,25.00%,49.12%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
9,10,Green Bay,50.00%,85.71%,100.00%,14.29%,69.23%,67.39%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
10,10,Seattle,50.00%,57.14%,66.67%,33.33%,55.00%,58.54%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
11,12,Indianapolis,52.63%,40.00%,50.00%,45.45%,62.50%,74.42%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
12,13,Cincinnati,52.94%,44.44%,66.67%,62.50%,44.44%,64.15%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
13,14,Miami,55.56%,62.50%,75.00%,85.71%,45.00%,57.50%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
14,14,LA Rams,55.56%,66.67%,100.00%,57.14%,50.00%,45.83%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
15,16,LA Chargers,56.52%,42.86%,0.00%,72.73%,41.67%,51.92%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
16,17,Jacksonville,57.14%,57.14%,100.00%,60.00%,56.25%,46.15%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
17,17,Arizona,57.14%,61.54%,50.00%,61.11%,50.00%,69.57%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
18,19,Atlanta,57.69%,45.45%,50.00%,46.15%,69.23%,56.36%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
19,20,Minnesota,57.89%,100.00%,100.00%,55.56%,60.00%,63.04%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
20,21,Philadelphia,58.82%,80.00%,100.00%,71.43%,50.00%,58.82%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
21,22,Baltimore,59.09%,40.00%,100.00%,66.67%,50.00%,64.58%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
22,23,Buffalo,61.54%,83.33%,50.00%,66.67%,60.00%,43.59%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
23,24,Las Vegas,64.00%,62.50%,33.33%,55.56%,68.75%,58.49%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
24,25,NY Giants,64.29%,42.86%,66.67%,60.00%,66.67%,60.00%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
25,26,Dallas,66.67%,57.14%,50.00%,71.43%,60.00%,58.54%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
26,27,New England,70.59%,60.00%,0,62.50%,77.78%,61.90%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
27,28,Tampa Bay,73.68%,71.43%,100.00%,69.23%,83.33%,65.91%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
28,29,Pittsburgh,73.91%,85.71%,80.00%,66.67%,76.47%,61.22%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
29,30,Washington,76.19%,66.67%,100.00%,69.23%,87.50%,66.67%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
30,31,Kansas City,77.27%,71.43%,0.00%,72.73%,81.82%,64.81%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
31,32,Tennessee,83.33%,75.00%,50.00%,83.33%,83.33%,61.54%,2022-11-09,/nfl/stat/opponent-passing-touchdown-pct
