,Rank,Player,Team,Pos,Value,asof,url
0,1,Mason Crosby,Green Bay Packers,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
1,1,Chase McLaughlin,Indianapolis Colts,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
2,1,Wil Lutz,New Orleans Saints,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
3,1,Nick Sciba,Pittsburgh Steelers,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
4,1,Randy Bullock,Tennessee Titans,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
5,1,Nick Folk,New England Patriots,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
6,1,Graham Gano,New York Giants,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
7,1,Michael Badgley,Detroit Lions,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
8,1,Matt Prater,Arizona Cardinals,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
9,1,Harrison Butker,Kansas City Chiefs,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
10,1,Ka'imi Fairbairn,Houston Texans,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
11,1,Robbie Gould,San Francisco 49ers,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
12,1,Tyler Bass,Buffalo Bills,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
13,1,Younghoe Koo,Atlanta Falcons,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
14,1,Ryan Succop,Tampa Bay Buccaneers,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
15,1,Matthew Wright,Jacksonville Jaguars,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
16,1,Matt Gay,Los Angeles Rams,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
17,1,Cameron Dicker,Los Angeles Rams,P,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
18,1,Taylor Bertolet,Carolina Panthers,KR,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
19,1,Chris Boswell,Pittsburgh Steelers,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
20,1,Dustin Hopkins,Los Angeles Chargers,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
21,1,Austin Seibert,Detroit Lions,K,100.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
22,23,Justin Tucker,Baltimore Ravens,K,95.7%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
23,24,Jason Myers,Seattle Seahawks,K,95.5%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
24,25,Jake Elliott,Philadelphia Eagles,K,95.2%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
25,26,Jason Sanders,Miami Dolphins,K,95.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
26,27,Brett Maher,Dallas Cowboys,K,94.7%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
27,27,Greg Zuerlein,New York Jets,K,94.7%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
28,29,Riley Patterson,Jacksonville Jaguars,K,93.8%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
29,30,Daniel Carlson,Las Vegas Raiders,K,92.9%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
30,31,Eddy Pineiro,Carolina Panthers,K,92.3%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
31,32,Joey Slye,Washington Commanders,K,90.9%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
32,33,Cade York,Cleveland Browns,K,90.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
33,34,Evan McPherson,Cincinnati Bengals,K,89.5%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
34,35,Cairo Santos,Chicago Bears,K,84.6%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
35,36,Greg Joseph,Minnesota Vikings,K,84.2%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
36,37,Rodrigo Blankenship,Arizona Cardinals,K,80.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
37,37,Brandon McManus,Denver Broncos,K,80.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
38,39,Matt Ammendola,Arizona Cardinals,K,71.4%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
39,40,Dominik Eberle,Green Bay Packers,K,50.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
40,40,Mitch Wishnowsky,San Francisco 49ers,P,50.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
41,40,Justin Reid,Kansas City Chiefs,S,50.0%,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
42,43,Tom Brady,Tampa Bay Buccaneers,QB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
43,43,Carlton Davis III,Tampa Bay Buccaneers,CB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
44,43,C.J. Beathard,Jacksonville Jaguars,QB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
45,43,Noah Brown,Dallas Cowboys,WR,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
46,43,Jonah Williams,Cincinnati Bengals,T,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
47,43,Quandre Diggs,Seattle Seahawks,S,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
48,43,Malik Herring,Kansas City Chiefs,DE,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
49,43,Rasheed Walker,Green Bay Packers,T,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
50,43,Mike Gesicki,Miami Dolphins,TE,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
51,43,Van Jefferson,Los Angeles Rams,WR,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
52,43,Terrell Lewis,Los Angeles Rams,LB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
53,43,Mo Alie-Cox,Indianapolis Colts,TE,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
54,43,Rasheem Green,Houston Texans,DL,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
55,43,Jake Funk,New Orleans Saints,RB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
56,43,Chris Paul,Washington Commanders,G,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
57,43,Zyon McCollum,Tampa Bay Buccaneers,CB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
58,43,Tre Norwood,Pittsburgh Steelers,DB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
59,43,Roy Robertson-Harris,Jacksonville Jaguars,DL,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
60,43,Kenneth Walker III,Seattle Seahawks,RB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
61,43,Carl Davis Jr.,New England Patriots,DL,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
62,43,Kendal Vickers,Las Vegas Raiders,DT,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
63,43,Mario Addison,Houston Texans,DL,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
64,43,Jonathan Williams,Washington Commanders,RB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
65,43,Jeff Smith,New York Jets,WR,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
66,43,Velus Jones Jr.,Chicago Bears,WR,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
67,43,Curtis Samuel,Washington Commanders,WR,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
68,43,Grant Stuard,Indianapolis Colts,LB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
69,43,Max Mitchell,New York Jets,OL,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
70,43,Trent Sieg,Las Vegas Raiders,LS,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
71,43,Devine Ozigbo,Denver Broncos,RB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
72,43,D.J. Davidson,New York Giants,DL,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
73,43,Ja'Marr Chase,Cincinnati Bengals,WR,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
74,43,Bradley Chubb,Denver Broncos,LB,0,2022-11-01 08:10:06.103260,/nfl/player-stat/extra-point-percentage
