,Rank,Player,Team,Pos,Value,asof,url
0,1,Corliss Waitman,Denver Broncos,P,18,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
1,2,Pat O'Donnell,Green Bay Packers,P,16,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
2,2,Johnny Hekker,Carolina Panthers,P,16,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
3,4,Cameron Johnston,Houston Texans,P,15,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
4,4,Tress Way,Washington Commanders,P,15,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
5,4,Ryan Wright,Minnesota Vikings,P,15,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
6,7,Bryan Anger,Dallas Cowboys,P,13,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
7,7,Matt Haack,Indianapolis Colts,P,13,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
8,7,Mitch Wishnowsky,San Francisco 49ers,P,13,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
9,7,Thomas Morstead,Miami Dolphins,P,13,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
10,11,JK Scott,Los Angeles Chargers,P,12,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
11,11,Arryn Siposs,Philadelphia Eagles,P,12,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
12,13,Ryan Stonehouse,Tennessee Titans,P,11,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
13,13,Braden Mann,New York Jets,P,11,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
14,13,Corey Bojorquez,Cleveland Browns,P,11,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
15,16,Jake Camarda,Tampa Bay Buccaneers,P,10,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
16,17,Jake Bailey,New England Patriots,P,9,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
17,17,Pressley Harvin III,Pittsburgh Steelers,P,9,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
18,17,Bradley Pinion,Atlanta Falcons,P,9,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
19,20,Jamie Gillan,New York Giants,P,8,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
20,20,Trenton Gill,Chicago Bears,P,8,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
21,20,Blake Gillikin,New Orleans Saints,P,8,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
22,20,Tommy Townsend,Kansas City Chiefs,P,8,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
23,24,Kevin Huber,Cincinnati Bengals,P,7,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
24,24,Jordan Stout,Baltimore Ravens,P,7,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
25,24,Michael Dickson,Seattle Seahawks,P,7,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
26,27,AJ Cole,Las Vegas Raiders,P,5,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
27,27,Logan Cooke,Jacksonville Jaguars,P,5,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
28,27,Riley Dixon,Los Angeles Rams,P,5,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
29,27,Jack Fox,Detroit Lions,P,5,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
30,31,Sam Martin,Buffalo Bills,P,4,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
31,31,Andy Lee,Arizona Cardinals,P,4,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
32,33,Yannick Ngakoue,Indianapolis Colts,DE,0,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
33,33,Andy Dalton,New Orleans Saints,QB,0,2022-10-25 10:52:33.758398,/nfl/player-stat/punting-inside-twenty
