,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Denver,25.00%,25.00%,100.00%,50.00%,0.00%,50.00%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
1,2,New Orleans,33.33%,33.33%,0.00%,0.00%,40.00%,43.48%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
2,3,Carolina,36.36%,36.36%,50.00%,37.50%,33.33%,67.31%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
3,4,Seattle,38.46%,38.46%,75.00%,37.50%,40.00%,50.82%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
4,5,Houston,40.00%,40.00%,66.67%,40.00%,40.00%,62.12%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
5,6,Jacksonville,42.86%,42.86%,33.33%,0.00%,60.00%,62.30%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
6,7,NY Giants,45.45%,45.45%,50.00%,37.50%,66.67%,52.11%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
7,8,Dallas,50.00%,50.00%,0,50.00%,0,61.70%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
8,8,Pittsburgh,50.00%,50.00%,75.00%,33.33%,55.56%,53.97%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
9,8,Chicago,50.00%,50.00%,50.00%,42.86%,60.00%,55.56%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
10,8,Tennessee,50.00%,50.00%,33.33%,44.44%,60.00%,51.67%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
11,8,LA Chargers,50.00%,50.00%,50.00%,55.56%,33.33%,64.18%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
12,8,LA Rams,50.00%,50.00%,0.00%,66.67%,0.00%,53.13%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
13,8,Green Bay,50.00%,50.00%,100.00%,50.00%,50.00%,62.26%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
14,8,Cincinnati,50.00%,50.00%,0.00%,50.00%,50.00%,57.97%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
15,16,Washington,53.33%,53.33%,50.00%,44.44%,66.67%,59.32%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
16,17,Philadelphia,54.55%,54.55%,33.33%,25.00%,71.43%,66.15%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
17,18,Tampa Bay,60.00%,60.00%,66.67%,66.67%,50.00%,52.31%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
18,19,Miami,62.50%,62.50%,50.00%,60.00%,66.67%,52.63%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
19,19,Minnesota,62.50%,62.50%,100.00%,66.67%,50.00%,55.93%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
20,21,NY Jets,63.64%,63.64%,50.00%,50.00%,80.00%,60.81%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
21,22,New England,66.67%,66.67%,100.00%,100.00%,25.00%,53.70%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
22,23,Atlanta,69.23%,69.23%,40.00%,100.00%,60.00%,63.77%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
23,23,Arizona,69.23%,69.23%,33.33%,77.78%,50.00%,61.82%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
24,25,Cleveland,70.00%,70.00%,66.67%,71.43%,66.67%,65.38%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
25,26,Indianapolis,71.43%,71.43%,50.00%,50.00%,100.00%,64.15%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
26,27,Kansas City,72.73%,72.73%,66.67%,60.00%,83.33%,57.58%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
27,27,Baltimore,72.73%,72.73%,60.00%,100.00%,57.14%,54.00%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
28,29,San Francisco,75.00%,75.00%,100.00%,0.00%,100.00%,54.29%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
29,30,Las Vegas,80.00%,80.00%,100.00%,75.00%,83.33%,77.08%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
30,31,Buffalo,83.33%,83.33%,100.00%,100.00%,80.00%,53.85%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
31,32,Detroit,90.91%,90.91%,100.00%,87.50%,100.00%,70.00%,2022-09-27,/nfl/stat/opponent-red-zone-scoring-pct
