,Rank,Player,Team,Pos,Value,asof,url
0,1,Tyler Bass,Buffalo Bills,K,29,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
1,2,Jason Sanders,Miami Dolphins,K,27,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
2,3,Jason Myers,Seattle Seahawks,K,26,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
3,3,Jake Elliott,Philadelphia Eagles,K,26,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
4,5,Justin Tucker,Baltimore Ravens,K,25,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
5,6,Evan McPherson,Cincinnati Bengals,K,23,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
6,7,Younghoe Koo,Atlanta Falcons,K,22,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
7,7,Brett Maher,Dallas Cowboys,K,22,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
8,9,Mason Crosby,Green Bay Packers,K,21,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
9,9,Greg Joseph,Minnesota Vikings,K,21,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
10,9,Wil Lutz,New Orleans Saints,K,21,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
11,12,Greg Zuerlein,New York Jets,K,20,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
12,12,Nick Folk,New England Patriots,K,20,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
13,12,Cade York,Cleveland Browns,K,20,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
14,12,Robbie Gould,San Francisco 49ers,K,20,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
15,12,Riley Patterson,Jacksonville Jaguars,K,20,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
16,17,Randy Bullock,Tennessee Titans,K,19,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
17,18,Graham Gano,New York Giants,K,17,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
18,18,Cairo Santos,Chicago Bears,K,17,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
19,18,Daniel Carlson,Las Vegas Raiders,K,17,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
20,21,Eddy Pineiro,Carolina Panthers,K,16,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
21,21,Matt Gay,Los Angeles Rams,K,16,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
22,23,Harrison Butker,Kansas City Chiefs,K,15,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
23,24,Ka'imi Fairbairn,Houston Texans,K,14,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
24,24,Joey Slye,Washington Commanders,K,14,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
25,26,Ryan Succop,Tampa Bay Buccaneers,K,13,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
26,27,Dustin Hopkins,Los Angeles Chargers,K,12,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
27,27,Austin Seibert,Detroit Lions,K,12,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
28,29,Matthew Wright,Pittsburgh Steelers,K,10,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
29,30,Brandon McManus,Denver Broncos,K,9,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
30,30,Chris Boswell,Pittsburgh Steelers,K,9,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
31,30,Matt Prater,Arizona Cardinals,K,9,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
32,30,Chase McLaughlin,Indianapolis Colts,K,9,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
33,34,Michael Badgley,Detroit Lions,K,8,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
34,35,Taylor Bertolet,Los Angeles Chargers,K,6,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
35,36,Matt Ammendola,Kansas City Chiefs,K,5,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
36,36,Cameron Dicker,Philadelphia Eagles,K,5,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
37,38,Rodrigo Blankenship,Arizona Cardinals,K,4,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
38,39,Tristan Vizcaino,Arizona Cardinals,K,3,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
39,40,Dominik Eberle,Green Bay Packers,K,2,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
40,41,Nick Sciba,Pittsburgh Steelers,K,1,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
41,41,Justin Reid,Kansas City Chiefs,S,1,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
42,41,Mitch Wishnowsky,San Francisco 49ers,P,1,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
43,44,Damien Harris,New England Patriots,RB,0,2022-11-17 04:05:02.340209,/nfl/player-stat/extra-point-kicks-succeeded
