,Rank,Player,Team,Pos,Value,asof,url
0,1,Jordyn Brooks,Seattle Seahawks,LB,75,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
1,2,Foyesade Oluokun,Jacksonville Jaguars,LB,68,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
2,2,Zaire Franklin,Indianapolis Colts,LB,68,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
3,4,Nick Bolton,Kansas City Chiefs,LB,64,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
4,5,C.J. Mosley,New York Jets,LB,62,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
5,5,Jonathan Owens,Houston Texans,DB,62,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
6,7,Bobby Okereke,Indianapolis Colts,LB,61,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
7,8,Roquan Smith,Baltimore Ravens,LB,60,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
8,9,Rashaan Evans,Atlanta Falcons,LB,59,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
9,9,Jordan Hicks,Minnesota Vikings,LB,59,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
10,9,T.J. Edwards,Philadelphia Eagles,LB,59,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
11,12,Drue Tranquill,Los Angeles Chargers,LB,58,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
12,13,Eddie Jackson,Chicago Bears,DB,57,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
13,13,Budda Baker,Arizona Cardinals,S,57,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
14,15,C.J. Gardner-Johnson,Philadelphia Eagles,S,53,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
15,15,Derwin James Jr.,Los Angeles Chargers,S,53,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
16,15,Jaquan Brisker,Chicago Bears,DB,53,2022-11-23 18:36:55.810017,/nfl/player-stat/defense-solo-tackles
