,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,LA Chargers,6.4,8.0,8.0,6.8,6.0,5.9,2022-11-09,/nfl/stat/third-down-conversions-per-game
1,2,Philadelphia,6.3,6.0,5.0,6.0,6.5,5.9,2022-11-09,/nfl/stat/third-down-conversions-per-game
2,3,Cincinnati,6.2,5.7,6.0,7.3,5.4,5.0,2022-11-09,/nfl/stat/third-down-conversions-per-game
3,4,Kansas City,6.1,6.0,8.0,5.8,6.5,6.5,2022-11-09,/nfl/stat/third-down-conversions-per-game
4,5,Buffalo,6.0,4.7,8.0,4.0,7.2,6.1,2022-11-09,/nfl/stat/third-down-conversions-per-game
5,6,Chicago,5.9,9.0,10.0,6.5,5.4,4.4,2022-11-09,/nfl/stat/third-down-conversions-per-game
6,7,New Orleans,5.8,7.0,7.0,6.8,4.8,4.6,2022-11-09,/nfl/stat/third-down-conversions-per-game
7,8,Cleveland,5.6,4.7,8.0,6.0,5.0,4.9,2022-11-09,/nfl/stat/third-down-conversions-per-game
8,9,LA Rams,5.5,6.0,4.0,6.4,4.0,5.6,2022-11-09,/nfl/stat/third-down-conversions-per-game
9,10,Jacksonville,5.4,6.3,9.0,6.8,4.4,4.5,2022-11-09,/nfl/stat/third-down-conversions-per-game
10,10,Seattle,5.4,6.0,10.0,5.5,5.4,4.2,2022-11-09,/nfl/stat/third-down-conversions-per-game
11,12,San Francisco,5.4,5.3,5.0,6.3,4.8,4.7,2022-11-09,/nfl/stat/third-down-conversions-per-game
12,13,NY Giants,5.3,6.3,6.0,5.5,5.0,4.9,2022-11-09,/nfl/stat/third-down-conversions-per-game
13,13,Minnesota,5.3,5.0,7.0,6.0,4.5,4.9,2022-11-09,/nfl/stat/third-down-conversions-per-game
14,15,Baltimore,5.1,5.7,6.0,5.3,5.0,4.8,2022-11-09,/nfl/stat/third-down-conversions-per-game
15,16,Tampa Bay,5.1,5.0,9.0,6.0,4.0,5.9,2022-11-09,/nfl/stat/third-down-conversions-per-game
16,17,Atlanta,5.0,5.0,5.0,5.6,4.3,4.8,2022-11-09,/nfl/stat/third-down-conversions-per-game
17,17,New England,5.0,5.7,6.0,4.0,5.8,5.4,2022-11-09,/nfl/stat/third-down-conversions-per-game
18,19,Indianapolis,4.9,3.0,0.0,7.0,3.2,5.1,2022-11-09,/nfl/stat/third-down-conversions-per-game
19,20,Miami,4.8,5.7,5.0,4.3,5.2,5.6,2022-11-09,/nfl/stat/third-down-conversions-per-game
20,20,Arizona,4.8,4.3,6.0,5.2,4.3,5.6,2022-11-09,/nfl/stat/third-down-conversions-per-game
21,22,NY Jets,4.7,4.3,5.0,4.8,4.5,4.5,2022-11-09,/nfl/stat/third-down-conversions-per-game
22,22,Green Bay,4.7,4.7,8.0,5.0,4.5,5.2,2022-11-09,/nfl/stat/third-down-conversions-per-game
23,24,Dallas,4.6,5.3,9.0,4.6,4.7,5.8,2022-11-09,/nfl/stat/third-down-conversions-per-game
24,24,Detroit,4.6,4.3,6.0,5.4,3.3,4.4,2022-11-09,/nfl/stat/third-down-conversions-per-game
25,26,Pittsburgh,4.5,4.0,1.0,7.0,3.0,5.6,2022-11-09,/nfl/stat/third-down-conversions-per-game
26,26,Las Vegas,4.5,4.0,3.0,5.7,3.8,4.7,2022-11-09,/nfl/stat/third-down-conversions-per-game
27,28,Washington,4.4,4.0,3.0,4.8,4.0,5.1,2022-11-09,/nfl/stat/third-down-conversions-per-game
28,29,Denver,4.1,3.7,2.0,4.0,4.3,4.8,2022-11-09,/nfl/stat/third-down-conversions-per-game
29,30,Houston,4.0,4.3,2.0,3.3,4.8,5.6,2022-11-09,/nfl/stat/third-down-conversions-per-game
30,31,Tennessee,3.9,3.3,1.0,4.3,3.6,5.8,2022-11-09,/nfl/stat/third-down-conversions-per-game
31,32,Carolina,3.1,3.7,2.0,3.4,2.8,4.9,2022-11-09,/nfl/stat/third-down-conversions-per-game
