,Rank,Player,Team,Pos,Value,asof,url
0,1,Evan McPherson,Cincinnati Bengals,K,59,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
1,2,Cade York,Cleveland Browns,K,58,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
2,3,Matt Gay,Los Angeles Rams,K,57,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
3,3,Greg Zuerlein,New York Jets,K,57,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
4,5,Greg Joseph,Minnesota Vikings,K,56,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
5,5,Graham Gano,New York Giants,K,56,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
6,7,Daniel Carlson,Las Vegas Raiders,K,55,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
7,8,Harrison Butker,Kansas City Chiefs,K,54,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
8,8,Brett Maher,Dallas Cowboys,K,54,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
9,8,Younghoe Koo,Atlanta Falcons,K,54,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
10,11,Chris Boswell,Pittsburgh Steelers,K,53,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
11,12,Riley Patterson,Jacksonville Jaguars,K,52,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
12,13,Justin Tucker,Baltimore Ravens,K,51,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
13,13,Wil Lutz,New Orleans Saints,K,51,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
14,15,Brandon McManus,Denver Broncos,K,50,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
15,16,Jason Myers,Seattle Seahawks,K,49,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
16,16,Tyler Bass,Buffalo Bills,K,49,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
17,16,Jason Sanders,Miami Dolphins,K,49,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
18,19,Austin Seibert,Detroit Lions,K,48,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
19,20,Ryan Succop,Tampa Bay Buccaneers,K,47,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
20,21,Randy Bullock,Tennessee Titans,K,46,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
21,22,Rodrigo Blankenship,Indianapolis Colts,K,45,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
22,22,Ka'imi Fairbairn,Houston Texans,K,45,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
23,24,Cairo Santos,Chicago Bears,K,44,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
24,25,Dustin Hopkins,Los Angeles Chargers,K,43,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
25,26,Mason Crosby,Green Bay Packers,K,40,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
26,27,Eddy Pineiro,Carolina Panthers,K,38,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
27,27,Jake Elliott,Philadelphia Eagles,K,38,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
28,29,Robbie Gould,San Francisco 49ers,K,33,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
29,30,Matt Ammendola,Houston Texans,K,31,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
30,31,Nick Folk,New England Patriots,K,28,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
31,32,Vonn Bell,Cincinnati Bengals,S,0,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
32,32,Eric Stokes,Green Bay Packers,CB,0,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
33,32,Dyami Brown,Washington Commanders,WR,0,2022-09-22 15:16:19.686879,/nfl/player-stat/field-goals-succeeded-longest-yards
