,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Washington,54.18%,56.58%,67.33%,53.69%,54.67%,51.22%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
1,2,Baltimore,53.67%,61.24%,62.97%,53.10%,54.13%,53.67%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
2,3,Cincinnati,53.47%,53.16%,65.58%,58.95%,49.08%,51.17%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
3,4,NY Giants,53.44%,56.15%,55.56%,53.24%,53.67%,47.35%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
4,5,Cleveland,53.14%,49.69%,44.61%,53.36%,52.86%,51.34%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
5,6,San Francisco,51.91%,55.93%,61.64%,56.04%,48.60%,50.49%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
6,7,Green Bay,51.79%,56.26%,54.61%,53.97%,50.34%,54.38%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
7,8,New England,51.52%,49.69%,51.83%,47.81%,54.48%,50.68%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
8,9,Philadelphia,51.37%,40.84%,32.67%,51.96%,50.64%,49.60%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
9,10,Jacksonville,51.21%,54.52%,52.75%,51.97%,50.71%,45.60%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
10,11,Kansas City,51.10%,50.07%,47.25%,49.97%,52.52%,51.42%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
11,12,Pittsburgh,51.00%,59.17%,64.89%,52.22%,50.03%,48.90%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
12,13,Arizona,50.80%,48.92%,53.36%,47.01%,54.58%,51.44%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
13,14,LA Rams,50.77%,48.21%,46.64%,51.33%,49.65%,49.95%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
14,15,Denver,50.56%,51.26%,56.58%,53.74%,48.01%,51.34%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
15,16,Chicago,50.35%,55.57%,48.67%,51.36%,49.34%,50.55%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
16,17,Miami,49.85%,51.57%,55.39%,49.09%,50.61%,50.50%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
17,18,Indianapolis,49.49%,48.47%,48.36%,52.35%,47.59%,53.17%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
18,19,Buffalo,49.14%,47.07%,52.11%,47.04%,50.82%,52.35%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
19,20,Atlanta,49.11%,48.85%,43.00%,51.18%,47.04%,46.94%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
20,21,Las Vegas,48.99%,46.51%,51.64%,51.96%,46.61%,49.31%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
21,22,Tennessee,48.96%,47.40%,43.42%,49.15%,48.81%,53.86%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
22,23,NY Jets,48.59%,47.10%,54.56%,49.41%,47.57%,45.87%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
23,24,New Orleans,48.53%,43.41%,35.11%,52.39%,44.66%,51.04%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
24,25,Minnesota,48.51%,48.56%,47.89%,51.46%,46.15%,48.53%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
25,26,LA Chargers,48.37%,42.92%,38.36%,47.83%,48.81%,48.92%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
26,27,Tampa Bay,48.37%,49.89%,61.53%,43.42%,53.31%,50.33%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
27,28,Detroit,47.93%,45.41%,51.33%,44.74%,51.92%,48.08%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
28,29,Houston,47.48%,46.47%,44.44%,46.90%,47.94%,47.06%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
29,30,Seattle,47.09%,46.69%,38.47%,47.42%,46.87%,42.15%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
30,31,Dallas,45.93%,44.41%,45.39%,44.37%,47.89%,50.20%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
31,32,Carolina,43.96%,46.96%,57.00%,46.24%,40.54%,51.22%,2022-11-16,/nfl/stat/time-of-possession-pct-net-of-ot
