,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Dallas,11.22%,14.77%,14.29%,10.92%,11.67%,6.05%,2022-11-09,/nfl/stat/sack-pct
1,2,New England,9.61%,14.15%,23.68%,14.29%,6.50%,6.01%,2022-11-09,/nfl/stat/sack-pct
2,3,San Francisco,9.29%,5.68%,5.71%,8.00%,10.32%,8.30%,2022-11-09,/nfl/stat/sack-pct
3,4,Tampa Bay,8.92%,8.42%,12.90%,8.99%,8.84%,6.28%,2022-11-09,/nfl/stat/sack-pct
4,5,Philadelphia,8.20%,8.26%,12.00%,7.55%,8.86%,5.01%,2022-11-09,/nfl/stat/sack-pct
5,6,Seattle,8.13%,10.00%,12.50%,10.96%,5.91%,4.91%,2022-11-09,/nfl/stat/sack-pct
6,7,Buffalo,8.10%,6.86%,7.41%,6.19%,9.36%,7.13%,2022-11-09,/nfl/stat/sack-pct
7,8,Indianapolis,7.96%,8.99%,11.76%,8.33%,7.69%,5.24%,2022-11-09,/nfl/stat/sack-pct
8,9,Minnesota,7.92%,9.85%,9.68%,6.45%,9.46%,7.53%,2022-11-09,/nfl/stat/sack-pct
9,10,Denver,7.79%,5.79%,6.06%,10.67%,5.06%,6.02%,2022-11-09,/nfl/stat/sack-pct
10,11,NY Jets,7.67%,9.45%,12.82%,9.14%,5.88%,5.32%,2022-11-09,/nfl/stat/sack-pct
11,12,Washington,7.37%,3.88%,4.65%,6.32%,9.02%,5.98%,2022-11-09,/nfl/stat/sack-pct
12,13,Baltimore,7.36%,10.62%,11.76%,6.33%,8.13%,5.19%,2022-11-09,/nfl/stat/sack-pct
13,14,Cleveland,7.28%,10.53%,12.50%,5.76%,11.43%,6.95%,2022-11-09,/nfl/stat/sack-pct
14,15,New Orleans,7.21%,9.09%,12.00%,8.19%,5.97%,7.21%,2022-11-09,/nfl/stat/sack-pct
15,16,Houston,7.12%,11.11%,12.90%,7.35%,6.87%,5.54%,2022-11-09,/nfl/stat/sack-pct
16,17,LA Chargers,6.86%,9.30%,8.00%,8.39%,5.22%,5.89%,2022-11-09,/nfl/stat/sack-pct
17,18,Green Bay,6.75%,3.45%,0.00%,15.25%,4.15%,6.47%,2022-11-09,/nfl/stat/sack-pct
18,19,Kansas City,6.69%,8.11%,15.79%,5.63%,7.49%,4.71%,2022-11-09,/nfl/stat/sack-pct
19,20,Tennessee,6.65%,6.58%,5.56%,7.56%,6.17%,7.25%,2022-11-09,/nfl/stat/sack-pct
20,21,LA Rams,5.73%,5.41%,1.69%,9.77%,2.05%,7.39%,2022-11-09,/nfl/stat/sack-pct
21,22,NY Giants,5.71%,4.35%,8.11%,8.06%,3.85%,5.27%,2022-11-09,/nfl/stat/sack-pct
22,23,Miami,5.14%,4.39%,6.67%,6.18%,3.92%,7.32%,2022-11-09,/nfl/stat/sack-pct
23,24,Chicago,4.94%,2.30%,0.00%,5.08%,4.83%,9.32%,2022-11-09,/nfl/stat/sack-pct
24,25,Pittsburgh,4.81%,4.55%,9.09%,2.61%,6.09%,8.77%,2022-11-09,/nfl/stat/sack-pct
25,26,Jacksonville,4.78%,5.88%,5.26%,6.98%,3.40%,5.57%,2022-11-09,/nfl/stat/sack-pct
26,27,Arizona,4.69%,4.03%,5.56%,2.66%,7.19%,6.76%,2022-11-09,/nfl/stat/sack-pct
27,28,Cincinnati,4.58%,7.04%,0.00%,4.07%,4.92%,6.22%,2022-11-09,/nfl/stat/sack-pct
28,29,Carolina,4.29%,4.42%,6.06%,3.13%,5.97%,7.04%,2022-11-09,/nfl/stat/sack-pct
29,30,Detroit,4.20%,4.59%,2.27%,4.59%,3.33%,5.23%,2022-11-09,/nfl/stat/sack-pct
30,31,Atlanta,3.20%,3.20%,0.00%,3.08%,3.33%,3.03%,2022-11-09,/nfl/stat/sack-pct
31,32,Las Vegas,3.10%,0.96%,0.00%,4.17%,2.35%,5.47%,2022-11-09,/nfl/stat/sack-pct
