,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Tampa Bay,66.96%,66.67%,61.54%,74.32%,60.58%,66.46%,2022-12-28,/nfl/stat/passing-play-pct
1,2,LA Chargers,65.76%,63.08%,52.24%,67.35%,64.31%,62.50%,2022-12-28,/nfl/stat/passing-play-pct
2,3,Minnesota,65.23%,72.60%,73.24%,62.64%,69.37%,58.54%,2022-12-28,/nfl/stat/passing-play-pct
3,4,Arizona,62.24%,65.84%,63.51%,62.66%,61.78%,56.44%,2022-12-28,/nfl/stat/passing-play-pct
4,5,Miami,62.21%,58.94%,60.00%,60.67%,63.62%,59.71%,2022-12-28,/nfl/stat/passing-play-pct
5,6,Kansas City,61.94%,59.79%,56.86%,65.87%,58.46%,62.36%,2022-12-28,/nfl/stat/passing-play-pct
6,7,Cincinnati,61.68%,64.68%,69.23%,56.40%,65.61%,59.48%,2022-12-28,/nfl/stat/passing-play-pct
7,8,NY Jets,61.43%,66.32%,64.29%,62.08%,60.67%,63.32%,2022-12-28,/nfl/stat/passing-play-pct
8,9,Indianapolis,61.21%,56.28%,72.00%,63.13%,59.67%,52.57%,2022-12-28,/nfl/stat/passing-play-pct
9,10,Seattle,61.13%,68.45%,57.53%,65.01%,57.71%,56.71%,2022-12-28,/nfl/stat/passing-play-pct
10,11,LA Rams,60.07%,55.36%,43.75%,60.71%,58.98%,59.31%,2022-12-28,/nfl/stat/passing-play-pct
11,12,Houston,59.95%,48.65%,52.38%,60.70%,59.34%,58.42%,2022-12-28,/nfl/stat/passing-play-pct
12,13,Denver,59.58%,62.94%,67.21%,58.04%,61.15%,56.08%,2022-12-28,/nfl/stat/passing-play-pct
13,14,Las Vegas,59.50%,54.02%,63.46%,57.03%,61.22%,62.88%,2022-12-28,/nfl/stat/passing-play-pct
14,15,Buffalo,58.63%,54.10%,46.55%,59.73%,57.96%,59.21%,2022-12-28,/nfl/stat/passing-play-pct
15,16,Jacksonville,58.03%,56.25%,45.07%,58.42%,57.75%,61.87%,2022-12-28,/nfl/stat/passing-play-pct
16,17,Green Bay,57.66%,53.06%,61.54%,52.79%,61.22%,58.61%,2022-12-28,/nfl/stat/passing-play-pct
17,18,New England,56.95%,60.12%,69.81%,57.65%,56.39%,54.27%,2022-12-28,/nfl/stat/passing-play-pct
18,19,Detroit,56.76%,61.73%,72.13%,58.22%,55.06%,59.56%,2022-12-28,/nfl/stat/passing-play-pct
19,20,Pittsburgh,56.58%,50.80%,59.09%,55.96%,57.12%,63.44%,2022-12-28,/nfl/stat/passing-play-pct
20,21,New Orleans,55.33%,40.61%,27.78%,52.30%,58.21%,51.47%,2022-12-28,/nfl/stat/passing-play-pct
21,22,Washington,54.41%,54.55%,52.17%,56.29%,52.88%,55.42%,2022-12-28,/nfl/stat/passing-play-pct
22,23,San Francisco,52.38%,43.86%,49.02%,50.87%,54.30%,51.61%,2022-12-28,/nfl/stat/passing-play-pct
23,24,Cleveland,52.24%,54.23%,49.25%,50.46%,54.33%,53.98%,2022-12-28,/nfl/stat/passing-play-pct
24,25,NY Giants,52.12%,60.73%,68.18%,50.66%,53.88%,60.10%,2022-12-28,/nfl/stat/passing-play-pct
25,26,Dallas,51.54%,52.53%,56.94%,52.88%,49.63%,59.61%,2022-12-28,/nfl/stat/passing-play-pct
26,27,Carolina,50.99%,41.67%,33.85%,49.41%,53.33%,58.86%,2022-12-28,/nfl/stat/passing-play-pct
27,28,Philadelphia,50.45%,54.85%,57.97%,48.58%,52.04%,50.13%,2022-12-28,/nfl/stat/passing-play-pct
28,29,Tennessee,50.41%,55.93%,46.55%,55.15%,46.09%,51.22%,2022-12-28,/nfl/stat/passing-play-pct
29,30,Baltimore,49.19%,39.88%,33.33%,48.13%,50.10%,56.37%,2022-12-28,/nfl/stat/passing-play-pct
30,31,Atlanta,44.51%,47.37%,51.47%,40.72%,47.86%,60.93%,2022-12-28,/nfl/stat/passing-play-pct
31,32,Chicago,42.44%,49.70%,50.85%,43.36%,41.36%,55.81%,2022-12-28,/nfl/stat/passing-play-pct
