,Rank,Player,Team,Pos,Value,asof,url
0,1,Bryan Anger,Dallas Cowboys,P,83,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
1,2,Corey Bojorquez,Cleveland Browns,P,76,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
2,2,Tommy Townsend,Kansas City Chiefs,P,76,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
3,4,Ryan Stonehouse,Tennessee Titans,P,74,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
4,4,Jake Camarda,Tampa Bay Buccaneers,P,74,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
5,4,Mitch Wishnowsky,San Francisco 49ers,P,74,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
6,7,Ryan Wright,Minnesota Vikings,P,73,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
7,7,Bradley Pinion,Atlanta Falcons,P,73,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
8,9,Pat O'Donnell,Green Bay Packers,P,72,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
9,9,Braden Mann,New York Jets,P,72,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
10,11,Matt Haack,Indianapolis Colts,P,70,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
11,11,Logan Cooke,Jacksonville Jaguars,P,70,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
12,13,Jordan Stout,Baltimore Ravens,P,69,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
13,13,Jamie Gillan,New York Giants,P,69,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
14,13,Pressley Harvin III,Pittsburgh Steelers,P,69,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
15,16,Johnny Hekker,Carolina Panthers,P,68,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
16,16,Tress Way,Washington Commanders,P,68,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
17,16,Blake Gillikin,New Orleans Saints,P,68,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
18,16,Michael Dickson,Seattle Seahawks,P,68,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
19,20,AJ Cole,Las Vegas Raiders,P,67,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
20,20,Sam Martin,Buffalo Bills,P,67,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
21,20,Riley Dixon,Los Angeles Rams,P,67,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
22,20,Cameron Johnston,Houston Texans,P,67,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
23,24,Jack Fox,Detroit Lions,P,66,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
24,24,Thomas Morstead,Miami Dolphins,P,66,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
25,26,Andy Lee,Arizona Cardinals,P,65,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
26,26,Drue Chrisman,Cincinnati Bengals,P,65,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
27,28,Kevin Huber,Cincinnati Bengals,P,63,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
28,28,Trenton Gill,Chicago Bears,P,63,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
29,30,Jake Bailey,New England Patriots,P,62,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
30,31,JK Scott,Los Angeles Chargers,P,60,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
31,32,Corliss Waitman,Denver Broncos,P,59,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
32,32,Arryn Siposs,Philadelphia Eagles,P,59,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
33,34,Michael Palardy,New England Patriots,P,58,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
34,35,Brett Kern,Philadelphia Eagles,P,53,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
35,36,Jake Elliott,Philadelphia Eagles,K,35,2023-01-14 19:03:10.751718,/nfl/player-stat/punting-longest-yards
