,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Washington,54.55%,58.95%,58.22%,53.69%,55.26%,51.22%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
1,2,Baltimore,53.84%,60.78%,55.39%,53.56%,54.13%,53.67%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
2,3,Cincinnati,53.39%,52.33%,52.67%,58.95%,49.68%,51.17%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
3,4,Cleveland,53.05%,52.71%,52.28%,53.36%,52.74%,51.34%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
4,5,NY Giants,52.79%,52.83%,47.00%,52.20%,53.67%,47.35%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
5,6,New England,52.28%,56.76%,59.17%,50.08%,54.48%,50.68%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
6,7,San Francisco,51.58%,53.37%,48.58%,56.04%,48.60%,50.49%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
7,8,Green Bay,51.26%,52.78%,45.89%,52.35%,50.34%,54.38%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
8,9,Jacksonville,51.21%,54.52%,52.75%,51.97%,50.71%,45.60%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
9,10,Philadelphia,51.13%,42.88%,48.94%,51.96%,50.30%,49.60%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
10,11,Chicago,51.10%,55.07%,58.61%,51.36%,50.89%,50.55%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
11,12,Arizona,50.85%,49.08%,51.42%,47.01%,54.06%,51.44%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
12,13,Pittsburgh,50.64%,56.46%,47.33%,51.24%,50.03%,48.90%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
13,14,Kansas City,50.61%,50.87%,46.14%,49.97%,51.24%,51.42%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
14,15,LA Rams,50.51%,47.56%,48.14%,51.33%,49.27%,49.95%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
15,16,Denver,50.33%,49.35%,48.25%,52.64%,48.01%,51.34%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
16,17,Miami,49.85%,51.57%,55.39%,49.09%,50.61%,50.50%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
17,18,Indianapolis,49.64%,49.19%,51.06%,52.09%,47.59%,53.17%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
18,19,Tennessee,49.47%,46.10%,54.11%,49.15%,49.69%,53.86%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
19,20,Las Vegas,49.26%,49.79%,51.75%,51.96%,47.47%,49.31%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
20,21,Buffalo,49.00%,48.43%,47.72%,47.04%,50.31%,52.35%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
21,22,LA Chargers,48.92%,46.40%,53.86%,49.03%,48.81%,48.92%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
22,23,New Orleans,48.83%,41.33%,51.86%,52.31%,44.66%,51.04%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
23,24,Detroit,48.44%,48.83%,53.00%,44.74%,52.14%,48.08%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
24,25,Atlanta,48.41%,45.81%,41.39%,49.55%,47.04%,46.94%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
25,26,Tampa Bay,48.37%,49.89%,61.53%,43.42%,53.31%,50.33%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
26,27,NY Jets,47.82%,45.37%,40.83%,49.41%,46.22%,45.87%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
27,28,Dallas,47.57%,49.20%,62.33%,44.37%,50.78%,50.20%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
28,29,Minnesota,47.43%,44.75%,37.67%,48.70%,46.15%,48.53%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
29,30,Seattle,47.09%,46.69%,38.47%,47.42%,46.87%,42.15%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
30,31,Houston,46.91%,46.40%,41.78%,45.87%,47.94%,47.06%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
31,32,Carolina,44.02%,45.34%,44.61%,46.24%,41.36%,51.22%,2022-11-23,/nfl/stat/time-of-possession-pct-net-of-ot
