,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,San Francisco,6.7,12.7,14.0,6.7,6.8,9.8,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
1,2,Carolina,7.1,8.0,0.0,7.4,6.5,10.2,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
2,3,Tennessee,7.8,6.7,0.0,3.3,12.3,9.8,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
3,4,Philadelphia,8.0,9.0,3.0,8.0,8.0,12.7,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
4,5,Green Bay,8.6,7.7,10.0,6.7,10.0,11.4,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
5,5,Baltimore,8.6,9.0,10.0,9.3,7.7,10.3,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
6,7,Dallas,8.7,12.0,6.0,7.0,11.0,11.2,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
7,8,Tampa Bay,9.3,5.7,7.0,14.0,5.8,11.0,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
8,9,New England,9.6,8.7,20.0,11.3,8.3,10.7,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
9,10,Minnesota,9.7,6.7,3.0,8.0,11.3,11.7,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
10,11,LA Rams,9.8,13.3,10.0,9.8,10.0,9.4,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
11,12,Denver,10.3,7.7,10.0,6.5,15.3,9.7,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
12,13,Jacksonville,10.4,10.7,13.0,6.3,13.5,14.6,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
13,14,Buffalo,10.7,11.0,10.0,5.0,13.5,8.9,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
14,15,NY Giants,10.7,13.7,11.0,7.8,14.7,12.4,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
15,16,Houston,10.8,14.3,10.0,15.0,8.8,12.2,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
16,17,NY Jets,10.9,8.7,9.0,14.7,8.0,15.8,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
17,18,Cleveland,12.1,13.3,13.0,13.8,10.0,9.8,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
18,19,Kansas City,12.4,14.3,13.0,13.3,11.8,11.6,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
19,20,Washington,12.7,9.3,14.0,13.8,11.3,13.9,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
20,21,Las Vegas,12.8,12.0,10.0,8.7,17.0,12.9,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
21,22,LA Chargers,13.0,19.3,24.0,14.0,11.7,11.2,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
22,23,Detroit,13.5,14.3,3.0,16.0,11.0,14.1,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
23,24,Pittsburgh,13.6,18.7,16.0,9.7,16.5,11.7,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
24,24,Miami,13.6,13.0,10.0,8.5,20.3,9.8,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
25,26,Chicago,13.9,12.7,14.0,8.0,18.3,10.7,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
26,27,Indianapolis,14.0,11.0,13.0,17.3,11.5,8.9,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
27,28,Seattle,14.1,11.3,14.0,11.0,16.5,9.5,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
28,29,Cincinnati,14.6,15.7,17.0,15.3,14.0,12.4,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
29,30,New Orleans,14.7,20.3,28.0,11.0,17.5,9.5,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
30,30,Arizona,14.7,12.3,14.0,16.0,13.0,11.9,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
31,32,Atlanta,16.1,18.3,28.0,10.3,20.5,12.8,2022-10-25,/nfl/stat/opponent-1st-half-points-per-game
