,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Green Bay,48.94%,55.81%,66.67%,46.00%,50.55%,57.59%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
1,2,New Orleans,49.66%,52.46%,46.67%,50.41%,49.12%,60.86%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
2,3,Chicago,50.49%,50.82%,45.00%,49.68%,51.32%,52.96%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
3,4,Cleveland,50.87%,40.74%,35.71%,55.41%,46.10%,56.27%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
4,5,Denver,51.60%,62.71%,53.85%,60.91%,45.61%,61.54%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
5,6,Houston,52.91%,50.00%,25.00%,54.32%,51.52%,57.07%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
6,7,Indianapolis,53.33%,59.72%,58.82%,48.23%,57.86%,63.77%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
7,8,Seattle,53.35%,47.17%,64.29%,53.96%,52.87%,60.00%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
8,9,Dallas,53.40%,62.69%,76.00%,56.90%,48.33%,57.76%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
9,10,NY Jets,54.58%,60.00%,52.63%,55.71%,53.38%,58.35%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
10,11,Washington,54.62%,47.17%,57.14%,54.62%,54.62%,63.58%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
11,12,NY Giants,54.65%,52.86%,73.91%,48.02%,62.18%,59.18%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
12,13,Carolina,55.74%,61.67%,68.18%,55.87%,55.56%,54.66%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
13,14,Detroit,56.41%,60.56%,36.67%,60.75%,51.52%,56.72%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
14,15,Atlanta,56.47%,48.15%,33.33%,55.86%,56.98%,55.87%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
15,16,LA Chargers,56.69%,48.78%,60.00%,59.70%,54.00%,51.96%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
16,17,Philadelphia,57.29%,63.79%,72.00%,55.38%,58.86%,58.27%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
17,18,Buffalo,57.34%,56.00%,54.55%,57.98%,56.90%,51.34%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
18,19,Las Vegas,58.33%,53.45%,68.42%,52.46%,62.11%,58.86%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
19,20,Miami,58.52%,61.43%,64.71%,63.57%,54.95%,59.05%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
20,21,Cincinnati,58.55%,67.24%,60.00%,58.76%,58.43%,63.81%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
21,22,Jacksonville,59.12%,64.29%,80.00%,50.43%,64.04%,56.41%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
22,23,Tampa Bay,59.26%,51.67%,50.00%,63.08%,55.71%,63.09%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
23,24,New England,61.45%,60.00%,64.29%,55.65%,66.23%,56.08%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
24,25,Kansas City,61.69%,48.15%,42.11%,58.54%,63.95%,58.69%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
25,26,Arizona,61.80%,61.29%,71.43%,65.41%,56.93%,57.67%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
26,27,Minnesota,62.88%,66.67%,65.22%,62.96%,62.77%,57.29%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
27,28,Pittsburgh,62.99%,55.81%,69.23%,60.83%,64.60%,53.95%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
28,29,Tennessee,63.00%,65.00%,53.33%,58.82%,66.46%,62.36%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
29,30,LA Rams,63.07%,51.61%,61.11%,58.86%,68.22%,62.62%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
30,31,Baltimore,64.69%,62.71%,64.71%,61.24%,67.52%,68.24%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
31,32,San Francisco,66.53%,80.00%,85.71%,74.64%,56.64%,57.56%,2022-12-28,/nfl/stat/opponent-passing-first-down-pct
