,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Atlanta,100.0%,100.0%,100.0%,100.0%,100.0%,92.4%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
1,1,Jacksonville,100.0%,100.0%,100.0%,100.0%,100.0%,90.9%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
2,1,Tampa Bay,100.0%,100.0%,100.0%,100.0%,100.0%,96.5%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
3,1,Kansas City,100.0%,100.0%,100.0%,100.0%,100.0%,95.3%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
4,5,Cleveland,99.5%,100.0%,100.0%,100.0%,99.1%,98.2%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
5,6,NY Giants,99.5%,100.0%,100.0%,100.0%,98.9%,94.5%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
6,7,Pittsburgh,98.0%,100.0%,100.0%,100.0%,96.5%,96.9%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
7,8,Baltimore,97.8%,86.5%,74.1%,100.0%,96.1%,93.0%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
8,9,Arizona,96.9%,100.0%,100.0%,96.8%,97.0%,93.8%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
9,10,Buffalo,96.9%,100.0%,100.0%,92.9%,100.0%,97.4%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
10,11,LA Chargers,96.4%,100.0%,100.0%,96.1%,96.6%,95.4%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
11,12,Carolina,96.3%,100.0%,100.0%,96.2%,96.4%,94.4%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
12,13,Green Bay,96.3%,100.0%,100.0%,91.6%,100.0%,96.4%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
13,14,Seattle,96.0%,100.0%,100.0%,96.1%,95.9%,98.1%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
14,15,Washington,95.4%,100.0%,100.0%,91.9%,98.8%,95.2%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
15,16,Las Vegas,95.0%,100.0%,100.0%,90.0%,100.0%,94.0%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
16,17,NY Jets,95.0%,96.2%,81.8%,95.5%,94.4%,98.6%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
17,18,Detroit,94.7%,100.0%,100.0%,93.1%,96.6%,97.0%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
18,19,Tennessee,94.2%,79.1%,65.0%,95.8%,92.8%,100.0%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
19,19,Denver,94.2%,93.4%,100.0%,95.2%,93.5%,89.2%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
20,21,Dallas,93.9%,81.1%,74.1%,96.1%,91.7%,96.3%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
21,22,Chicago,93.9%,100.0%,100.0%,93.8%,94.1%,96.6%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
22,23,Miami,93.8%,87.5%,100.0%,98.4%,91.6%,97.6%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
23,24,San Francisco,93.6%,100.0%,100.0%,93.3%,93.9%,97.8%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
24,25,Cincinnati,93.6%,88.5%,100.0%,94.5%,93.0%,95.4%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
25,26,Minnesota,93.5%,82.1%,100.0%,93.9%,93.0%,96.7%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
26,27,Philadelphia,93.4%,90.9%,100.0%,87.8%,98.9%,97.9%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
27,28,LA Rams,92.2%,100.0%,100.0%,88.7%,96.1%,92.1%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
28,29,Indianapolis,91.8%,84.3%,77.4%,96.0%,88.8%,98.1%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
29,30,New England,90.1%,82.5%,60.0%,100.0%,83.0%,90.3%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
30,31,New Orleans,89.9%,76.7%,30.0%,91.2%,88.9%,93.8%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
31,32,Houston,86.7%,81.6%,77.4%,83.4%,90.0%,98.5%,2023-01-11,/nfl/stat/opponent-offensive-point-share-pct
