,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Buffalo,70.00%,60.00%,50.00%,57.14%,76.92%,92.59%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
1,2,Las Vegas,72.00%,87.50%,66.67%,70.00%,73.33%,83.78%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
2,3,Chicago,75.00%,83.33%,100.00%,80.00%,70.00%,90.00%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
3,3,San Francisco,75.00%,66.67%,100.00%,77.78%,71.43%,80.65%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
4,5,NY Jets,76.00%,66.67%,100.00%,78.57%,72.73%,92.31%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
5,6,LA Chargers,82.76%,85.71%,100.00%,100.00%,66.67%,91.43%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
6,7,NY Giants,83.33%,60.00%,66.67%,85.71%,77.78%,89.47%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
7,7,Philadelphia,83.33%,85.71%,100.00%,90.91%,71.43%,91.67%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
8,9,Detroit,84.21%,100.00%,100.00%,90.00%,77.78%,87.80%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
9,10,Seattle,85.00%,71.43%,100.00%,83.33%,87.50%,81.82%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
10,11,Minnesota,86.67%,100.00%,100.00%,90.48%,77.78%,87.18%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
11,12,Washington,86.96%,71.43%,66.67%,80.00%,92.31%,96.43%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
12,12,Carolina,86.96%,80.00%,50.00%,83.33%,90.91%,86.49%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
13,14,Tennessee,88.24%,100.00%,0,100.00%,80.00%,85.37%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
14,14,Tampa Bay,88.24%,83.33%,100.00%,90.00%,85.71%,85.71%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
15,16,Dallas,88.46%,100.00%,100.00%,93.75%,80.00%,84.21%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
16,16,Houston,88.46%,100.00%,100.00%,76.92%,100.00%,87.50%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
17,18,Cleveland,88.89%,100.00%,100.00%,70.00%,100.00%,100.00%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
18,19,Atlanta,89.29%,87.50%,100.00%,81.25%,100.00%,96.30%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
19,20,Kansas City,90.00%,100.00%,100.00%,80.00%,100.00%,88.89%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
20,21,Cincinnati,90.63%,77.78%,50.00%,80.00%,95.45%,78.95%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
21,22,New England,90.91%,100.00%,100.00%,88.89%,92.31%,66.67%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
22,22,Green Bay,90.91%,100.00%,100.00%,80.00%,94.12%,91.30%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
23,24,Pittsburgh,91.30%,100.00%,100.00%,90.91%,91.67%,89.47%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
24,24,Baltimore,91.30%,85.71%,75.00%,90.91%,91.67%,77.78%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
25,26,LA Rams,92.59%,100.00%,100.00%,91.67%,93.33%,87.80%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
26,27,New Orleans,93.33%,100.00%,100.00%,100.00%,90.48%,83.78%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
27,28,Jacksonville,95.00%,88.89%,100.00%,91.67%,100.00%,88.89%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
28,29,Indianapolis,95.45%,100.00%,0,87.50%,100.00%,81.48%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
29,30,Denver,96.67%,87.50%,100.00%,93.33%,100.00%,85.71%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
30,31,Miami,100.00%,100.00%,100.00%,100.00%,100.00%,83.78%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
31,31,Arizona,100.00%,100.00%,100.00%,100.00%,100.00%,83.33%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct-net-of-blocks
