,Rank,Player,Team,Pos,Value,asof,url
0,1,Tyler Bass,Buffalo Bills,K,107,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
1,2,Justin Tucker,Baltimore Ravens,K,103,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
2,3,Jason Myers,Seattle Seahawks,K,102,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
3,4,Daniel Carlson,Las Vegas Raiders,K,100,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
4,5,Nick Folk,New England Patriots,K,99,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
5,6,Younghoe Koo,Atlanta Falcons,K,96,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
6,7,Greg Zuerlein,New York Jets,K,94,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
7,8,Brett Maher,Dallas Cowboys,K,93,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
8,9,Ryan Succop,Tampa Bay Buccaneers,K,89,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
9,9,Robbie Gould,San Francisco 49ers,K,89,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
10,11,Graham Gano,New York Giants,K,87,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
11,12,Evan McPherson,Cincinnati Bengals,K,86,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
12,13,Wil Lutz,New Orleans Saints,K,85,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
13,14,Eddy Pineiro,Carolina Panthers,K,84,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
14,14,Cade York,Cleveland Browns,K,84,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
15,16,Jason Sanders,Miami Dolphins,K,83,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
16,17,Greg Joseph,Minnesota Vikings,K,81,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
17,18,Brandon McManus,Denver Broncos,K,80,2022-12-08 02:38:03.517955,/nfl/player-stat/kicking-points
