,Date,Opponent,Result,Location,W/L,Div,Spread,Total,Money,asof,url
0,09/11,Tennessee,W 21-20,Away,1-0,0-0,5.5,Un 44.0,200,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
1,09/18,Carolina,W 19-16,Home,2-0,0-0,1.0,Un 43.5,-103,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
2,09/26,Dallas,L 16-23,Home,2-1,0-1,-1.0,Ov 38.5,-117,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
3,10/02,Chicago,1:00 pm,Home,,,-3.0,39.0,-175,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
4,10/09,Green Bay,9:30 am,Neutral,,,7.5,41.0,290,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
5,10/16,Baltimore,1:00 pm,Home,,,3.5,0,135,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
6,10/23,Jacksonville,1:00 pm,Away,,,2.5,0,105,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
7,10/30,Seattle,4:25 pm,Away,,,2.5,0,110,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
8,11/13,Houston,1:00 pm,Home,,,-3.0,0,-165,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
9,11/20,Detroit,1:00 pm,Home,,,-2.5,0,-125,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
10,11/24,Dallas,4:30 pm,Away,,,7.0,0,242,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
11,12/04,Washington,1:00 pm,Home,,,-1.0,0,-110,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
12,12/11,Philadelphia,1:00 pm,Home,,,1.5,0,105,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
13,12/18,Washington,12:00 pm,Away,,,3.5,0,150,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
14,12/24,Minnesota,1:00 pm,Away,,,5.0,0,185,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
15,01/01,Indianapolis,1:00 pm,Home,,,3.0,0,125,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
16,01/08,Philadelphia,12:00 pm,Away,,,5.0,0,190,2022-09-27 19:22:31.578500,/nfl/team/new-york-giants/
