,Rank,Player,Team,Pos,Value,asof,url
0,1,Jamaal Williams,Detroit Lions,RB,14,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
1,2,Travis Kelce,Kansas City Chiefs,TE,12,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
2,2,Nick Chubb,Cleveland Browns,RB,12,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
3,2,Davante Adams,Las Vegas Raiders,WR,12,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
4,2,Austin Ekeler,Los Angeles Chargers,RB,12,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
5,6,Tony Pollard,Dallas Cowboys,RB,10,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
6,6,Josh Jacobs,Las Vegas Raiders,RB,10,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
7,6,Stefon Diggs,Buffalo Bills,WR,10,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
8,6,Derrick Henry,Tennessee Titans,RB,10,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
9,10,A.J. Brown,Philadelphia Eagles,WR,9,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
10,10,Jalen Hurts,Philadelphia Eagles,QB,9,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
11,10,Miles Sanders,Philadelphia Eagles,RB,9,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
12,10,Christian Watson,Green Bay Packers,WR,9,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
13,10,Kenneth Walker III,Seattle Seahawks,RB,9,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
14,15,Ezekiel Elliott,Dallas Cowboys,RB,8,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
15,15,Dalvin Cook,Minnesota Vikings,RB,8,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
16,15,Justin Fields,Chicago Bears,QB,8,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
17,15,Joe Mixon,Cincinnati Bengals,HB,8,2022-12-08 02:37:25.899023,/nfl/player-stat/rushing-and-receiving-touchdowns
