,Rank,Player,Team,Pos,Value,asof,url
0,1,Justin Tucker,Baltimore Ravens,K,38,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
1,2,Jason Myers,Seattle Seahawks,K,35,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
2,2,Robbie Gould,San Francisco 49ers,K,35,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
3,4,Daniel Carlson,Las Vegas Raiders,K,34,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
4,5,Riley Patterson,Jacksonville Jaguars,K,33,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
5,5,Eddy Pineiro,Carolina Panthers,K,33,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
6,7,Younghoe Koo,Atlanta Falcons,K,32,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
7,7,Nick Folk,New England Patriots,K,32,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
8,9,Ryan Succop,Tampa Bay Buccaneers,K,31,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
9,9,Brett Maher,Dallas Cowboys,K,31,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
10,11,Tyler Bass,Buffalo Bills,K,30,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
11,11,Greg Zuerlein,New York Jets,K,30,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
12,11,Graham Gano,New York Giants,K,30,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
13,11,Chase McLaughlin,Indianapolis Colts,K,30,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
14,15,Evan McPherson,Cincinnati Bengals,K,29,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
15,15,Ka'imi Fairbairn,Houston Texans,K,29,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
16,15,Jason Sanders,Miami Dolphins,K,29,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
17,18,Brandon McManus,Denver Broncos,K,28,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
18,18,Matt Gay,Los Angeles Rams,K,28,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
19,20,Greg Joseph,Minnesota Vikings,K,27,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
20,21,Mason Crosby,Green Bay Packers,K,25,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
21,21,Joey Slye,Washington Commanders,K,25,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
22,23,Michael Badgley,Detroit Lions,K,24,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
23,23,Cameron Dicker,Los Angeles Chargers,K,24,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
24,23,Cade York,Cleveland Browns,K,24,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
25,26,Harrison Butker,Kansas City Chiefs,K,23,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
26,26,Wil Lutz,New Orleans Saints,K,23,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
27,28,Matt Prater,Arizona Cardinals,K,22,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
28,28,Jake Elliott,Philadelphia Eagles,K,22,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
29,30,Cairo Santos,Chicago Bears,K,21,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
30,31,Chris Boswell,Pittsburgh Steelers,K,20,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
31,32,Randy Bullock,Tennessee Titans,K,17,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
32,33,Matthew Wright,Jacksonville Jaguars,K,15,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
33,34,Dustin Hopkins,Los Angeles Chargers,K,9,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
34,35,Matt Ammendola,Houston Texans,K,5,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
35,36,Rodrigo Blankenship,Arizona Cardinals,K,4,2023-02-09 11:53:31.391479,/nfl/player-stat/scoring-field-goals
