,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Tampa Bay,80.45%,90.19%,83.57%,90.19%,63.10%,75.96%,2022-10-11,/nfl/stat/passing-yards-pct
1,2,LA Rams,79.19%,78.78%,88.24%,82.84%,73.66%,74.37%,2022-10-11,/nfl/stat/passing-yards-pct
2,3,Miami,76.19%,70.28%,53.56%,79.58%,74.75%,69.96%,2022-10-11,/nfl/stat/passing-yards-pct
3,4,LA Chargers,74.59%,71.15%,48.82%,84.71%,69.34%,72.35%,2022-10-11,/nfl/stat/passing-yards-pct
4,5,Washington,73.95%,70.50%,88.83%,78.82%,66.81%,62.54%,2022-10-11,/nfl/stat/passing-yards-pct
5,6,Buffalo,73.57%,73.82%,78.26%,77.12%,70.79%,66.31%,2022-10-11,/nfl/stat/passing-yards-pct
6,7,NY Jets,72.75%,69.04%,58.07%,71.46%,74.53%,67.99%,2022-10-11,/nfl/stat/passing-yards-pct
7,8,Cincinnati,72.65%,76.11%,65.29%,75.09%,70.40%,72.06%,2022-10-11,/nfl/stat/passing-yards-pct
8,9,Indianapolis,72.55%,75.70%,65.36%,80.77%,67.63%,56.96%,2022-10-11,/nfl/stat/passing-yards-pct
9,10,Minnesota,71.80%,71.99%,72.73%,69.42%,76.48%,68.71%,2022-10-11,/nfl/stat/passing-yards-pct
10,11,Kansas City,70.06%,68.18%,72.01%,71.47%,69.26%,70.78%,2022-10-11,/nfl/stat/passing-yards-pct
11,12,Pittsburgh,70.05%,71.41%,85.16%,61.11%,75.19%,70.83%,2022-10-11,/nfl/stat/passing-yards-pct
12,13,Arizona,67.52%,69.42%,65.84%,70.59%,63.38%,67.30%,2022-10-11,/nfl/stat/passing-yards-pct
13,14,Jacksonville,67.36%,66.03%,67.77%,69.19%,66.01%,66.19%,2022-10-11,/nfl/stat/passing-yards-pct
14,15,Denver,67.23%,66.74%,66.67%,61.97%,74.32%,63.96%,2022-10-11,/nfl/stat/passing-yards-pct
15,16,Carolina,66.91%,69.67%,79.22%,72.00%,46.91%,63.75%,2022-10-11,/nfl/stat/passing-yards-pct
16,17,Seattle,66.85%,63.68%,61.87%,72.07%,63.84%,62.33%,2022-10-11,/nfl/stat/passing-yards-pct
17,18,Las Vegas,66.33%,60.05%,58.99%,58.82%,71.21%,73.82%,2022-10-11,/nfl/stat/passing-yards-pct
18,19,Houston,65.93%,63.27%,53.23%,67.75%,64.49%,69.92%,2022-10-11,/nfl/stat/passing-yards-pct
19,20,New Orleans,64.06%,64.23%,46.35%,55.09%,69.89%,61.54%,2022-10-11,/nfl/stat/passing-yards-pct
20,21,Detroit,63.23%,69.15%,67.63%,61.16%,67.03%,65.61%,2022-10-11,/nfl/stat/passing-yards-pct
21,22,Tennessee,63.05%,59.65%,56.43%,71.94%,53.50%,58.80%,2022-10-11,/nfl/stat/passing-yards-pct
22,23,Green Bay,62.78%,66.01%,68.77%,53.09%,71.49%,69.64%,2022-10-11,/nfl/stat/passing-yards-pct
23,24,Philadelphia,61.89%,63.64%,61.06%,57.95%,64.77%,56.49%,2022-10-11,/nfl/stat/passing-yards-pct
24,25,Dallas,61.14%,55.89%,31.80%,72.09%,46.19%,69.61%,2022-10-11,/nfl/stat/passing-yards-pct
25,26,New England,60.09%,54.90%,51.65%,60.42%,59.80%,64.52%,2022-10-11,/nfl/stat/passing-yards-pct
26,27,San Francisco,59.06%,66.80%,61.46%,60.43%,58.09%,65.51%,2022-10-11,/nfl/stat/passing-yards-pct
27,28,Baltimore,58.97%,50.25%,52.31%,56.86%,62.43%,61.51%,2022-10-11,/nfl/stat/passing-yards-pct
28,29,Cleveland,51.46%,54.09%,51.92%,53.59%,48.02%,57.33%,2022-10-11,/nfl/stat/passing-yards-pct
29,30,Atlanta,50.33%,45.71%,42.15%,46.19%,53.74%,71.90%,2022-10-11,/nfl/stat/passing-yards-pct
30,31,NY Giants,46.28%,44.99%,63.02%,43.04%,50.41%,65.44%,2022-10-11,/nfl/stat/passing-yards-pct
31,32,Chicago,42.55%,45.84%,71.22%,32.98%,49.32%,61.38%,2022-10-11,/nfl/stat/passing-yards-pct
